2024-07-17 13:01:20,492 - 95948 - MainProcess - INFO - Iniciando experimentos
2024-07-17 13:01:20,763 - 95956 - (abalone-3class, SVC, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95990 - (abalone-3class, 5NN, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95987 - (abalone-3class, DecisionTree, disjunct_size_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95992 - (abalone-3class, 5NN, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95998 - (abalone-3class, 5NN, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,770 - 95986 - (abalone-3class, DecisionTree, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95991 - (abalone-3class, 5NN, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95996 - (abalone-3class, 5NN, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95985 - (abalone-3class, 5NN, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95994 - (abalone-3class, 5NN, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,770 - 95996 - (abalone-3class, DecisionTree, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 95997 - (abalone-3class, 5NN, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 96001 - (abalone-3class, DecisionTree, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,770 - 96003 - (abalone-3class, DecisionTree, density_weighted_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,770 - 95999 - (abalone-3class, 5NN, tree_depth_unpruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,770 - 96002 - (abalone-3class, DecisionTree, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 95997 - (abalone-3class, GaussianNB, class_balance_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96013 - (abalone-3class, DecisionTree, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,770 - 96004 - (abalone-3class, DecisionTree, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,769 - 96000 - (abalone-3class, 5NN, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96015 - (abalone-3class, DecisionTree, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96004 - (abalone-3class, GaussianNB, f1_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 95997 - (abalone-3class, GaussianNB, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96007 - (abalone-3class, DecisionTree, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96009 - (abalone-3class, DecisionTree, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,770 - 96000 - (abalone-3class, GaussianNB, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96017 - (abalone-3class, DecisionTree, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96018 - (abalone-3class, DecisionTree, local_set_cardinality_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96012 - (abalone-3class, DecisionTree, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96020 - (abalone-3class, DecisionTree, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 95956 - (abalone-3class, GaussianNB, tree_depth_unpruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96016 - (abalone-3class, DecisionTree, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96019 - (abalone-3class, DecisionTree, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95961 - (artificial-characters, SVC, f1_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96023 - (abalone-3class, DecisionTree, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96022 - (abalone-3class, DecisionTree, tree_depth_unpruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96023 - (artificial-characters, SVC, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 95959 - (artificial-characters, SVC, density_weighted_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96024 - (abalone-3class, GaussianNB, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95967 - (artificial-characters, SVC, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96027 - (abalone-3class, GaussianNB, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96010 - (abalone-3class, DecisionTree, f1_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96026 - (abalone-3class, GaussianNB, density_weighted_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95956 - (artificial-characters, SVC, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95957 - (artificial-characters, SVC, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96035 - (abalone-3class, GaussianNB, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95957 - (artificial-characters, SVC, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95960 - (artificial-characters, SVC, disjunct_size_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95975 - (artificial-characters, SVC, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96031 - (abalone-3class, GaussianNB, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95963 - (artificial-characters, SVC, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95955 - (artificial-characters, SVC, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96030 - (abalone-3class, GaussianNB, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95971 - (artificial-characters, 5NN, density_weighted_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95977 - (artificial-characters, 5NN, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95968 - (artificial-characters, SVC, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96038 - (abalone-3class, GaussianNB, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96040 - (abalone-3class, GaussianNB, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95964 - (artificial-characters, SVC, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,771 - 96008 - (abalone-3class, DecisionTree, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95956 - (artificial-characters, SVC, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96032 - (abalone-3class, GaussianNB, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95970 - (artificial-characters, SVC, tree_depth_unpruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96033 - (abalone-3class, GaussianNB, disjunct_size_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 95966 - (artificial-characters, SVC, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 96023 - (artificial-characters, 5NN, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96043 - (abalone-3class, GaussianNB, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96028 - (abalone-3class, GaussianNB, borderline_points_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96036 - (abalone-3class, GaussianNB, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96027 - (artificial-characters, SVC, local_set_cardinality_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96039 - (abalone-3class, GaussianNB, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,772 - 96008 - (artificial-characters, SVC, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95975 - (artificial-characters, 5NN, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95974 - (artificial-characters, SVC, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 96036 - (artificial-characters, 5NN, borderline_points_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96042 - (abalone-3class, GaussianNB, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,773 - 96041 - (abalone-3class, GaussianNB, local_set_cardinality_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95975 - (artificial-characters, 5NN, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 96044 - (abalone-3class, GaussianNB, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95983 - (artificial-characters, 5NN, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95980 - (artificial-characters, 5NN, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95988 - (artificial-characters, 5NN, f1_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95983 - (artificial-characters, 5NN, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95981 - (artificial-characters, 5NN, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95980 - (artificial-characters, 5NN, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95990 - (artificial-characters, 5NN, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95993 - (artificial-characters, 5NN, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95986 - (artificial-characters, 5NN, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95998 - (artificial-characters, 5NN, local_set_cardinality_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95994 - (artificial-characters, 5NN, tree_depth_unpruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95978 - (artificial-characters, SVC, borderline_points_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95979 - (artificial-characters, SVC, class_balance_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95985 - (artificial-characters, 5NN, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,774 - 95972 - (abalone-3class, GaussianNB, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95999 - (artificial-characters, DecisionTree, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95991 - (artificial-characters, 5NN, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 96044 - (artificial-characters, DecisionTree, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 96001 - (artificial-characters, DecisionTree, density_weighted_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 96000 - (artificial-characters, DecisionTree, borderline_points_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96002 - (artificial-characters, DecisionTree, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,775 - 95984 - (artificial-characters, SVC, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96015 - (artificial-characters, DecisionTree, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96003 - (artificial-characters, DecisionTree, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96007 - (artificial-characters, DecisionTree, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96013 - (artificial-characters, DecisionTree, f1_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96004 - (artificial-characters, DecisionTree, disjunct_size_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96004 - (artificial-characters, DecisionTree, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96009 - (artificial-characters, DecisionTree, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96018 - (artificial-characters, DecisionTree, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 95958 - (artificial-characters, DecisionTree, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96003 - (artificial-characters, DecisionTree, local_set_cardinality_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96017 - (artificial-characters, DecisionTree, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96044 - (artificial-characters, DecisionTree, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96019 - (artificial-characters, DecisionTree, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 95962 - (artificial-characters, DecisionTree, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96044 - (artificial-characters, DecisionTree, tree_depth_unpruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 95955 - (artificial-characters, GaussianNB, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96021 - (artificial-characters, 5NN, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96014 - (artificial-characters, 5NN, disjunct_size_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96024 - (artificial-characters, GaussianNB, density_weighted_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96008 - (artificial-characters, GaussianNB, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96009 - (artificial-characters, GaussianNB, class_balance_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96016 - (artificial-characters, GaussianNB, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96022 - (artificial-characters, GaussianNB, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96026 - (artificial-characters, GaussianNB, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96011 - (artificial-characters, 5NN, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 95995 - (artificial-characters, SVC, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95965 - (artificial-characters, GaussianNB, borderline_points_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96028 - (artificial-characters, GaussianNB, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95973 - (artificial-characters, GaussianNB, disjunct_size_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95961 - (artificial-characters, GaussianNB, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95976 - (artificial-characters, GaussianNB, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96034 - (artificial-characters, DecisionTree, class_balance_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,776 - 96006 - (artificial-characters, 5NN, class_balance_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95960 - (artificial-characters, GaussianNB, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95963 - (artificial-characters, GaussianNB, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95966 - (artificial-characters, GaussianNB, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95965 - (artificial-characters, GaussianNB, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96032 - (artificial-characters, GaussianNB, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96030 - (artificial-characters, GaussianNB, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96035 - (artificial-characters, GaussianNB, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95957 - (artificial-characters, GaussianNB, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96037 - (artificial-characters, DecisionTree, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 95969 - (artificial-characters, GaussianNB, local_set_cardinality_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96037 - (autoUniv-au1-1000, SVC, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,777 - 96029 - (artificial-characters, DecisionTree, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95967 - (autoUniv-au1-1000, SVC, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96040 - (autoUniv-au1-1000, SVC, borderline_points_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95968 - (autoUniv-au1-1000, SVC, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96023 - (autoUniv-au1-1000, SVC, disjunct_size_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96042 - (autoUniv-au1-1000, SVC, class_balance_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95965 - (autoUniv-au1-1000, SVC, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96033 - (autoUniv-au1-1000, SVC, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95981 - (autoUniv-au1-1000, 5NN, training_utility_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95982 - (autoUniv-au1-1000, SVC, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96038 - (autoUniv-au1-1000, SVC, f1_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95975 - (autoUniv-au1-1000, SVC, tree_depth_pruned_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 96038 - (autoUniv-au1-1000, 5NN, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95957 - (autoUniv-au1-1000, SVC, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95978 - (autoUniv-au1-1000, 5NN, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96043 - (autoUniv-au1-1000, SVC, local_set_cardinality_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96027 - (autoUniv-au1-1000, SVC, density_weighted_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95964 - (autoUniv-au1-1000, SVC, f4_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96041 - (autoUniv-au1-1000, SVC, minority_value_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95991 - (autoUniv-au1-1000, 5NN, intra_extra_ratio_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95996 - (autoUniv-au1-1000, 5NN, margin_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95986 - (autoUniv-au1-1000, 5NN, class_likeliood_diff_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96032 - (autoUniv-au1-1000, SVC, class_likelihood_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96033 - (autoUniv-au1-1000, SVC, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95994 - (autoUniv-au1-1000, 5NN, disjunct_class_percentage_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 96032 - (autoUniv-au1-1000, SVC, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95971 - (autoUniv-au1-1000, SVC, f2_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95992 - (autoUniv-au1-1000, SVC, ls_radius_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95971 - (autoUniv-au1-1000, SVC, usefulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95957 - (autoUniv-au1-1000, 5NN, random_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95979 - (autoUniv-au1-1000, 5NN, f3_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95997 - (autoUniv-au1-1000, 5NN, harmfulness_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95999 - (autoUniv-au1-1000, 5NN, k_disagreeing_neighbors_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,779 - 95983 - (autoUniv-au1-1000, 5NN, borderline_points_sampling) - INFO - Experimento já havia sido realizado
2024-07-17 13:01:20,778 - 95964 - (autoUniv-au1-1000, 5NN, density_weighted_sampling) - INFO - Experimento já havia sido realizado
