binzarization__V12_b'v1',binzarization__V12_b'v2',binzarization__V31_b'v1',binzarization__V31_b'v2',binzarization__V40_b'v1',binzarization__V40_b'v2',binzarization__V40_b'v3',standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V5,standardization__V6,standardization__V7,standardization__V8,standardization__V9,standardization__V10,standardization__V11,standardization__V13,standardization__V14,standardization__V15,standardization__V16,standardization__V17,standardization__V18,standardization__V19,standardization__V20,standardization__V21,standardization__V22,standardization__V23,standardization__V24,standardization__V25,standardization__V26,standardization__V27,standardization__V28,standardization__V29,standardization__V30,standardization__V32,standardization__V33,standardization__V34,standardization__V35,standardization__V36,standardization__V37,standardization__V38,standardization__V39,Class
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.641182711245797,0.6395794663332285,-1.6587462061763498,-0.37308905119723385,0.37882898761812384,-1.073951598406716,-1.0603656070752778,0.6370293006704497,0.8845414176495249,-0.22458346883185162,-1.0135095703327268,0.3930046272645546,-2.5231609820937906,-1.4741485968894101,1.2062317755680985,-0.4680702412696277,-1.6969523261952597,1.2417585480197673,-0.09027833996288907,-1.1852085964844765,1.4411713758083682,0.3662046672497206,-1.7952141362320755,-0.5580525745677144,-0.9045827522899919,-1.3856849807238212,0.45464765149346337,0.094117609875647,-1.3485588002558984,0.7729834084572867,-0.02473702095251567,0.3322389823827325,-0.11899404897122845,0.21758702538079294,-0.9999667582619834,-1.3222212022988022,-0.4818644063422316,7
0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.360083682651558,0.5512626331466258,0.14230560633614336,1.8050393956436588,1.1431547749517526,-1.0983753166739347,-0.5120396657739962,-0.3806519169904834,-0.7847327339988787,0.15173832214910885,-1.0135095703327268,2.0134102486273577,1.0548500652316042,-1.4146100740672354,1.29250673492925,0.6881521026275713,1.0165392203508121,0.4925022320074089,1.1277287170186054,0.041204488400716055,-0.45412235254318,1.306352078901833,-1.1702952657565215,-0.46278111497442154,0.034386304039862106,1.0221244886632543,-0.6945407251092873,1.926090551494073,-0.5546520941914146,1.2602857936155452,1.954224655248721,0.5361753740241212,-0.3662544104698827,0.16915363074956477,0.17922535749525761,0.500950069303758,1.7575242207147295,2
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8169325451226689,-1.341581926771642,1.4300576522825765,0.26276211030290225,0.38783872184995444,-1.0820928378291221,0.7136300853700569,0.9501619830276599,-0.6456265546948482,-1.5148296093380014,-0.45866856467612244,-0.24840593119155416,1.0160289688772592,-0.26622297285308494,-1.4251544849470223,0.7094649568929575,0.7411096272803458,-1.1130470165905013,0.22423052451590061,-0.5869583111746267,1.4411713758083682,-1.46233892238558,-0.6531210281215818,0.6614221082264388,1.2994408485512134,-1.4512673398121851,-0.2348653744681872,1.926090551494073,-0.049438735786743015,-1.0876256985106068,-0.1566677993659316,-1.1884171552911034,-1.2316656757151734,0.9440879448492152,-1.3300777515481375,-1.4066272796878094,1.5991836107208028,6
0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.4547182085852586,-1.8431379963212335,-1.154451698672852,0.04630214043051548,-1.1173550763037983,1.5963749321425231,0.262067545474879,-1.5548994758300216,-1.4107105408670286,1.0656626716742978,0.2811194428660152,2.0134102486273577,1.1389624406660164,0.6763021172471053,0.3434821819565834,0.6828238890612248,-0.9318701232217429,-0.41730900886474004,-0.4448156053753429,0.22067957399367036,-0.6536269555275537,-1.36746166065922,0.18728710803519558,-0.5389982826490562,1.9476830840927446,1.0689690308692286,0.6270259079838761,-0.33334274316865437,-1.3485588002558984,-0.6889237470174873,-0.8163216914330105,0.9662151563983548,-1.2316656757151734,0.21758702538079294,-1.0168671112543926,-0.07301125694149217,-0.07470283778642005,4
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.087316904933241,0.9218352913147357,0.2143476788366435,0.08688838478158806,-0.5415843576237052,-1.0332454012946848,-0.7055664685862126,1.106728324206265,0.5367759693894362,-1.729870632755693,-0.45866856467612244,-0.012096778076145216,0.9254464107171233,-1.4247013491218412,1.5513316130127046,0.6508546076631455,-1.8499687667899627,1.2952768563063644,-0.11315171192498287,1.0881424876929533,-0.45412235254318,0.4697071345875679,1.1354398770325855,-0.5008896988117397,-1.0617323851485447,-1.2357824456647035,1.1441606774551139,-0.45547427260988027,1.6105480132571774,1.0830849262852686,1.4265015415950588,-1.2770851516569246,-0.8960980422527138,-1.5260151813434202,0.1932166333332356,0.3152566990479426,0.06101768506551714,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1549129948858845,-1.3329292640607926,0.3134055285248308,-0.08898534073972612,0.3530984853524455,-1.1065165560963408,0.3910854140163597,1.1850114947955674,0.9540945073015402,1.2807036950919897,-1.0135095703327268,-0.4509566338619047,0.6407583707852651,-0.41052820613394914,-1.4682919646275983,1.8763437279228494,-2.1355994559000755,-0.25675408400494915,1.1391654029996525,0.4300671738521187,1.4411713758083682,1.3667285181822437,-2.086124644901728,-0.48183540689307974,-0.2956279249630992,-1.3856849807238212,-0.11994653680791201,1.0101040806848574,0.09490793804316286,0.5293322158781575,-0.9482524698464264,-0.9534469649216768,1.1349692129148055,-1.0901146296623672,-1.2123293905354513,2.205952832561709,-0.6402050163361583,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.535411385229312,0.43310903199157635,0.23235819696176804,-1.3201014193889264,-0.6324528033222129,0.13909307553181036,0.10079520979803039,-1.5548994758300216,-1.9671352580831631,-1.6223501210468472,-0.02712556027654325,-0.13587776304135943,0.951327141620019,0.9073923159975802,-0.6055423710160831,0.704136743326611,0.9247293559939894,-0.20323577571835208,0.5501760749757372,-0.22800813998871702,1.2416667728239945,1.4874813967430656,-0.1143978639185192,0.33749914560924177,-0.8142217133963239,0.49746561595634353,-0.1774059556380496,-0.27227697844804144,1.6105480132571774,-0.20162136185922871,0.5029860927011474,1.081483551673922,0.9230317602016725,-0.7995142618749982,-1.3521959730873832,0.04515725140311868,-0.6175849291941689,4
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8980478530658408,0.6852297213249522,-1.8838776827404116,0.12747462913266064,-1.2247413680939954,-1.0983753166739347,0.8103934867761652,-1.9463153287765345,0.8149883279975034,0.2592588338579548,-0.890211569075706,-0.22590029756151522,-0.37506031715340943,-0.912064576347862,1.0768193365263712,-0.21231599008499388,0.5472888025270556,0.4925022320074089,0.9962068282365661,0.041204488400716055,-0.6536269555275537,-0.9879526137537803,-0.5022785421447252,-0.5008896988117397,0.07760245307596421,1.0127555802220596,-1.9586479393723135,-0.27227697844804144,-1.1320387895110393,1.016634601036416,-0.28859857777934755,-0.15100159781099395,-1.055051131787563,1.4284218911614965,-1.2554576137455882,1.6319915063164587,-1.228327282027886,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11393320961518041,0.33494606537538624,1.2769682482190143,0.05983088854753968,-0.34430364545736053,1.628939889832148,0.9394113553176413,0.4804629594918446,1.0932006866055708,1.0119024158198753,-0.890211569075706,2.0134102486273577,0.22019649361320248,-1.5266232271733606,-0.21730505389090132,0.6348699669641059,0.8431205876768143,-0.5243456254379342,1.1620387749617462,-0.5271332826436419,1.540923677300555,1.2373504340099348,-0.22214249675913172,-0.748595493754302,1.5940964101610002,-1.338840438517847,0.6270259079838761,0.12465049223595347,-0.48247875727646145,-0.7553740722663399,-0.28859857777934755,-1.0820155596521175,1.3469066656279385,1.3799884965302684,0.4983003279257128,-0.44439799745312436,1.0563015193130565,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.16997036818592065,0.398498381148178,0.4124633782130174,0.5062795764093376,-1.2236455896063403,-0.5773359936399367,-1.7054549497826723,-0.6937845993476937,1.2323068659096075,0.7968613924021833,-0.7052645671901683,-0.7210242374223721,1.0483798825058794,0.3321896378850444,0.04151982419255318,-1.4324768967783512,1.1491534688662215,0.599538848580603,-1.8972747249682989,1.8658678585957573,-0.3543700510509932,-0.19443369749695172,-0.8362869039506234,-0.977246996778206,-0.5156374109650733,0.9940177633396697,0.799404164474289,-0.45547427260988027,-0.26595874653160245,0.10848015596875327,-0.28859857777934755,0.5406087738424123,0.004636131778098066,-0.07301334240657618,1.5475998399462143,-1.2040526939541913,-1.0699866720339595,7
1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0352003195797528,0.4420600623821104,1.1238788441554528,-0.061927844505677745,-0.053922346228766356,0.14723431495421657,-0.8345843371276934,-0.8503509405262987,0.18901052112935363,-0.009542445414159792,0.5277154453800654,-0.16963621348641786,1.0872009788602244,-1.4509386642638165,-0.6055423710160831,0.5656031906016009,-0.08517915193105138,1.3487951645929614,0.3786257852600337,-0.6467833397056115,1.6406759787927414,-0.8068232959125476,0.9738229277716667,-0.6152154503236908,-1.0145874952909788,-1.2826269878706777,-0.4072436309586,-0.21121121372742307,1.6105480132571774,0.26353091488274505,-0.42052935619276344,1.7686605235090374,-0.8077907702889087,0.9925213394804434,0.40964273845733745,0.11268211331432466,0.2419783822014334,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1413937768953557,-1.901319693859705,-0.06481535210279316,1.1150732416754259,0.6591859429040957,-1.073951598406716,0.262067545474879,-0.8503509405262987,1.2323068659096075,1.441984462655259,2.5621324661209495,1.6983313778068123,-0.24565666263892863,0.42603849589287923,-0.9506422084606891,0.7147931704593041,1.1287512767869272,-0.20323577571835208,-0.7250144119109919,0.31041711679014805,-0.3543700510509932,-1.0655794642571657,-1.094874022768094,-0.7295412018356437,-0.7474331194314389,1.106444664634008,1.0867012586249762,1.3764986690085457,1.6105480132571774,0.706533083208434,-0.1566677993659316,1.041582953309303,-1.425941674035545,1.1862549180053557,-1.0469275751835134,0.4165439919147509,-0.21042336063835723,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.29164333010067867,0.18158507801756943,0.40345811915045543,1.845625639994731,-1.1319654561391992,1.628939889832148,-1.1893834756167585,-0.45893508757978596,1.0236475969535554,1.2807036950919897,0.8359604485226239,-0.10211931259630101,-0.4462323271363735,-0.22182136261281898,-0.7780922897383861,1.524681632543978,0.7309085312406992,1.1882402397331702,-0.055968282019748385,-0.5570457969091338,-1.1523884629884873,0.3230786391922844,-0.5453763952809693,1.0234536546809523,-0.16205073703332906,-0.6455412138694282,0.1098911385126384,-0.30280986080834793,-0.9155187787661798,-1.7521289509991402,1.294570763181643,1.1391177493117066,-1.5142489459993502,1.0409547341116716,-1.4137021757810686,1.4969417824940467,-1.5450085020157371,2
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7493364551700255,-1.759296678329898,0.42146863727558,0.1680608734837332,-1.210293325812321,1.3521377494703368,0.9394113553176413,0.8718788124383573,-1.8280290787791325,-0.49338474810396615,-0.150423561533564,-0.4959679011219826,-0.4268217789592016,-1.3076425584884128,-0.7349548100578104,-0.30289562071288484,0.9043271639146961,-0.8989737834441134,-1.8915563819777754,-0.5570457969091338,-0.5538746540353668,-0.15130766943951515,0.3381295940120537,2.814557095034868,-0.609927190680205,-0.3176294184276083,0.6844853268140138,0.06358472751534054,1.4662013394272713,0.6400827579595797,-1.3440448050866742,-0.4613395850913686,0.5521412179536918,1.3315551018990401,0.35326205265479244,-0.10677368789709442,0.038397597923527614,2
0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.4268355100059644,0.67239991109852,0.9077526266539531,0.7903832868668453,-0.5173148933415669,0.8962283418155883,0.6168666839639441,0.3238966183132395,-1.5498167201710653,1.4957447185096815,-0.21207256216207657,0.021661672368913205,0.7831023907511943,0.7600597002003342,-1.2094670865441437,-0.6492295025254099,-1.0746854677767999,1.2417585480197673,-1.0681149913423988,-0.8262584252985669,-0.5538746540353668,-1.0914550810916275,0.1334147916148893,-0.10074956851990806,-0.2563405167484609,0.7504261438686035,-1.0967566569202505,0.5826437276405613,-0.6268254311063677,-0.6003233133523481,-0.1566677993659316,-1.2992521507483799,-0.8431136790744312,0.31445381464324934,-1.3860890307278975,-1.1196466165651842,0.08363777220750668,6
1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2920654613997966,-1.6679961683464506,-0.28094156960429223,1.1421307379094743,-1.172874519678322,-0.17841526194203194,-1.0603656070752778,1.0284451536169625,1.0932006866055708,0.850621648256607,2.1305894617213657,2.024663065442377,0.8866253143627785,1.5794712346343327,-1.0800546475024164,0.6188853262650663,-0.0035703836138762427,0.43898392372081246,0.7445997366535344,1.387267630347877,0.6431529638708741,0.504207957033517,-0.5130530054287858,-1.0344098725341808,1.4094455915522006,0.7597950523097984,-0.8094595627695625,-0.36387562552896086,0.022734601128210116,0.39643156538045204,1.162639984768227,0.5361753740241212,0.18125067570570844,-1.2838482081872795,0.595916027996622,0.19708819070333178,0.038397597923527614,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.45387394598702174,1.2151307204445683,0.9707894400918906,0.6550958056966035,0.21007910051924272,-1.1553639926307782,-1.2538924098874988,0.4021797889025421,0.4672228797374209,1.3882242068008361,2.500483465492437,1.9683989813672798,0.9189762279913987,0.7782239952986248,-0.26044253357147706,0.7094649568929575,-1.370517252926559,0.6530571568672001,0.1441737226485723,-0.31774568278519366,-0.3543700510509932,0.23682658307741167,0.4674231534207875,-0.5008896988117397,-1.1953095730783148,0.18829163739691332,-1.0967566569202505,-0.33334274316865437,1.4662013394272713,-0.5560230965197802,-0.9482524698464264,0.5893761718436141,1.1879535760930882,-1.1869814189248233,-1.317979684651932,-0.039248825985888434,1.9158648307086563,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9656439430184837,1.2094617345305634,0.2143476788366435,0.7903832868668453,-1.0447901897879734,0.14723431495421657,-1.576437081241196,-1.868032158187232,0.7454352383454882,0.9043819041110298,0.15782144160899444,-1.4299516967685977,0.912506045265675,0.645019164577827,1.1630942958875228,1.5832919817737894,0.06783728866365132,-1.7552667160296658,-0.03881325304817804,-0.8561709395640588,1.4411713758083682,-0.3496873985037225,0.9414995379194833,-0.4437268230557633,1.154077438157052,-0.49563867881031054,0.799404164474289,-0.3944085078892673,0.888814644107647,0.24138080646646026,-1.3440448050866742,0.5805093722070319,0.198912130098471,-0.024579947775347995,1.630993385039905,0.028276035925317553,0.21935829505944388,2
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7898941091416116,0.6192904641146847,-0.36198890116735466,-1.7124351147826276,-1.034765845845351,1.588233692720117,-1.1571290084813906,-0.6937845993476937,1.0236475969535554,-1.67611037690127,0.2811194428660152,-0.4171981834168463,-0.4138814135077533,-1.1653555802184699,-0.08789261484917407,1.4713994968805126,-1.4011205410454999,-0.04268085085856118,1.1391654029996525,-0.5869583111746267,-0.7533792570197402,-1.0569542586456784,-0.017427694361968844,-0.31034677962515217,-0.7945780092890048,-0.6268033969870385,1.0867012586249762,-0.11961256664650369,0.16708127495811598,0.44073178221302,-1.3440448050866742,1.6844259269615074,-0.5605304087902544,0.26602042001202114,1.7282858543158772,-1.0014781082205735,-0.41400414491626303,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9386055070374264,0.8308331490109728,0.17832664258639375,-0.08898534073972612,1.6386901577024353,-1.0902340772515284,0.6168666839639441,1.1850114947955674,0.4672228797374209,1.3344639509464125,-1.0135095703327268,2.0134102486273577,1.1066115270373962,-1.002886051839315,-0.17416757421032558,0.6988085297602644,1.1287512767869272,-0.5778639337245313,-0.48484400630900704,0.6992798022415506,-0.25461774955880634,1.4702309855200906,-0.41608283587223394,2.8526656788721847,1.5862389285180725,0.32882526401483614,0.39718823266332576,1.468097316089465,1.3218546655973649,0.9723343842038464,-1.3440448050866742,0.5627757729338677,-1.1610198581441296,0.26602042001202114,-1.3295698174418082,-0.35999192006411723,-1.1830871077439071,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0737976869427128,-0.9626549735723672,-1.6947672424266,-0.07545659262270193,0.39201891385841636,1.628939889832148,-1.2861468770228668,-1.0852004522942063,-0.854285823650894,0.850621648256607,0.3427684434945278,-0.06836086215124258,-2.3484660484992417,0.2958610476884632,-0.8212297694189619,-1.016876238603321,-1.6765501341159659,0.06435576571463296,-1.531300773574798,1.0881424876929533,-0.853131558511927,-0.03055479087869368,-0.6746699546897046,1.3664309092168092,-0.723860674502656,-1.2826269878706777,-0.5796218874490122,0.9795711983245509,-0.9155187787661798,0.042029830719900546,-0.02473702095251567,0.855380160941078,0.12826631252742585,-1.1869814189248233,-0.9781255916898264,-0.22494219624170528,-0.7985456263300851,5
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.911567071056369,0.22902553908739992,0.36743708290020505,0.5603945688774344,-1.1754719205379487,0.9532170177724318,0.004031808391922132,1.26329466538487,0.7454352383454882,0.09797806629468613,0.5277154453800654,-0.18088903030143733,-0.3556497689762375,-1.614417320148432,1.5513316130127046,0.5336339092035216,-1.6153435578780844,1.0812036231599766,0.7960648235682455,-0.9758209966260293,1.6406759787927414,0.7284633029321862,1.5664184083950357,-0.6342697422423491,-0.8613666032538897,-0.5705899463398694,-1.5564320075613507,0.796373904162712,-0.771172104936274,0.6622328663758645,0.37105531428773136,1.1612847484031619,-1.4082802196427837,0.7503543663243025,1.4385325345689732,-0.5288040748421314,2.028965266418604,7
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.1278745589048274,0.762805318042914,0.4124633782130174,-2.050653817708232,-0.795683213594387,0.13909307553181036,0.3910854140163597,0.7153124712597523,-0.7151796443468634,1.0656626716742978,-1.0135095703327268,-0.4284510002318658,-0.03214063269003547,1.3564540559275424,-1.4251544849470223,0.27787965801888753,1.0675447005490464,-0.31027239229154624,1.1162920310375586,1.5069176874098489,-0.5538746540353668,-1.4364633055511182,0.14418925489894993,-0.5961611584050326,-0.6649295621806985,-1.3763160722826264,-0.5221624686188746,1.7123603749719223,-0.987692115681133,0.6400827579595797,-1.4759755835000894,-1.2017173547459763,-0.13665550336398974,-0.2667469209314884,0.18933786379399417,-1.0014781082205735,1.078921606455046,3
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3167214794731097,0.6046704478101457,-0.6861782274196033,0.5198083245263616,-0.6434917569756269,0.041398202462935664,0.22981307833951112,1.26329466538487,1.0236475969535554,-0.5471450039583889,1.0825564510366699,-1.0135974746128784,0.12314375272734188,-0.9736213541809579,-0.8643672490995377,-0.4680702412696277,-0.5646306657944556,-1.8087850243162626,0.4815559590894558,-1.1852085964844765,1.540923677300555,0.7543389197666478,-1.9460566222089322,1.3854852011354672,-0.5981409682158135,-0.523745404133895,0.9143230021345642,-0.36387562552896086,-1.2763854633409453,-1.5749280836688653,-0.9482524698464264,-0.43030578636333094,1.3998910288062212,-0.7026474726125418,0.5918525551459881,-0.9845968927427723,2.187305876412531,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.019720814980598,0.23260595124361355,0.09727931102333101,-0.04839909638865355,-1.0979963230218919,0.13909307553181036,1.10068369099449,0.6370293006704497,-0.5760734650428267,-1.5685898651924244,1.1442054516651823,0.7305891317151388,-0.12919337357589608,-1.2430583981389352,0.5160321006788865,-1.4271486832120046,-1.156294236093975,0.27842899886102124,1.1334470600091289,1.0582299734274603,-0.9528838600041138,1.4184797518511674,0.014895695490216139,-0.7295412018356437,1.3662294425160986,-0.16772688336849115,0.45464765149346337,-0.24174409608773498,1.0331613179375532,0.9723343842038464,0.23912453587431545,-1.2061507545642676,-1.6025562179631554,0.21758702538079294,-0.004323558200988351,0.6359997931261699,-0.4818644063422316,2
