standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V5,standardization__V6,standardization__V7,standardization__V8,standardization__V9,standardization__V10,standardization__V11,Class
0.6557174091883697,-0.07948849567872555,1.2037731254322694,-1.0437156689914961,0.05733679448964318,-1.1090176240138303,-0.14881508583281333,-0.8784026485253918,0.012293440207045153,0.0005754096951562449,0.8837287690592585,2
0.41677546119899433,0.41762064118270936,0.21348251342392097,-0.8662713818236741,-0.5880403369527614,0.10727074351637488,-0.5773145996199078,-1.145953938831447,-0.5847756707124897,1.9283057777849415,1.452959619984368,3
1.9698981231299326,-0.37775397779558684,0.4610551664260083,0.7898752984093316,-0.08095830510515793,-0.9265743688842994,0.08924019960446135,1.1282320287702454,0.07863445253143955,0.3510718402569358,-0.417370318769561,2
1.7309561751405584,-1.3719722515184567,0.048434078089196524,-1.0437156689914961,-0.17315503816835834,-1.7171618077789328,-2.172285012049648,-0.20952442276017946,1.869841785290047,-0.7880415590688467,-0.2547329327909591,2
0.6557174091883697,-0.27833215042329973,0.21348251342392097,-0.8564133658699062,0.19563189408444429,-0.25761576674268666,-0.9105919992320923,-0.6777391807958133,0.012293440207045153,-0.43754512850706767,0.23317922514484948,2
-0.7779342787478815,-1.570815906263031,0.048434078089196524,-0.964851541361353,-0.03485993857355756,0.4721572537754364,-0.5058980139887254,-0.042304866318857805,1.538136723668081,0.175823624976046,-1.2305572486625733,2
-1.2558181747266322,-0.07948849567872555,-1.1069049692538768,1.6869547502022095,-0.08095830510515793,-0.804945532131279,0.9700447557223777,0.7269050933111253,1.2064316620461177,-1.0509138819901813,-0.2547329327909591,1
0.5362464351936815,0.019933331693561533,0.7911520370954577,-0.9254194775462814,1.5785828900324541,-0.8657599505077892,-0.3630648427263606,-1.179397850119704,0.012293440207045153,-0.6127933437879574,1.8595530849308741,1
-0.4195213567638189,1.1135734327887183,-0.8593323162517897,-0.19592629696745748,0.24173026061604433,-0.6225022770017482,0.25587889941055364,-0.20952442276017946,0.34399850182901126,-1.226162097271071,-0.417370318769561,1
0.177833513209619,0.5170424685549965,-0.11661435724552838,-1.0239996370839604,0.33392699367924505,0.16808516189288514,-0.005981914570448533,-1.145953938831447,-0.3857526337393124,-1.839530850754184,0.5584539971020532,2
0.5362464351936815,-0.37775397779558684,0.4610551664260083,2.278435707428283,0.5183204598056466,0.5937860905284569,0.25587889941055364,1.9643298109767795,0.144975464855831,-1.1385379896306262,-1.5558320206197787,1
0.5362464351936815,-0.37775397779558684,0.4610551664260083,2.278435707428283,0.5183204598056466,0.5937860905284569,0.25587889941055364,1.9643298109767795,0.144975464855831,-1.1385379896306262,-1.5558320206197787,1
-0.18057940877444353,-0.47717580516787367,0.4610551664260083,-0.7676912222859952,5.819632610939683,1.6884456213056416,0.47012865630410083,-0.10919268889537162,-0.5184346583880982,-1.1385379896306262,-0.9052824767053681,2
-0.18057940877444353,-0.37775397779558684,0.4610551664260083,-0.6888270946558521,5.865730977471284,1.6884456213056416,0.44632312776037336,-0.10919268889537162,-0.5847756707124897,-1.3137862049115154,-0.9052824767053681,2
0.177833513209619,0.31819881381042225,-0.6117596632497027,0.19839434118325816,1.0715008581848506,-0.4400590218722174,0.5177397133915558,0.4593538030050329,-0.3857526337393124,-0.2622969132261779,-0.5800077047481629,2
-0.30005038276913176,-0.37775397779558684,-0.5292354455823401,-0.9845675732688888,0.5183204598056466,-0.13598692998966613,0.32729548504173606,-0.20952442276017946,0.2113164771802254,0.6139441631782704,-0.8239637837160672,2
-0.18057940877444353,-0.47717580516787367,-0.6117596632497027,-0.9845675732688888,0.6566155594004474,-0.13598692998966613,0.37490654212919095,-0.20952442276017946,0.34399850182901126,0.6139441631782704,-0.8239637837160672,2
0.6557174091883697,-0.9742849420293088,-0.19913857491289083,-0.9845675732688888,0.5644188263372469,0.16808516189288514,0.684378413197648,-0.3098561566249502,-0.18672959676613216,0.3510718402569358,-0.417370318769561,3
-0.7779342787478815,1.7101043970224405,-0.6117596632497027,-0.3930866160428153,0.7949106589952485,1.6884456213056416,1.6127940264030194,-0.008860955030600897,0.5430215388021885,0.26344773261649085,-0.5800077047481629,0
-0.7779342787478815,1.8095262243947274,-0.694283880917065,-0.3930866160428153,0.9332057585900495,1.6276312029291313,1.636599554946747,-0.042304866318857805,0.4103395141534027,0.26344773261649085,-0.5800077047481629,1
0.177833513209619,0.31819881381042225,-0.6117596632497027,0.19839434118325816,1.0715008581848506,-0.4400590218722174,0.5177397133915558,0.4593538030050329,-0.3857526337393124,-0.2622969132261779,-0.5800077047481629,2
0.05836253921493183,-0.8748631146570217,0.1309582957565585,-0.27479042459760067,0.9793041251216499,-0.19680134836617638,0.2796844279542811,0.3255781578520053,1.1400906497217234,-0.08704869794528863,-0.5800077047481629,1
0.41677546119899433,-0.8748631146570217,-0.19913857491289083,-0.9451355094538173,0.7488122924636481,-0.25761576674268666,0.8272115844600129,-0.778070914660584,1.0737496373973319,-0.43754512850706767,0.9650474620485594,2
-0.30005038276913176,-0.27833215042329973,-0.36418701024761574,-1.0437156689914961,1.0254024916532503,0.2288995802693954,-0.3392593141826331,-0.8784026485253918,1.0074086250729375,0.7891923784591591,0.39581661112345135,3
-0.7779342787478815,-1.1731285967738827,-0.03409013957816592,-1.0437156689914961,0.5183204598056466,-0.8657599505077892,-1.3390915130191867,-1.0121782936784196,0.8747266004241517,-0.2622969132261779,0.3144979181341504,3
-0.538992330758506,-0.9742849420293088,0.1309582957565585,-1.063431700899032,-0.03485993857355756,0.2288995802693954,-0.7201477708822726,-0.9787343823901626,0.8083855880997602,-1.226162097271071,0.3144979181341504,2
-0.06110843477975638,-0.7754412872847346,2.1115395197732556,-1.0831477328065677,4.667173447649676,0.16808516189288514,-0.14881508583281333,-0.3433000679132071,-0.9164807323344558,-0.9632897743497364,-1.1492385556732725,2
0.05836253921493183,-0.27833215042329973,0.1309582957565585,-1.0042836051764246,-0.31145013776315944,-0.37924460349570716,1.2557110982471074,-1.0790661162549333,-0.3857526337393124,0.26344773261649085,0.39581661112345135,2
0.41677546119899433,-0.6760194599124478,0.048434078089196524,1.0856157770223684,-0.1270566716367583,0.10727074351637488,1.7794327262091116,0.7269050933111253,-0.6511166830368841,0.08819951733560112,-0.7426450907267662,2
-1.0168762267372569,-0.8748631146570217,-0.6117596632497027,1.1841959365600472,0.10343516102124355,0.8978581824110082,0.2082678423230987,1.0613442061937315,0.7420445757753659,-1.1385379896306262,-1.3118759416518744,2
-0.30005038276913176,1.0141516054164315,-1.5195260575906888,-0.3536545522277439,-0.08095830510515793,-0.6225022770017482,-1.4343136271940966,-0.3098561566249502,-0.5184346583880982,-0.9632897743497364,-0.2547329327909591,2
0.6557174091883697,-0.7754412872847346,0.21348251342392097,-1.0239996370839604,-0.3575485042947598,0.5329716721519466,-0.6487311852510902,-0.47707571306623475,1.1400906497217234,-1.3137862049115154,-0.49868901175886193,2
-0.06110843477975638,-0.5765976325401607,-0.7768080985844276,-0.2945064565051364,2.131763288411658,-0.3184301851191969,-0.3630648427263606,0.3590220691402622,-1.0491627569832416,-0.2622969132261779,-1.5558320206197787,2
-1.0168762267372569,-0.8748631146570217,-0.6117596632497027,1.1841959365600472,0.10343516102124355,0.8978581824110082,0.2082678423230987,1.0613442061937315,0.7420445757753659,-1.1385379896306262,-1.3118759416518744,2
0.177833513209619,1.908948051767014,-2.179719798929588,-1.0437156689914961,-0.4958436038895606,-1.1090176240138303,0.3034899564980086,-1.0121782936784196,-1.115503769307633,-1.3137862049115154,-0.01077685382305482,1
-0.30005038276913176,1.0141516054164315,-1.5195260575906888,-0.3536545522277439,-0.08095830510515793,-0.6225022770017482,-1.4343136271940966,-0.3098561566249502,-0.5184346583880982,-0.9632897743497364,-0.2547329327909591,2
0.41677546119899433,-0.37775397779558684,-0.5292354455823401,-0.9845675732688888,-0.3575485042947598,-0.25761576674268666,-0.38687037127008805,-0.44363180177797784,-0.25307060909052653,-0.2622969132261779,-0.1734142398016567,2
-0.7779342787478815,0.71588612329957,-2.509816669599038,-1.0239996370839604,0.8410090255268489,-0.37924460349570716,-0.43448142835754294,-0.20952442276017946,0.2113164771802254,0.43869594789738064,-1.1492385556732725,1
-0.538992330758506,-0.17891032305101265,-0.7768080985844276,0.0012340221079003432,-0.26535177123155906,-0.5008734402487277,-0.3392593141826331,-1.246285672696255,0.2113164771802254,0.0005754096951562449,1.696915698952271,3
-0.18057940877444353,-0.27833215042329973,-1.6845744929254136,-1.0239996370839604,-0.21925340469995871,2.7831051520828263,0.8510171130037404,-0.6777391807958133,-0.31941162141491797,-0.6127933437879574,-0.5800077047481629,1
-0.18057940877444353,-0.47717580516787367,-0.19913857491289083,-0.8465553499161385,0.011238427958042809,-0.3184301851191969,-1.0058141134070022,-0.47707571306623475,0.9410676127485461,1.3149370243018283,0.15186053215554707,4
0.6557174091883697,-0.37775397779558684,-0.36418701024761574,0.7307272026867241,0.19563189408444429,-0.8657599505077892,-0.791564356513455,0.7269050933111253,-0.3857526337393124,-1.226162097271071,-0.8239637837160672,1
-0.7779342787478815,-0.07948849567872555,0.7911520370954577,0.27725846881340116,0.4722220932740462,0.7762293456579876,2.517404111064663,0.5262416255815838,-0.5847756707124897,0.175823624976046,-1.2305572486625733,2
-0.06110843477975638,0.21877698643813517,-0.8593323162517897,-0.3536545522277439,0.7027139259320477,0.9282653915992634,2.386473704074162,0.5931294481580976,0.8747266004241517,0.9644405937400489,-0.8239637837160672,1
-1.0168762267372569,-0.07948849567872555,-0.44671122791497775,-0.31422248841267225,0.7949106589952485,-0.25761576674268666,1.493766383684382,0.7937929158876391,3.3293440564266885,1.9283057777849415,-0.417370318769561,1
2.08936909712462,-0.47717580516787367,1.038724690097545,-1.063431700899032,0.38002536021084543,-1.5955329710259123,-1.5771467984564616,0.02458295625765601,-1.5798908555783822,0.0005754096951562449,-1.1492385556732725,2
-0.18057940877444353,-0.47717580516787367,-0.19913857491289083,-0.8465553499161385,0.011238427958042809,-0.3184301851191969,-1.0058141134070022,-0.47707571306623475,0.9410676127485461,1.3149370243018283,0.15186053215554707,4
0.6557174091883697,-0.37775397779558684,-0.36418701024761574,0.7307272026867241,0.19563189408444429,-0.8657599505077892,-0.791564356513455,0.7269050933111253,-0.3857526337393124,-1.226162097271071,-0.8239637837160672,1
0.29730448720430613,-0.9742849420293088,0.21348251342392097,-0.9845675732688888,-0.1270566716367583,-0.25761576674268666,-1.2200638703005495,-1.4135052291375396,0.47668052647779413,-1.0509138819901813,1.7782343919415717,3
0.177833513209619,0.41762064118270936,0.048434078089196524,-1.0042836051764246,-0.17315503816835834,-0.9265743688842994,-1.648563384087644,-0.9452904711019057,0.8083855880997602,1.4025611319422733,1.2090035410164637,3
0.6557174091883697,-0.9742849420293088,-0.2816627925802533,0.4744187878887592,0.8410090255268489,-0.561687858625238,-0.83917541360091,0.6934611820228684,-1.6462318679027765,0.6139441631782704,-0.986601169694669,1
-0.18057940877444353,2.6049008433730236,-0.44671122791497775,-0.19592629696745748,0.6566155594004474,-0.8657599505077892,-0.791564356513455,0.2921342465637484,0.5430215388021885,-1.0509138819901813,-1.2305572486625733,1
-0.06110843477975638,-0.5765976325401607,-0.19913857491289083,-0.9845675732688888,0.33392699367924505,-0.07517251161315588,-0.5773145996199078,-0.376743979201464,1.3391136866949036,2.454050423627611,0.07054183916624612,2
0.29730448720430613,-0.7754412872847346,0.048434078089196524,1.8939730852313352,0.19563189408444429,0.9586726007875185,0.6605728846539206,1.4961150529411456,0.144975464855831,0.9644405937400489,-1.0679198626839714,2
0.29730448720430613,0.6164642959272836,-1.1069049692538768,-0.05791407361470714,0.7949106589952485,0.7154149272814774,0.6129618275664657,0.19180251269897766,-0.12038858444174069,-0.6127933437879574,-0.417370318769561,1
0.5362464351936815,-0.5765976325401607,-0.2816627925802533,0.3561225964435442,0.05733679448964318,0.41134283539892613,1.636599554946747,0.8606807384641901,0.9410676127485461,-0.2622969132261779,-0.8239637837160672,2
0.29730448720430613,1.5112607422778663,2.2765879551079804,1.0658997451148327,-0.03485993857355756,1.1411158559170491,0.3987120706729184,1.1282320287702454,-0.5184346583880982,-0.34992102086662275,-1.4745133276304776,1
0.29730448720430613,1.6106825696501534,2.359112172775343,1.0658997451148327,-0.08095830510515793,1.0194870191640286,0.32729548504173606,1.1616759400585395,-0.45209364606370384,-0.2622969132261779,-1.4745133276304776,2
0.41677546119899433,1.1135734327887183,2.441636390442705,0.9081714898545462,-0.08095830510515793,1.2019302742935594,0.4225175992166459,1.1282320287702454,-0.6511166830368841,-0.43754512850706767,-1.4745133276304776,2
-0.06110843477975638,-0.27833215042329973,-0.19913857491289083,1.3616402237278693,0.19563189408444429,2.053332131564703,1.5175719122281095,1.0613442061937315,0.2113164771802254,-0.08704869794528863,-0.6613263977374653,2
0.29730448720430613,1.5112607422778663,2.2765879551079804,1.0658997451148327,-0.03485993857355756,1.1411158559170491,0.3987120706729184,1.1282320287702454,-0.5184346583880982,-0.34992102086662275,-1.4745133276304776,1
0.29730448720430613,1.6106825696501534,2.359112172775343,1.0658997451148327,-0.08095830510515793,1.0194870191640286,0.32729548504173606,1.1616759400585395,-0.45209364606370384,-0.2622969132261779,-1.4745133276304776,2
0.41677546119899433,1.1135734327887183,2.441636390442705,0.9081714898545462,-0.08095830510515793,1.2019302742935594,0.4225175992166459,1.1282320287702454,-0.6511166830368841,-0.43754512850706767,-1.4745133276304776,2
-0.8974052527425697,-0.07948849567872555,0.7911520370954577,0.21811037309079387,0.1495335275528439,1.810074458058662,2.4935985825209355,0.5596855368698408,-0.45209364606370384,-0.1746728055857335,-1.2305572486625733,1
0.05836253921493183,-0.37775397779558684,-0.03409013957816592,-0.9254194775462814,-0.4958436038895606,0.7154149272814774,-0.05359297165790347,-1.3466174065610257,0.47668052647779413,-0.7880415590688467,1.696915698952271,3
0.05836253921493183,-0.6760194599124478,-0.03409013957816592,-0.9057034456387457,-0.541941970421161,0.7762293456579876,-0.05359297165790347,-1.3800613178492827,0.4103395141534027,-0.7004174514284023,1.696915698952271,3
0.7751883831830568,-1.0737067694015956,-0.11661435724552838,-0.9254194775462814,-0.26535177123155906,0.9586726007875185,0.23207337086682617,-0.811514825948841,0.144975464855831,-0.43754512850706767,0.8024100760699575,3
0.29730448720430613,-0.17891032305101265,-0.36418701024761574,1.1841959365600472,-0.08095830510515793,1.6276312029291313,2.422181996889753,0.9610124723289608,-0.9828217446588472,-0.6127933437879574,-1.0679198626839714,2
-1.0168762267372569,0.6164642959272836,2.6892090434447926,1.8742570533237997,0.011238427958042809,-0.561687858625238,0.6129618275664657,1.2954515852115671,-0.31941162141491797,0.08819951733560112,-1.3931946346411752,2
2.08936909712462,-0.1291994093648691,0.21348251342392097,-1.0239996370839604,-0.541941970421161,-1.2306464607668508,-1.3867025701066418,-0.9118465598136488,-1.5798908555783822,-1.1385379896306262,0.7210913830806566,3
3.523020785060872,0.8153079506718571,1.038724690097545,0.8095913303168674,-0.3575485042947598,-1.8996050629084635,-1.3152859844754594,0.5262416255815838,-1.9779369295247395,-1.664282635473295,-0.33605162578026004,0
-1.0168762267372569,0.6164642959272836,2.6892090434447926,1.8742570533237997,0.011238427958042809,-0.561687858625238,0.6129618275664657,1.2954515852115671,-0.31941162141491797,0.08819951733560112,-1.3931946346411752,2
0.6557174091883697,-0.27833215042329973,0.29600673109128345,1.4010722875429407,0.6566155594004474,1.0194870191640286,1.2795166267908347,1.1616759400585395,-1.248185793956419,-0.43754512850706767,-1.1492385556732725,1
0.29730448720430613,-1.570815906263031,-0.11661435724552838,0.6321470431490452,0.38002536021084543,1.7492600396821518,0.5653507704790107,0.7269050933111253,1.405454699019295,-0.7004174514284023,-0.9052824767053681,1
-1.0168762267372569,-0.6760194599124478,-0.7768080985844276,1.1250478408374398,0.19563189408444429,1.2019302742935594,0.6129618275664657,0.9944563836172177,1.0074086250729375,-0.8756656667092916,-0.9052824767053681,1
0.7751883831830568,0.2684879001242787,0.5435793840933708,2.4657380105498725,0.610517192868847,0.5329716721519466,0.7557949988288305,1.9977737222650362,-1.3145268062808104,-0.2622969132261779,-1.2305572486625733,1
0.6557174091883697,-0.27833215042329973,0.29600673109128345,1.4010722875429407,0.6566155594004474,1.0194870191640286,1.2795166267908347,1.1616759400585395,-1.248185793956419,-0.43754512850706767,-1.1492385556732725,1
0.5362464351936815,-1.4713940788907438,-0.11661435724552838,1.5785165747107628,0.24173026061604433,-0.07517251161315588,-0.6963422423385451,1.1282320287702454,0.07863445253143955,-1.226162097271071,-1.0679198626839714,2
0.29730448720430613,-1.570815906263031,-0.11661435724552838,0.6321470431490452,0.38002536021084543,1.7492600396821518,0.5653507704790107,0.7269050933111253,1.405454699019295,-0.7004174514284023,-0.9052824767053681,1
0.29730448720430613,-0.47717580516787367,0.1309582957565585,1.9925532447690142,-0.26535177123155906,1.5060023661761108,0.7796005273725579,1.6633346093824302,-0.18672959676613216,0.876816486099604,-1.1492385556732725,2
0.29730448720430613,-0.47717580516787367,0.1309582957565585,1.9925532447690142,-0.26535177123155906,1.5060023661761108,0.7796005273725579,1.6633346093824302,-0.18672959676613216,0.876816486099604,-1.1492385556732725,2
0.05836253921493183,0.5170424685549965,-0.44671122791497775,-1.0042836051764246,0.24173026061604433,0.10727074351637488,1.1604889840721975,-0.44363180177797784,0.5430215388021885,0.9644405937400489,-0.1734142398016567,1
-0.4195213567638189,-1.0737067694015956,1.6989184314364443,0.4152706921661517,1.6707796230956549,1.7492600396821518,0.5891562990227381,0.6265733594463546,-1.9779369295247395,-0.8756656667092916,-1.3931946346411752,2
0.41677546119899433,-0.07948849567872555,1.038724690097545,2.4361639626885694,0.2878286271476447,0.5937860905284569,2.7792649250456654,1.9977737222650362,-0.9828217446588472,0.26344773261649085,-1.3118759416518744,1
0.41677546119899433,0.31819881381042225,1.3688215607669945,1.3616402237278693,0.4722220932740462,1.9925177131881928,1.3509332124220172,1.3957833190763378,-1.1818447816320274,-0.1746728055857335,-1.0679198626839714,1
-0.18057940877444353,1.3124170875332921,0.048434078089196524,0.5532829155189021,0.1495335275528439,-0.37924460349570716,0.2796844279542811,0.9275685610407038,0.2113164771802254,0.175823624976046,-1.1492385556732725,1
-0.18057940877444353,1.3124170875332921,0.048434078089196524,0.5532829155189021,0.1495335275528439,-0.37924460349570716,0.2796844279542811,0.9275685610407038,0.2113164771802254,0.175823624976046,-1.1492385556732725,1
-1.6142310967106948,2.0580807928254448,-2.7573893226011243,-0.964851541361353,0.8871073920584492,-1.6563473894024225,-0.83917541360091,-0.008860955030600897,2.9312979824803307,-0.7880415590688467,-0.6613263977374653,0
-1.0168762267372569,0.31819881381042225,-0.7768080985844276,-0.609962967025709,-0.21925340469995871,-0.6225022770017482,0.1130457281481888,-0.8784026485253918,0.8083855880997602,-0.43754512850706767,0.6397726900913556,2
0.177833513209619,-1.3719722515184567,0.5435793840933708,-0.9254194775462814,-0.4958436038895606,-1.1698320423903406,-1.2676749273880044,-0.9787343823901626,0.012293440207045153,-0.6127933437879574,1.0463661550378618,2
0.41677546119899433,0.31819881381042225,1.3688215607669945,1.3616402237278693,0.4722220932740462,1.9925177131881928,1.3509332124220172,1.3957833190763378,-1.1818447816320274,-0.1746728055857335,-1.0679198626839714,1
0.5362464351936815,0.41762064118270936,1.2037731254322694,1.3616402237278693,0.6566155594004474,1.3235591110465799,1.3747387409657446,1.3957833190763378,-0.9828217446588472,0.08819951733560112,-1.0679198626839714,1
-1.136347200731944,0.8153079506718571,-2.427292451931675,-0.13677820124485016,0.011238427958042809,-0.8657599505077892,-1.2200638703005495,-0.20952442276017946,0.2113164771802254,0.175823624976046,-0.2547329327909591,1
1.1336013051671194,-0.37775397779558684,-0.11661435724552838,1.1447638727449754,0.38002536021084543,0.41134283539892613,-0.005981914570448533,1.4626711416528515,-1.1818447816320274,0.43869594789738064,-1.3931946346411752,1
0.6557174091883697,-1.1731285967738827,-0.19913857491289083,0.08995616569181122,0.610517192868847,-0.25761576674268666,-0.1726206143765408,0.3924659804285191,0.6757035634509744,-1.3137862049115154,-0.6613263977374653,1
0.05836253921493183,-0.8748631146570217,-0.44671122791497775,-0.27479042459760067,0.5644188263372469,-1.291460879143361,0.18446231377937122,0.3924659804285191,0.6757035634509744,-1.1385379896306262,-1.1492385556732725,2
-0.538992330758506,-1.4713940788907438,1.121248907764907,-0.9451355094538173,2.131763288411658,0.28971399864590563,0.47012865630410083,-0.41018789048972093,0.144975464855831,-1.1385379896306262,-0.5800077047481629,2
-0.18057940877444353,-0.8748631146570217,0.21348251342392097,-1.0437156689914961,-0.9107289026739638,1.6884456213056416,0.1130457281481888,-0.9452904711019057,0.5430215388021885,-0.08704869794528863,0.39581661112345135,2
0.6557174091883697,1.1135734327887183,-0.8593323162517897,0.11953021355311497,-0.5880403369527614,-0.37924460349570716,-0.29164825709517816,-0.008860955030600897,-0.31941162141491797,-0.6127933437879574,-0.01077685382305482,1
-0.4195213567638189,-0.37775397779558684,-0.11661435724552838,0.23782640499832958,-0.3575485042947598,0.7762293456579876,1.541377440771837,0.5931294481580976,1.7371597606412612,0.43869594789738064,-0.6613263977374653,3
-0.8974052527425697,0.21877698643813517,1.863966866771169,-0.7085431265633879,-0.08095830510515793,0.7154149272814774,0.9700447557223777,-0.5439635356427857,0.7420445757753659,0.7015682708187143,0.3144979181341504,3
-0.8974052527425697,0.21877698643813517,1.863966866771169,-0.7282591584709236,0.011238427958042809,0.6546005089049671,1.089072398441015,-0.5439635356427857,0.8083855880997602,0.7015682708187143,0.3144979181341504,2
-1.3752891487213192,-0.17891032305101265,-0.694283880917065,0.7898752984093316,-1.1873191018635656,-1.7171618077789328,-1.9342297266123736,-0.008860955030600897,1.3391136866949036,-1.0509138819901813,0.07054183916624612,1
