standardization__V1,standardization__V2,Class
-0.49040242239546505,0.2882121038298788,0
-0.4888066152301801,0.2882121038298788,0
-0.49040242239546505,0.2882121038298788,0
-0.49040242239546505,0.2882121038298788,0
-0.49359403672603497,0.2882121038298788,0
-0.4951898438913199,0.2882121038298788,0
-0.4967856510566049,0.2852929313446218,0
-0.4983814582218898,0.2852929313446218,0
-0.4983814582218898,0.2852929313446218,0
-0.49997726538717474,0.2852929313446218,0
-0.5015730725524598,0.2823737588593648,0
-0.5047646868830297,0.2823737588593648,0
-0.5079563012135995,0.27945458637410775,0
-0.5143395298747393,0.27945458637410775,0
-0.525510180031734,0.2765354138888508,0
-0.5398724445192986,0.27361624140359375,0
-0.5638095519985726,0.26777789643307975,0
-0.5845550451472771,0.27361624140359375,0
-0.6068963454612664,0.2706970689183367,0
-0.6308334529405406,0.26777789643307975,1
-0.654770560419815,0.2852929313446218,1
-0.6803034750643742,0.2852929313446218,1
-0.7074321968742183,0.2852929313446218,1
-0.7313693043534926,0.2823737588593648,1
-0.7553064118327669,0.27361624140359375,1
-0.776051904981471,0.2619395514625657,1
-0.7936057837996056,0.2619395514625657,1
-0.7952015909648905,0.2561012064920517,1
-0.7999890124607454,0.2531820340067947,1
-0.7967973981301755,0.25026286152153765,1
-0.7952015909648905,0.24734368903628065,1
-0.7952015909648905,0.24734368903628065,1
-0.7952015909648905,0.24442451655102365,1
-0.7967973981301755,0.24442451655102365,1
-0.7983932052954604,0.24150534406576665,1
-0.7967973981301755,0.24734368903628065,1
-0.7983932052954604,0.24734368903628065,1
-0.7983932052954604,0.2561012064920517,1
-0.7999890124607454,0.5567759724735234,1
-0.7999890124607454,0.5509376275030093,1
-0.7999890124607454,0.5363417650767243,1
-0.8015848196260303,0.2648587239478227,1
-0.8031806267913153,0.2269094816394816,1
-0.8047764339566003,0.20939444672793953,1
-0.8063722411218851,0.2035561017574255,1
-0.8063722411218851,0.1977177567869115,1
-0.8079680482871701,0.18896023933114048,1
-0.8031806267913153,0.18312189436062645,1
0.8373091391216136,0.18896023933114048,0
-0.7664770619897614,-0.8765377177876672,1
-0.7999890124607454,-0.8911335802139522,1
-0.8063722411218851,-0.8969719251844662,1
-0.8063722411218851,-0.8969719251844662,1
-0.8063722411218851,-0.8998910976697232,1
-0.8063722411218851,-0.8998910976697232,1
-0.8063722411218851,-0.9028102701549803,1
-0.8063722411218851,-0.9028102701549803,1
-0.8063722411218851,-0.9057294426402372,1
-0.8015848196260303,-0.9086486151254942,1
-0.8015848196260303,-0.9086486151254942,1
-0.8015848196260303,-0.9028102701549803,1
-0.7967973981301755,0.2035561017574255,1
-0.7856267479731808,0.18020272187536943,1
-0.7648812548244764,0.45168576300427105,1
0.8516714036091784,0.448766590519014,0
0.8468839821133233,-0.9057294426402372,3
0.8405007534521836,-0.9290828225222934,3
0.8389049462868987,-0.9465978574338354,3
0.8357133319563288,-0.9465978574338354,3
0.8341175247910437,-0.9465978574338354,3
0.8341175247910437,-0.9465978574338354,3
0.829330103295189,-0.9465978574338354,3
0.829330103295189,-0.9495170299190924,3
0.829330103295189,-0.9495170299190924,3
-0.5223185657011641,-0.9495170299190924,3
0.829330103295189,-0.9495170299190924,3
-0.5318934086928738,-0.9465978574338354,3
0.8117762244770543,-0.9465978574338354,3
-0.5638095519985726,-0.9436786849485784,3
-0.5749802021555673,-0.9320019950075503,3
-0.5925340809737017,0.19187941181639748,0
-0.6037047311306964,0.18896023933114048,0
-0.6148753812876911,0.17728354939011243,0
-0.6228544171141158,0.16560685944908438,1
-0.6260460314446857,0.15393016950805635,1
0.6968781085765382,-0.8706993728171531,3
2.2735355878780688,-0.8969719251844662,3
1.2825393382361145,-0.8969719251844662,3
2.2384278302418004,-0.8852952352434382,3
2.219278144258381,-0.8619418553613821,3
2.2017242654402462,0.054678305009318015,0
2.185766193787397,0.045920787553546984,0
2.171403929299832,0.034244097612518946,0
2.1602332791428376,0.025486580156747915,0
2.144275207489988,0.01672906270097721,0
2.1251255215065683,0.005052372759949169,0
2.1187422928454285,-0.0037051446958218607,0
2.0820387280438752,-0.0153818346368499,0
0.4415489621309459,-0.02705852457787794,0
0.4255908904780964,-0.03873521451890598,0
0.39367474717239737,-0.050411904459934015,0
1.9751196479697832,-0.06208859440096206,0
0.33303407489156955,-0.0766844568272471,0
0.2995221244205854,-0.08836114676827514,0
0.2692017882801715,-0.10003783670930319,0
0.24047725930504235,-0.41822763760231696,0
0.21015692316462808,-0.12047204410610225,0
0.18621981568535398,-0.1321487340471303,0
0.1558994795449397,-0.14382542398815834,0
0.1255791434045258,-0.15550211392918636,0
0.0952588072641119,-0.16717880387021442,0
0.06493847112369765,-0.17885549381124244,0
0.0298307134874287,-0.1905321837522705,0
0.005893606008154601,-0.20220887369329854,0
-0.02442673013225966,-0.21388556363432656,0
1.5298894488552823,-0.22556225357535462,0
1.499569112714868,-0.24015811600163967,0
1.4676529694091691,-0.2518348059426677,0
1.4373326332687548,-0.26934984085420977,0
1.4054164899630557,-0.2810265307952378,0
1.3735003466573568,-0.2868648757657518,0
1.3415842033516576,-0.29562239322152284,0
1.3096680600459594,-0.3072990831625509,0
1.279347723905545,-0.31897577310357894,0
1.247431580599846,-0.33065246304460694,0
1.2171112444594319,-0.342329152985635,0
1.1867909083190176,-0.35108667044140573,0
1.1548747650133184,-0.36276336038243373,0
1.1229586217076197,-0.3744400503234618,0
1.0926382855672059,-0.38611674026448983,0
1.060722142261507,-0.3977934302055179,0
1.0288059989558078,-0.4094701201465459,0
0.9984856628153935,-0.42114681008757393,0
0.9681653266749797,-0.432823500028602,0
0.9378449905345654,-0.441581017484373,0
0.9075246543941515,-0.45325770742540106,0
0.8772043182537376,-0.4649343973664291,0
0.8484797892786085,-0.4766110873074571,0
-1.1271294813441604,-0.4853686047632282,1
-1.138300131501155,-0.4970452947042562,1
-1.138300131501155,-0.5087219846452843,1
-1.1446833601622948,-0.5174795021010553,1
-0.7983932052954604,-0.5291561920420833,1
-0.8191386984441648,-0.5379137094978543,1
-0.8382883844275842,-0.5466712269536254,1
-0.8462674202540089,-0.5554287444093964,1
-0.844671613088724,-0.5583479168946534,1
-0.8319051557664444,-0.5583479168946534,1
-0.8303093486011595,-0.5612670893799104,1
-0.8255219271053046,-0.5583479168946534,1
-0.8255219271053046,-0.5612670893799104,1
-0.8303093486011595,-0.5612670893799104,1
-0.8255219271053046,-0.5641862618651674,1
0.3362256892221391,-0.5671054343504245,3
0.3266508462304297,-0.5671054343504245,3
0.3250550390651446,-0.5700246068356815,3
0.32026761756928995,-0.5729437793209384,3
0.3282466533957145,-0.5729437793209384,3
0.6569829294444143,-0.5729437793209384,3
0.3218634247345747,-0.5729437793209384,3
0.32026761756928995,-0.5729437793209384,3
0.3218634247345747,-0.5729437793209384,3
0.6442164721221346,-0.5758629518061955,3
0.6362374362957101,-0.5787821242914525,3
0.6250667861387151,-0.5787821242914525,3
0.6138961359817207,-0.5817012967767095,3
0.5995338714941559,-0.5846204692619665,3
0.5835757998413065,-0.5875396417472235,3
-1.1287252885094452,-0.5904588142324805,1
0.5500638493703226,-0.5933779867177376,3
0.5325099705521883,-0.5933779867177376,3
0.5149560917340537,-0.5933779867177376,3
0.4989980200812042,-0.5962971592029945,3
0.4830399484283547,-0.5962971592029945,3
0.4686776839407903,-0.5933779867177376,3
0.4543154194532255,-0.5962971592029945,3
0.4415489621309459,-0.5933779867177376,3
0.4287825048086663,-0.5933779867177376,3
0.4144202403211019,-0.5933779867177376,3
0.40005797583353714,-0.5904588142324805,3
0.3840999041806876,-0.5875396417472235,3
0.3681418325278381,-0.5875396417472235,3
0.3521837608749886,-0.5846204692619665,3
0.04100136364442354,-0.5817012967767095,3
0.02185167766100412,-0.5787821242914525,3
0.009085220338724505,-0.5758629518061955,3
0.0011061845122995687,-0.5729437793209384,3
-0.011660272809980046,-0.5700246068356815,3
-0.019639308636404628,-0.5671054343504245,3
-0.027618344462829562,-0.5641862618651674,3
0.2261149948174776,-0.5583479168946534,3
0.21015692316462808,-0.5554287444093964,3
0.19419885151177857,-0.5495903994388823,3
0.17824077985892903,-0.5466712269536254,3
0.1622827082060795,-0.5408328819831113,0
0.14632463655323,-0.5349945370125974,0
0.13036656490038084,-0.5320753645273403,0
0.11281268608224619,-0.5262370195568263,0
0.09366300009882678,-0.5203986745863123,0
0.07291750695012257,-0.5116411571305413,0
0.05057620663613325,-0.5028836396747702,0
0.028234906322143927,-0.4912069497337422,0
0.0027019916775846975,-0.48244943227797116,0
-0.02442673013225966,-0.4678535698516861,0
-0.04995964477681889,-0.45325770742540106,0
-0.07868417375194767,-0.438661844999116,0
-0.1074087027270768,-0.42406598257283096,0
-0.13613323170220593,-0.4094701201465459,0
-0.1664535678426202,-0.39195508523500383,0
-0.19517809681774934,-0.3744400503234618,0
-0.22390262579287845,-0.35692501541191973,0
-0.25422296193329236,-0.339409980500378,0
-0.2829474909084215,-0.3218949455888359,0
-0.3132678270488354,-0.30146073819203684,0
-0.3435881631892497,-0.2839457032804948,0
-0.3739084993296636,-0.2635114958836957,0
-0.4042288354700778,-0.2459964609721537,0
-0.4345491716104917,-0.22556225357535462,0
-0.46646531491619075,-0.21388556363432656,0
-0.4967856510566049,-0.1934513562375275,0
-0.5287017943623039,-0.17009797635547141,0
-0.559022130502718,-0.14674459647341534,0
-0.586150852312562,-0.12631038907661626,0
-0.6164711884529761,-0.1058761816798172,0
-0.651578946089245,-0.08544197428301814,1
-0.6803034750643742,-0.06792693937147608,1
-0.7090280040395033,-0.04749273197467701,1
-0.7393483401799174,-0.02997769706313495,1
-0.7680728691550464,-0.009543489666335881,1
-0.7952015909648905,0.007971545245206178,1
-0.8207345056094497,0.022567407671490902,1
-0.8350967700970143,0.025486580156747915,1
-0.8350967700970143,0.01672906270097721,1
-0.8319051557664444,0.013809890215720199,1
-0.8303093486011595,0.01089071773046319,1
-0.8303093486011595,0.01089071773046319,1
-0.8319051557664444,0.01089071773046319,1
-0.8319051557664444,0.007971545245206178,1
-0.8319051557664444,0.007971545245206178,1
-0.8319051557664444,0.005052372759949169,1
-0.8335009629317294,0.005052372759949169,1
-0.8335009629317294,0.002133200274692159,1
-0.8335009629317294,-0.0007859722105648508,1
-0.8319051557664444,-0.0037051446958218607,1
-0.8382883844275842,0.002133200274692159,1
-0.841479998758154,0.007971545245206178,1
-0.843075805923439,0.005052372759949169,1
-0.844671613088724,-0.0007859722105648508,1
-0.8462674202540089,-0.01246266215159289,1
-0.8478632274192939,-0.0153818346368499,1
-0.8494590345845788,-0.006624317181078871,1
-0.8510548417498638,-0.006624317181078871,1
-0.8526506489151487,0.002133200274692159,1
-0.8542464560804337,0.022567407671490902,1
-0.843075805923439,0.11306175471445822,1
-0.8319051557664444,0.29696962128564985,1
-0.8271177342705895,0.01089071773046319,1
-0.8494590345845788,0.2852929313446218,1
-0.8494590345845788,0.2852929313446218,1
-0.8494590345845788,0.2765354138888508,1
-0.844671613088724,0.49547335028312617,1
-0.8398841915928691,0.09262754731765914,1
-0.8335009629317294,0.20939444672793953,1
0.4399531549656611,0.1977177567869115,0
0.4415489621309459,0.18604106684588345,0
0.44314476929623103,0.08678920234714511,0
0.44633638362680095,0.17436437690485543,0
0.44952799795737086,0.1714452044195984,0
0.4415489621309459,0.17728354939011243,0
0.43037831197395143,0.12473844465548625,0
0.41601604748638665,0.15393016950805635,0
0.3984621686682524,0.13057678962600028,0
0.37771667551954785,0.11306175471445822,0
0.3553753752055585,0.09554671980291615,0
0.32984246056099964,0.07511251240611708,0
0.3043095459164404,0.054678305009318015,0
0.27718082410659606,0.034244097612518946,0
0.25005210229675207,0.013809890215720199,0
0.22132757332162292,-0.009543489666335881,0
0.19260304434649378,-0.02997769706313495,0
0.1622827082060795,-0.050411904459934015,0
0.13355817923095076,-0.0737652843419901,0
0.10323784309053648,-0.09711866422404618,0
0.07132169978483745,-0.10879535416507422,0
0.04100136364442354,-0.12631038907661626,0
0.01068102750400928,-0.14966376895867237,0
-0.019639308636404628,-0.16717880387021442,0
-0.045172223280963854,-0.1876130112670135,0
-0.08027998091723279,-0.20804721866381254,0
-0.1074087027270768,-0.22556225357535462,0
-0.14411226752863088,-0.2459964609721537,0
-0.1760284108343299,-0.27518818582472376,0
-0.2063487469747438,-0.29562239322152284,0
-0.23826489028044284,-0.3131374281330649,0
-0.27018103358614187,-0.336490808015121,0
-0.3005013697265558,-0.3481674979561487,0
-0.3308217058669701,-0.36568253286769076,0
-0.3595462348420992,-0.38611674026448983,0
-0.3898665709825131,-0.4036317751760319,0
-0.4185910999576422,-0.42114681008757393,0
-0.4473156289327714,-0.441581017484373,0
-0.4760401579079005,-0.45909605239591506,0
-0.5047646868830297,-0.47953025979271413,0
-0.5334892158581588,-0.4941261222189992,0
-0.5622137448332879,-0.5145603296157982,0
-0.9579739218239556,-0.5349945370125974,1
-0.9882942579643694,-0.5612670893799104,1
-1.071276230559187,-0.5787821242914525,1
-1.0904259165426065,-0.5962971592029945,1
-1.1127672168565956,-0.6079738491440225,1
-1.1335127100053002,-0.6313272290260785,1
-1.1526623959887194,-0.6400847464818495,1
-0.7489231831716271,-0.6400847464818495,1
-0.7441357616757722,-0.6517614364228775,1
-0.7409441473452023,-0.6605189538786486,1
-0.7425399545104873,-0.6634381263639056,1
-0.7425399545104873,-0.6634381263639056,1
-0.7425399545104873,-0.6663572988491626,1
-0.7473273760063421,-0.6692764713344196,1
-1.2500066330711015,-0.6692764713344196,1
-1.2500066330711015,-0.6721956438196767,1
-1.2500066330711015,-0.6721956438196767,1
-1.2484108259058164,-0.6751148163049336,1
-1.2484108259058164,-0.6751148163049336,1
-1.2484108259058164,-0.6780339887901906,1
-1.2484108259058164,-0.6809531612754477,1
-1.2484108259058164,-0.6809531612754477,1
-1.2420275972446766,-0.6838723337607047,1
-0.7457315688410572,-0.6838723337607047,1
-0.7457315688410572,-0.6867915062459616,1
-0.7457315688410572,-0.6897106787312187,1
-0.7457315688410572,-0.6955490237017327,1
-0.7457315688410572,-0.7101448861280177,1
-0.7441357616757722,-0.7043065411575037,1
-0.7441357616757722,-0.7101448861280177,1
-0.7361567258493474,-0.7159832310985318,1
-0.7345609186840625,-0.7189024035837888,1
-0.7361567258493474,-0.7247407485543028,1
-0.7409441473452023,-0.7305790935248169,1
-0.7409441473452023,-0.7393366109805879,1
-0.7425399545104873,-0.7451749559511018,1
-0.7425399545104873,-0.7539324734068729,1
-0.7425399545104873,-0.7597708183773869,1
-0.7377525330146324,-0.765609163347901,1
-0.7377525330146324,-0.7714475083184149,1
-0.7361567258493474,-0.774366680803672,1
-0.7329651115187775,-0.780205025774186,1
-0.7409441473452023,-0.7889625432299571,1
-0.7425399545104873,-0.7977200606857281,1
-0.7441357616757722,-0.8064775781414989,1
-0.750518990336912,-0.812315923112013,1
-0.750518990336912,-0.821073440567784,1
-0.7473273760063421,-0.823992613053041,1
-0.7489231831716271,-0.829830958023555,1
-0.7441357616757722,-0.832750130508812,1
-0.7441357616757722,-0.835669302994069,1
-0.752114797502197,-0.8006392331709851,1
-0.7616896404939066,-0.823992613053041,1
-0.7648812548244764,-0.835669302994069,1
-0.7664770619897614,-0.841507647964583,1
-0.7744560978161861,-0.841507647964583,1
-0.7696686763203313,-0.832750130508812,1
-0.7728602906509011,-0.7539324734068729,1
-0.7680728691550464,-0.7305790935248169,1
-0.7648812548244764,-0.7189024035837888,1
-0.6164711884529761,-0.812315923112013,3
