binzarization__V5_b'v1',binzarization__V5_b'v2',binzarization__V6_b'v1',binzarization__V6_b'v2',binzarization__V8_b'v1',binzarization__V8_b'v2',binzarization__V8_b'v3',binzarization__V10_b'v1',binzarization__V10_b'v2',binzarization__V10_b'v3',standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V7,standardization__V9,standardization__V11,standardization__V12,Class
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6174133581506913,1.3049824218644492,0.22769096260663685,-1.3744203202447765,1.417504528592332,-1.2644147427816652,-0.7072383032912642,0.06819160303257123,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.31948468688864873,-0.6867875380518211,0.22769096260663685,0.9981918232110645,1.420304444700975,-0.014287172234820972,-1.4382039846520989,-1.2577562337118706,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1125007089243792,-0.7212273644480679,-1.518022879941511,-0.188114248516856,1.450403542868887,1.2358403983120234,0.6125608436102428,1.394139439777013,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2928351811176977,1.195922971609668,0.7514051153710813,0.9981918232110645,-0.5879353842232018,-1.2644147427816652,1.4450495362711926,0.06819160303257123,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9810615892499485,-0.8245468436368082,0.635024192534538,-0.188114248516856,-0.40664081618856884,-1.2644147427816652,-0.17931864453066157,-1.2577562337118706,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1613960614432672,1.4083019010531896,1.216928806717254,-0.188114248516856,0.28143856751044327,1.2358403983120234,-1.4788131891721452,0.06819160303257123,2
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5911255342158049,-1.0598856573444944,-0.7615468815039802,-0.188114248516856,-0.5193374395614487,1.2358403983120234,-0.4838876784310091,-1.2577562337118706,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.4023677808463897,-0.47440860860829953,-1.1106896500136099,-0.188114248516856,-0.40034100494412217,-0.014287172234820972,-1.4382039846520989,0.06819160303257123,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0862128849894928,1.4370017563833952,-0.47059457441262226,-1.3744203202447765,0.31083768665119454,-1.2644147427816652,1.079566695590776,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.630557270118134,-0.7327073065801502,0.40226234686145146,0.9981918232110645,-0.9939232199764337,1.2358403983120234,0.7140838549103583,0.06819160303257123,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.634938574107282,1.1844430294775856,0.40226234686145146,-1.3744203202447765,1.0010170074316889,1.2358403983120234,1.3029173204510307,1.394139439777013,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4417995167487188,1.6666005990250403,0.0531195783518219,-1.3744203202447765,1.5169015504491579,-1.2644147427816652,-0.4432784739109627,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1826015727507422,0.15698820865622426,0.635024192534538,-1.3744203202447765,-1.4419097973593105,-0.014287172234820972,-0.19962324679068477,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38958555071501166,-0.7901070172405614,0.635024192534538,-0.188114248516856,-0.9792236604060581,1.2358403983120234,-0.4432784739109627,0.06819160303257123,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1964464933564487,-0.6638276537876566,0.5186432696979948,-0.188114248516856,0.4648330726265584,-0.014287172234820972,-0.34175546261084716,-1.2577562337118706,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.77075899777086,-0.7958469883066026,0.7514051153710813,-0.188114248516856,1.4490035848145655,-0.014287172234820972,0.4704286277900804,0.06819160303257123,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3673173489332082,-1.0598856573444944,-0.9361182657587952,-1.3744203202447765,1.4924022844985316,-0.014287172234820972,-0.21992784905070797,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8890542054778472,-0.7384472776461913,-0.005070883066449423,0.9981918232110645,-0.8546273935714455,-1.2644147427816652,-1.1539395530117742,0.06819160303257123,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0168130298013938,-0.8015869593726437,0.3440718854431801,0.9981918232110645,-0.40174096299844364,-1.2644147427816652,-1.5194223936921913,1.394139439777013,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3760799569115039,-0.6523477116555744,0.1695005011883652,-0.188114248516856,-0.42484027089474824,1.2358403983120234,0.30799180970989476,0.06819160303257123,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.415511692813833,1.844539702072315,-0.528785035830894,-0.188114248516856,-0.4479395787910528,-1.2644147427816652,0.8765206729905439,1.394139439777013,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7181833499010877,1.9421192101950142,1.2751192681355255,-0.188114248516856,-1.100320032104867,-1.2644147427816652,-0.4838876784310091,-1.2577562337118706,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5516937983134759,-0.8245468436368082,-1.227070572850153,0.9981918232110645,-0.41224064840585484,-0.014287172234820972,-1.4178993823920756,0.06819160303257123,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6656077020313155,-0.7499272197782736,-0.9361182657587952,-0.188114248516856,-1.2186164876950327,1.2358403983120234,-0.8493705191114265,-1.2577562337118706,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4768499486619002,-0.35960918728747704,0.5186432696979948,-1.3744203202447765,1.4980021167158177,-0.014287172234820972,1.1810897068908914,-1.2577562337118706,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7488524778251217,-0.9393462649576307,0.809595576789353,-1.3744203202447765,-0.6950321753787957,-1.2644147427816652,-1.4178993823920756,0.06819160303257123,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.12740832000441454,-0.8360267857688904,-1.5762133413597825,0.9981918232110645,1.5120016972590327,-0.014287172234820972,-1.499117791432168,-1.2577562337118706,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4461808207378666,-0.7097474223159856,1.3915001909720688,-0.188114248516856,0.07634471255234504,1.2358403983120234,1.4247449340111698,0.06819160303257123,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2851352636137312,-0.6580876827216156,0.5768337311162665,0.9981918232110645,-0.020952372222998485,1.2358403983120234,-0.05749103097052237,0.06819160303257123,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9591550693042101,1.15574317414738,-1.1106896500136099,0.9981918232110645,-0.9414247929393779,-0.014287172234820972,0.9577390820306367,0.06819160303257123,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3622350363057967,-0.4629286664762173,-0.6451659586674372,-1.3744203202447765,-0.4185404596503015,-0.014287172234820972,0.6734746503903118,0.06819160303257123,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2753099651611068,-0.818806872570767,1.2751192681355255,-0.188114248516856,-0.4129406274330156,-1.2644147427816652,0.53134243457015,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4593247327053096,0.3234473695714169,0.22769096260663685,-1.3744203202447765,0.22544024533758367,1.2358403983120234,-1.499117791432168,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4104293801864214,0.9318843025717762,0.7514051153710813,-1.3744203202447765,-0.41154066937869405,1.2358403983120234,-0.9305889281515193,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48597423847626053,1.3049824218644492,0.635024192534538,-1.3744203202447765,-1.3425127755024846,-0.014287172234820972,1.0186528888107063,0.06819160303257123,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.12740832000441454,1.9363792391289731,1.1587383452989823,-1.3744203202447765,1.5043019279602643,-1.2644147427816652,1.1810897068908914,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.415511692813833,1.3049824218644492,0.5186432696979948,0.9981918232110645,-0.44443968365524905,-1.2644147427816652,0.06433658258961682,0.06819160303257123,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3063407749212059,1.0352037817605164,-1.4016419571049679,-0.188114248516856,-1.4804086438531514,-0.014287172234820972,0.9577390820306367,0.06819160303257123,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.09235788809123306,1.247582711204038,-1.5762133413597825,0.9981918232110645,-0.41434058548733704,1.2358403983120234,-0.2808416558307776,0.06819160303257123,2
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7619963897925643,1.4944014670438064,0.635024192534538,0.9981918232110645,1.4959021796343355,1.2358403983120234,-1.2351579620518671,-1.2577562337118706,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2877528684902861,-0.1931500263722844,-1.343451495686696,-1.3744203202447765,1.5365009632096587,-1.2644147427816652,-1.4178993823920756,1.394139439777013,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4374182127595712,-0.7441872487122324,-1.518022879941511,0.9981918232110645,0.5019319610660778,-1.2644147427816652,-0.11840483775059196,1.394139439777013,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1826015727507422,0.9433642447038585,-1.518022879941511,-1.3744203202447765,-0.2932442137885282,-0.014287172234820972,-0.34175546261084716,0.06819160303257123,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2176520046639232,-0.6810475669857801,1.042357422462439,0.9981918232110645,-0.45773928517130325,-0.014287172234820972,0.7953022639504511,0.06819160303257123,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5955068382049525,1.5403212355721354,-1.5762133413597825,-1.3744203202447765,0.8932202372489342,1.2358403983120234,-1.032111939451635,1.394139439777013,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6524637900638723,0.2316078325147589,-1.5762133413597825,-1.3744203202447765,-1.4181105104358451,1.2358403983120234,-0.11840483775059196,1.394139439777013,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28443425497546726,1.9708190655252198,-1.5762133413597825,-0.188114248516856,-0.7664300361491917,-0.014287172234820972,0.9780436842906599,0.06819160303257123,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2139717093130395,-0.8245468436368082,1.3915001909720688,0.9981918232110645,-0.4360399353293201,1.2358403983120234,-0.2808416558307776,0.06819160303257123,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3589164227909778,-0.8360267857688904,-1.518022879941511,0.9981918232110645,1.4133046544293675,-1.2644147427816652,0.6937792526503351,1.394139439777013,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2314969252696304,1.161483145213421,0.6932146539528097,0.9981918232110645,-0.4388398514379631,1.2358403983120234,-1.4382039846520989,-1.2577562337118706,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2314969252696304,-0.2849895634289424,0.2858814240249085,-1.3744203202447765,-0.4290401450577127,-0.014287172234820972,-0.4432784739109627,-1.2577562337118706,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4023677808463897,-0.8302868147028493,0.6932146539528097,0.9981918232110645,-1.111519696539439,-1.2644147427816652,-1.458508586912122,0.06819160303257123,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4593247327053096,-0.7441872487122324,0.635024192534538,0.9981918232110645,-0.592835237413327,1.2358403983120234,1.3029173204510307,0.06819160303257123,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4768499486619002,-0.6638276537876566,-1.1106896500136099,0.9981918232110645,1.5036019489331036,-1.2644147427816652,0.2876872074498716,0.06819160303257123,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2753099651611068,-0.7269673355141091,0.22769096260663685,0.9981918232110645,1.4756027878466738,-1.2644147427816652,0.8765206729905439,-1.2577562337118706,2
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2931968629537628,1.2648026244021615,-0.06326134448472107,0.9981918232110645,-0.4514394739268565,-0.014287172234820972,1.1607851046308686,0.06819160303257123,2
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.424274300792128,-0.6695676248536978,0.6932146539528097,-0.188114248516856,1.5337010471010157,-0.014287172234820972,-1.1539395530117742,1.394139439777013,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3589164227909778,-0.7499272197782736,1.2751192681355255,0.9981918232110645,-1.473408853581544,-0.014287172234820972,-1.458508586912122,0.06819160303257123,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4417995167487188,-0.7269673355141091,0.22769096260663685,0.9981918232110645,-0.4766387189046433,-0.014287172234820972,1.2216989114109378,0.06819160303257123,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4067490848355373,-0.6580876827216156,1.2751192681355255,0.9981918232110645,-1.4825085809346337,1.2358403983120234,-0.6260198942511715,-1.2577562337118706,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6787516139987587,-0.6925275091178623,0.6932146539528097,0.9981918232110645,0.581029591135242,1.2358403983120234,-0.8696751213714496,0.06819160303257123,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6393198780964297,-0.7269673355141091,-1.5762133413597825,0.9981918232110645,-0.5004380058281086,-0.014287172234820972,-1.4788131891721452,1.394139439777013,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3151033828995011,-0.8073269304386848,-1.518022879941511,0.9981918232110645,0.9548183916390798,-1.2644147427816652,0.7343884571703815,1.394139439777013,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22309599912739986,-1.0885855126747,-1.518022879941511,0.9981918232110645,0.5544303881031337,1.2358403983120234,0.9577390820306367,-1.2577562337118706,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.249022141226221,-0.7269673355141091,-1.5762133413597825,0.9981918232110645,-0.8574273096800885,1.2358403983120234,-0.13870944001061516,1.394139439777013,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2139717093130395,1.741220222883575,0.40226234686145146,-1.3744203202447765,0.41863445683394923,1.2358403983120234,0.7343884571703815,0.06819160303257123,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8759102935104044,0.23734780358080002,0.9259764996258963,-1.3744203202447765,-0.7055318607862069,-1.2644147427816652,0.8765206729905439,0.06819160303257123,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3107220789103535,-0.7556671908443147,0.5186432696979948,0.9981918232110645,-1.4363099651420244,1.2358403983120234,0.8968252752505671,1.394139439777013,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5823629262375098,-0.6867875380518211,1.4496906523903406,0.9981918232110645,-0.4353399563021594,-1.2644147427816652,1.3638311272311001,-1.2577562337118706,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1212633169026742,-0.7097474223159856,1.216928806717254,-0.188114248516856,-0.00835274973410508,-0.014287172234820972,-0.13870944001061516,1.394139439777013,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3534724283275015,1.5231013223740122,-1.227070572850153,-1.3744203202447765,-0.25334540924036575,-0.014287172234820972,-1.0524165417116582,0.06819160303257123,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9372485493584718,-0.8015869593726437,1.3333097295537972,0.9981918232110645,-1.4692089794185794,-0.014287172234820972,-0.6260198942511715,-1.2577562337118706,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3936051728680943,0.8515247076472005,-1.518022879941511,-1.3744203202447765,1.1032139453971577,-1.2644147427816652,1.5262679453112853,-1.2577562337118706,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3804612609006515,-0.6523477116555744,-1.5762133413597825,-0.188114248516856,-0.4612391803071069,-0.014287172234820972,0.6734746503903118,1.394139439777013,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.502436763958523,-0.6408677695234922,-1.5762133413597825,0.9981918232110645,0.9415187901230255,-1.2644147427816652,0.30799180970989476,-1.2577562337118706,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2709286611719595,1.2820225376002847,-1.4598324185232396,0.9981918232110645,-1.1024199691863492,1.2358403983120234,1.5668771498313319,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.4505621247270144,1.3853420167890251,0.7514051153710813,-0.188114248516856,0.1162435171005075,1.2358403983120234,1.3638311272311001,-1.2577562337118706,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2931968629537628,-0.7384472776461913,0.7514051153710813,0.9981918232110645,0.0413457611943078,-0.014287172234820972,-1.4382039846520989,0.06819160303257123,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3278856130308792,1.3107223929304905,-0.06326134448472107,-1.3744203202447765,-0.4689389496058751,-1.2644147427816652,-1.3975947801320523,-1.2577562337118706,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5068180679476706,-0.6982674801839034,1.3333097295537972,-0.188114248516856,-1.2858144743024642,-1.2644147427816652,-0.5448014852110787,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3490911243383539,-0.6466077405895333,0.635024192534538,-0.188114248516856,-0.40034100494412217,1.2358403983120234,1.0389574910707295,0.06819160303257123,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33262859885609186,-0.6753075959197389,0.1695005011883652,-0.188114248516856,0.3073377915153908,1.2358403983120234,-0.2808416558307776,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4067490848355373,0.007748960939154997,0.9259764996258963,-0.188114248516856,-1.143718731788833,-0.014287172234820972,-1.458508586912122,-1.2577562337118706,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38958555071501166,0.9146643893736528,0.40226234686145146,-1.3744203202447765,0.11904343320915046,1.2358403983120234,-1.458508586912122,0.06819160303257123,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4067490848355373,1.655120656892958,0.11131003977009354,-0.188114248516856,-0.625734251689882,-1.2644147427816652,0.9780436842906599,0.06819160303257123,2
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2877528684902861,-0.7154873933820268,-0.8197373429222519,-0.188114248516856,-1.0786206822628839,-0.014287172234820972,-0.34175546261084716,-1.2577562337118706,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3140406924251724,-0.7212273644480679,-1.0524991885953383,0.9981918232110645,0.7959231524735907,-1.2644147427816652,0.9577390820306367,1.394139439777013,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.454943428716162,-0.6810475669857801,0.6932146539528097,0.9981918232110645,-0.4150405645144978,-0.014287172234820972,-1.499117791432168,1.394139439777013,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6174133581506913,-0.7154873933820268,0.11131003977009354,-0.188114248516856,0.7385248722464096,1.2358403983120234,0.5922562413502196,1.394139439777013,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1792829592359232,-0.11853040251374976,0.4604528082797231,-1.3744203202447765,-0.47243884474167885,1.2358403983120234,0.18616419614975557,1.394139439777013,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.48159293448711293,-1.0828455416086589,0.8677860382076247,0.9981918232110645,-1.1535184381690835,1.2358403983120234,-1.4178993823920756,-1.2577562337118706,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9416298533476194,1.2131428848077914,1.1005478838807106,0.9981918232110645,-0.9134256318529481,1.2358403983120234,-0.07779563323054557,-1.2577562337118706,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3589164227909778,-0.7958469883066026,-1.518022879941511,0.9981918232110645,-0.3975410888354792,-1.2644147427816652,-0.07779563323054557,1.394139439777013,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0299569417688368,0.3004874853072524,-0.354213651576079,-1.3744203202447765,-1.2886143904111074,-0.014287172234820972,1.343526524971077,-1.2577562337118706,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2052091013347441,-0.6982674801839034,0.6932146539528097,0.9981918232110645,-1.0807206193443661,1.2358403983120234,-1.4788131891721452,0.06819160303257123,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9241046373910287,-0.7556671908443147,-0.6451659586674372,0.9981918232110645,1.4784027039553167,1.2358403983120234,1.3841357294911234,-1.2577562337118706,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.345772510823535,0.6104459228734732,-0.005070883066449423,-1.3744203202447765,0.7777236977674113,-1.2644147427816652,-1.0727211439716815,1.394139439777013,2
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.468087340683605,0.5760060964772264,1.3915001909720688,-0.188114248516856,-0.4402398094922846,1.2358403983120234,-1.458508586912122,0.06819160303257123,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3804612609006515,-0.7728871040424381,1.1587383452989823,0.9981918232110645,1.2740088280243793,-0.014287172234820972,1.079566695590776,1.394139439777013,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.09235788809123306,-0.6638276537876566,-1.518022879941511,-0.188114248516856,1.4651031024392627,-0.014287172234820972,0.6937792526503351,-1.2577562337118706,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.34139120683438706,-0.7212273644480679,0.635024192534538,0.9981918232110645,0.12954311861656165,-1.2644147427816652,-1.4382039846520989,0.06819160303257123,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1088204135734951,-0.6810475669857801,-1.518022879941511,-0.188114248516856,1.4091047802664032,1.2358403983120234,1.0389574910707295,0.06819160303257123,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2746089565228433,0.1856880639864299,0.40226234686145146,-1.3744203202447765,1.4301041510812253,1.2358403983120234,-0.4432784739109627,0.06819160303257123,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5462498038499997,-0.8245468436368082,1.216928806717254,0.9981918232110645,0.8715208874069511,-0.014287172234820972,1.4044403317511467,1.394139439777013,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.37206033475842093,-0.6925275091178623,0.6932146539528097,0.9981918232110645,-1.3096137612259295,-1.2644147427816652,-0.9508935304115425,-1.2577562337118706,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.301959470932058,0.5702661254111853,0.7514051153710813,-0.188114248516856,-1.4587092940111683,-1.2644147427816652,-1.5194223936921913,-1.2577562337118706,1
