standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V5,standardization__V6,standardization__V7,standardization__V8,standardization__V9,standardization__V10,standardization__V11,standardization__V12,standardization__V13,standardization__V14,standardization__V15,standardization__V16,standardization__V17,standardization__V18,standardization__V19,standardization__V20,standardization__V21,standardization__V22,standardization__V23,standardization__V24,standardization__V25,standardization__V26,standardization__V27,standardization__V28,standardization__V29,standardization__V30,standardization__V31,standardization__V32,standardization__V33,standardization__V34,standardization__V35,standardization__V36,standardization__V37,standardization__V38,standardization__V39,standardization__V40,standardization__V41,standardization__V42,standardization__V43,standardization__V44,standardization__V45,standardization__V46,standardization__V47,standardization__V48,standardization__V49,standardization__V50,standardization__V51,standardization__V52,standardization__V53,standardization__V54,standardization__V55,standardization__V56,standardization__V57,standardization__V58,standardization__V59,standardization__V60,standardization__V61,standardization__V62,standardization__V63,standardization__V64,standardization__V65,standardization__V66,standardization__V67,standardization__V68,standardization__V69,standardization__V70,standardization__V71,standardization__V72,standardization__V73,standardization__V74,standardization__V75,standardization__V76,standardization__V77,standardization__V78,standardization__V79,standardization__V80,standardization__V81,standardization__V82,standardization__V83,standardization__V84,standardization__V85,standardization__V86,standardization__V87,standardization__V88,standardization__V89,standardization__V90,standardization__V91,standardization__V92,standardization__V93,standardization__V94,standardization__V95,standardization__V96,standardization__V97,standardization__V98,standardization__V99,standardization__V100,Class
-0.004123314077141364,-0.0040494615494859505,-0.003962279955646597,-0.0038595040749837594,-0.003738529154207449,-0.0035963754371647373,-0.0034296558391195536,-0.00323455172071143,-0.0030068026690893827,-0.0027417238767119597,-0.0024266014761854613,-0.003206908685861192,-0.003552048078755167,-0.0035858155308681893,-0.003139507968538065,-0.002612240636783687,-0.002029440290626614,-0.0019579624083189214,-0.0027125964526645368,-0.003765311850814871,-0.004629381103931786,-0.005662232082737172,-0.006788149235242649,-0.008257148997714953,-0.011084843059768333,-0.014434353648525904,-0.017642566614295144,-0.02127279118942056,-0.025508107603115563,-0.029611687292306985,-0.03481749296813261,-0.04178031773652288,-0.05001491642269332,-0.06032092399758439,-0.07252304413412652,-0.08749556567228396,-0.10611709638164894,-0.12900775486867072,-0.15692863765483264,-0.19118454565350315,-0.15635429167704323,-0.1283373745402795,-0.10543822471098088,-0.08692373654495031,-0.07143071197665124,-0.05884016405338984,-0.04866429183363638,-0.040280912015590344,-0.03326295247157778,-0.027468697782923036,-0.02270047104738574,-0.019245401458736218,-0.016270289927660882,-0.01399782340475919,-0.012768959216905922,-0.011556345276823718,-0.009994782741446766,-0.008934145263221798,-0.008190832642916075,-0.007831670876795621,-0.007048634479466702,-0.00666693557624185,-0.006334760185484821,-0.006291748842037773,-0.005659107129098686,-0.00497286052087274,-0.004789046384363964,-0.004510954328062357,-0.0042727333479113975,-0.004513847056984334,-0.003410161362845691,-0.0021295760930159094,-0.0011315652929117196,-0.0007428339995326266,-0.0002659399287537276,0.0002937475035737862,0.00021168984694182495,0.00034798543810138057,0.00010476003700992752,-0.0005458071615608201,-0.0010354677454021308,-0.0014659017403526595,-0.0017106132542851155,-0.0023680080952910723,-0.0029642302726530794,-0.003521769018061832,-0.00403398800079919,-0.004574741948525286,-0.004931647144256582,-0.004849908238293508,-0.004783400326601588,-0.004729507947134988,-0.004686001486287358,-0.004651002199170529,-0.00462294079851098,-0.004600515675586025,-0.0045826535198930955,-0.00456847327072988,-0.004557254938279532,-0.0045484121224904145,0
-0.4215503883960299,-0.4216054882043632,-0.42167106087944234,-0.42174825318134923,-0.42183777485595564,-0.42193941165431614,-0.4220512127678739,-0.4221681581283727,-0.4222800008668048,-0.4223678105560366,-0.42232670028975444,-0.4224691873344252,-0.4225401230843805,-0.42254897466214103,-0.42251345409293156,-0.4224359143319987,-0.42234262453932203,-0.422201049361605,-0.4213857070169038,-0.4207126452474149,-0.42036782781687543,-0.4197050842122037,-0.4188369396671325,-0.417954665738235,-0.4174583551581417,-0.4168841360623005,-0.41577552776374543,-0.4162929698515993,-0.4165037693475784,-0.4174757549387969,-0.41810369061249963,-0.41882784217706387,-0.4195104002757296,-0.4198866002342077,-0.42017424935578707,-0.42022519181523865,-0.420358349104605,-0.42032368173981083,-0.4203002810822215,-0.42052167913047805,-0.4207225402601594,-0.42106303662680955,-0.42119505838963056,-0.42131887064365026,-0.4212902676206406,-0.4212244703176287,-0.42154542941498757,-0.42168620551634345,-0.42170232154505244,-0.4216428196768054,-0.42152050147788667,-0.4210270419014537,-0.42061072812821787,-0.4201771725090874,-0.419752549762686,-0.41929028117077916,-0.41932417697128616,-0.41939400558960654,-0.41938328000670355,-0.4194655692194404,-0.4196306294567187,-0.41985853687982233,-0.4200290311903546,-0.4202664774615562,-0.42024097420074846,-0.4202362483452875,-0.42029741880221294,-0.420066036887419,-0.4195837587619791,-0.4191493297150759,-0.41936338622729274,-0.41917643528285076,-0.41881649337098953,-0.41954161972536663,-0.4199050562764031,-0.42001213509751356,-0.420083540197899,-0.4198003944520157,-0.4190373095658942,-0.41789570431533724,-0.41813643405431794,-0.4180843885582604,-0.41787513300635754,-0.4184499855398584,-0.41884332236460264,-0.4190767975084178,-0.419133881338136,-0.419076400131475,-0.41952999112910305,-0.4199467277057884,-0.4202558423077926,-0.42048758201627734,-0.4206631021031636,-0.42079732508042345,-0.42090087871924015,-0.42098141139757167,-0.4210444874954201,-0.4210942003923679,-0.42113359426605956,-0.4211649573749893,1
-0.4169657269820092,-0.4170192566462604,-0.417082962673358,-0.4171579464845984,-0.417244871453163,-0.4173434809600314,-0.41745179360539425,-0.41756478422091253,-0.4176722493830283,-0.4177553875693533,-0.4177102915570283,-0.41785859782156914,-0.4179310862280493,-0.4179384171026625,-0.41789617127876083,-0.41781097122922484,-0.4177089595936105,-0.4175640698876402,-0.41676104915927803,-0.41610092981826424,-0.4157619807788338,-0.41510883022594497,-0.4142515592564623,-0.4133816504883287,-0.41290555158780345,-0.4123546189717386,-0.41126927141220604,-0.4117907553526908,-0.41200898395454605,-0.41296930683255306,-0.41359127274826973,-0.41431532808909705,-0.4149964760302247,-0.4153790675488277,-0.41567127481270644,-0.41573177477815343,-0.4158793201749248,-0.41586628468553544,-0.4158672408436791,-0.4161138267637659,-0.4162725609358556,-0.4165837324966545,-0.4166939014499198,-0.41680222149070334,-0.4167576984321696,-0.4166803133538511,-0.41698849151862166,-0.41711944091484887,-0.41712659227683063,-0.4170597385354951,-0.4169316130459435,-0.41644257892481523,-0.41602774551557364,-0.4155976222620365,-0.41518289093924543,-0.4147267157355248,-0.4147535052839929,-0.4148181359158874,-0.41480363706833623,-0.41488253234680694,-0.41503571730196126,-0.415252567354833,-0.41540999857535554,-0.41563327317242277,-0.41558577984449085,-0.4155532792078655,-0.41558565449841334,-0.4153205308073803,-0.4147990507584761,-0.41431965505265084,-0.4144520021174987,-0.41416888310815597,-0.4136970920029219,-0.41427815502015114,-0.414468001019807,-0.4143628002022594,-0.4141804548921013,-0.4135829797434047,-0.4124413613401893,-0.41172007979254377,-0.4122789438219154,-0.412485700339669,-0.4124845549180412,-0.41322254100070666,-0.4137484076752951,-0.4140900719764198,-0.414236154409002,-0.4142526678654575,-0.4147588580297237,-0.4152130204116468,-0.4155525177145295,-0.41580886062043976,-0.41600426484336966,-0.41615453354346676,-0.41627101990725895,-0.4163619663549835,-0.41643342170342923,-0.41648987263491716,-0.4165346823676759,-0.4165703968403326,1
-0.4217176300818331,-0.4217727902605466,-0.42183843497649737,-0.4219157129162924,-0.422005335783697,-0.42210709130913465,-0.42221903034111985,-0.4223361336467109,-0.4224481535910366,-0.4225361560734812,-0.42249521989405203,-0.4226375310781549,-0.42270845688026415,-0.4227174238915625,-0.4226822257196301,-0.42260506429180383,-0.42251221955143836,-0.4223709270714612,-0.42155533926578465,-0.42088206567339376,-0.4205373685770462,-0.41987470089784706,-0.4190067027619354,-0.418124670147671,-0.41762849904948707,-0.4170545442990603,-0.41594650592125176,-0.4164656431767686,-0.4166785212047749,-0.4176539956424341,-0.4182860622204168,-0.41901521065535,-0.4197042333026799,-0.420088369196322,-0.4203863507168514,-0.4204503645896428,-0.4206001596505792,-0.4205866144319649,-0.4205904493493403,-0.42084718760194517,-0.42101384163858896,-0.4213273140535224,-0.4214381490892849,-0.4215453326727536,-0.4215039364685642,-0.4214281122410085,-0.4217414185192196,-0.4218762309218878,-0.4218877772861945,-0.4218247708133807,-0.4216997877286097,-0.4212039940040258,-0.4207860596418756,-0.4203513105159605,-0.41992568504125016,-0.41946295357135815,-0.4194972651722,-0.4195678251943905,-0.41955819678155637,-0.4196420452448972,-0.4198095560115015,-0.42004056956102087,-0.42021509738526575,-0.4204576803968049,-0.4204389728904068,-0.4204429874267131,-0.4205150910654714,-0.4202975808101893,-0.41983286168808825,-0.41938018751869693,-0.41958094819070496,-0.4193835414331388,-0.41901525717684535,-0.4197341061009636,-0.4200925804707346,-0.4201957568536752,-0.4202638636370045,-0.41997807307274604,-0.4192125428646414,-0.4180686112421409,-0.41830800187220984,-0.4182547896904139,-0.41804459008127304,-0.4186188143271949,-0.41901160265854853,-0.4192445814563072,-0.41930119532969157,-0.41924324892282266,-0.4196967030656596,-0.4201135020362218,-0.42042265918973515,-0.4206544285987231,-0.42082996982524984,-0.4209642083200735,-0.4210677736918367,-0.42114831540458814,-0.42121139870826124,-0.42126111733535737,-0.4213005159965452,-0.4213318829716798,0
0.03806513697767335,0.03816775161314755,0.03828969747705414,0.03843440964297952,0.03860584362535475,0.03880850870908099,0.039047475518813254,0.03932833405182424,0.039657065939535795,0.04003976963790808,0.04048325906535504,0.03976094817519866,0.0395389254740164,0.039688376735086885,0.04040563319872385,0.041260769630536834,0.042240801924813075,0.04273042398756794,0.042330388152880115,0.041731293454751475,0.04152033469545313,0.04126278218978207,0.04109363384320014,0.040803564932283015,0.03935879266476547,0.03770664765500367,0.036620994517913605,0.03587709219603036,0.03514934605857176,0.03564350162627696,0.0359932074074191,0.03576237303449719,0.03584216788973656,0.035615954360362564,0.03588727533395463,0.03617639570373796,0.0362605683445563,0.03624497068141571,0.036544810710284495,0.037301854536857026,0.03794053674226059,0.03789791817913917,0.03791130290965566,0.03776819819964819,0.0382044107595926,0.03854562241596529,0.03887097665188746,0.03928663727838946,0.039919816248947824,0.040627385903116084,0.04139412558051636,0.041650408089653056,0.04228352814425268,0.04290780350131168,0.04306263824783395,0.04386369934765946,0.04577864850607283,0.047793427009401514,0.05014446999569277,0.05285439310361192,0.0569640604769413,0.061680850795705074,0.06759616606391243,0.07471191802825825,0.08435368691526214,0.09637847904806718,0.11064034718713817,0.12844096486333295,0.15042184378866325,0.17706653826418484,0.15129902245080948,0.13085740056114598,0.11423688324835994,0.10056301154203372,0.08966330492392326,0.08103815743372833,0.07345237746283331,0.06753180468722476,0.062288412695712295,0.057496404905578904,0.05385684941079782,0.05086015670645037,0.048547598071493975,0.04626319263294239,0.044343255290210756,0.04270403195532733,0.04130171605377787,0.04002138043916964,0.03913242784797573,0.03883030461114167,0.03858465005753783,0.03838528308192782,0.03822369263616834,0.03809283425175412,0.037986919338774953,0.03790121595924856,0.03783187117201422,0.03777575625380109,0.03773033611973288,0.03769355953077495,1
-0.4216682289681704,-0.4217233723503368,-0.4217889971695708,-0.42186625151719814,-0.4219558466472139,-0.4220575698801992,-0.42216947167813346,-0.4222865327471685,-0.4223985060146617,-0.42248645875988733,-0.42244548037563695,-0.4225878550710013,-0.42265879856590544,-0.4226677503328068,-0.42263248108628726,-0.4225552387072484,-0.4224623018198284,-0.4223209757098451,-0.4215055231250372,-0.42083239166129166,-0.4204877609160527,-0.4198252000653588,-0.4189573230463662,-0.41807542796286334,-0.41757947919502775,-0.41700578017420925,-0.4158979973274168,-0.41641718327704574,-0.4166301460668909,-0.41760549903694505,-0.41823750397013854,-0.4189666516267964,-0.41965565558941587,-0.4200398511906627,-0.42033786463600503,-0.4204019526275607,-0.42055185769586767,-0.4205384781169661,-0.42054247716715787,-0.4207993460961759,-0.4209662021643358,-0.4212799915051438,-0.4213912295404008,-0.42149891758101243,-0.42145808487684017,-0.4213829607920216,-0.42169707978756527,-0.42183289309011623,-0.4218456472571584,-0.42178410755894064,-0.42166090172520415,-0.4211673260023324,-0.42075200931829293,-0.4203204008276703,-0.4198985617807025,-0.41944031094621087,-0.4194799107587747,-0.4195568205238288,-0.41953805997124566,-0.4196136719324238,-0.41977343620522795,-0.41999691166558034,-0.4201637489009151,-0.4203981346277554,-0.42037022438837823,-0.420363564907027,-0.4204230404601709,-0.4201902130534085,-0.4197066589639989,-0.41927103922729464,-0.41948466252920513,-0.4192973519907488,-0.4189370342946755,-0.41966201798003,-0.42002531226810297,-0.42013226477836135,-0.4202034047275963,-0.4199200007910198,-0.41915645121135237,-0.41801418992847683,-0.4182547280799841,-0.41820244590873407,-0.41799297942048674,-0.41856774057936413,-0.41896096376724434,-0.41919430091351595,-0.41925121782588287,-0.4191935359802979,-0.41964712818902117,-0.42006398405477224,-0.4203731869102272,-0.4206049925648069,-0.4207805622827522,-0.42091482290981125,-0.4210184054026149,-0.4210989602528933,-0.42116205355781144,-0.42121177973920293,-0.4212511840348472,-0.42128255525581904,0
-0.3882668771730246,-0.3883101853404683,-0.3883617435968488,-0.38842235582663115,-0.3884923805923739,-0.3885712772116777,-0.3886568507155711,-0.38874401837094663,-0.38882281712974887,-0.38887521651803186,-0.38880339919164125,-0.388986056768233,-0.3890657951903172,-0.3890606689466391,-0.3889728136160795,-0.38883547980525135,-0.3886738835896265,-0.38850233951345303,-0.38776955003109503,-0.38718224827933856,-0.3868701793764832,-0.3862653700084853,-0.38546220115492486,-0.38465302782550803,-0.38428370275081564,-0.38385499756238245,-0.38288704735835705,-0.38339907940946694,-0.38362202815044005,-0.3844575375248578,-0.3849795628969035,-0.38562738402874863,-0.3862073335584378,-0.38651810449605506,-0.3867016290058468,-0.3866544570423948,-0.38668706771908035,-0.3865585843843141,-0.38640240197802234,-0.3864218754385128,-0.38633841849797507,-0.3864090548390403,-0.3862497516788926,-0.3860542246053336,-0.38562413070879414,-0.38510778166115855,-0.3848783494652159,-0.38439206500952744,-0.3836749492357944,-0.38276641173714715,-0.38165969230785796,-0.3801013395159412,-0.3783988347413498,-0.37646983793671873,-0.374349772901591,-0.3757946289688201,-0.37734270996249575,-0.3787223595353257,-0.3798463142138166,-0.3809088063538406,-0.38185316712315254,-0.3827621184549819,-0.38351316817684883,-0.38425713242239856,-0.38463047790324345,-0.38495139979219806,-0.38531830548009266,-0.38536049511381415,-0.38513431146111227,-0.3849559623325488,-0.38523197050007685,-0.38510074702336156,-0.3848125715636872,-0.38555268306269724,-0.3859379825253643,-0.38606783006364326,-0.386205382314976,-0.3859896033100245,-0.38535463719762064,-0.38439699333280253,-0.38469167327378906,-0.384707191524775,-0.38455885551554225,-0.38516120751561717,-0.3855885498566926,-0.38586305537206067,-0.38596937097060363,-0.38597061287921963,-0.3864257860469695,-0.3868106517312099,-0.38709653932824833,-0.3873112400148787,-0.3874741870176714,-0.38759908619433886,-0.38769569840310125,-0.38777104894603087,-0.3878302503974838,-0.3878770656255976,-0.387914295210131,-0.3879440463333916,1
-0.2815807661379493,-0.28158784164169537,-0.2815963149797568,-0.28160593796817657,-0.2816159999952521,-0.28162497948151566,-0.281629976199794,-0.28162579745424826,-0.2816034964908432,-0.28154805213258705,-0.28138444600583873,-0.2817035643926956,-0.28182057966606794,-0.28178130826796205,-0.28153828321913965,-0.28122407448794556,-0.28086091307622724,-0.28061356305691415,-0.2801686182665704,-0.2798833145822094,-0.2797081822446299,-0.27932624335372364,-0.27877467259234406,-0.2782502752082838,-0.27834616323258565,-0.2784512919066768,-0.2780125990527727,-0.2786011673654219,-0.27897211617249995,-0.2795011151508329,-0.27983574729857386,-0.2804152424164138,-0.28087271572602357,-0.2812121511593962,-0.28134089997889966,-0.2813025976769781,-0.28138768012313187,-0.28139119269170637,-0.28131266205972205,-0.28127317709765504,-0.28121022737740087,-0.28146075380253904,-0.28155805263711275,-0.28170634544685186,-0.2815822421989875,-0.2814722229760169,-0.2816491123190151,-0.28168846503775075,-0.2815934528369898,-0.2814457393517291,-0.28126394239654895,-0.28101177308764996,-0.28074064285550826,-0.28051119279261977,-0.2804920810914577,-0.2803292360433384,-0.280276368065692,-0.2803398871573591,-0.2803957693897472,-0.28059433032615205,-0.28066754451784465,-0.2808902120211142,-0.2810722377059978,-0.28138408395893627,-0.2813186669278452,-0.28125130102759405,-0.28140477928959645,-0.2813476485646954,-0.28115976943033494,-0.28119473468539097,-0.28125689724898506,-0.28104718271397844,-0.28088344751364475,-0.2817324123096325,-0.282414704488134,-0.2830261196006909,-0.2839788337264658,-0.28481047733030335,-0.285666729217315,-0.2866672286845797,-0.2889004116705852,-0.29132827583484056,-0.29409500939622424,-0.2981537399192217,-0.30282173396196616,-0.30828257859209796,-0.3147183618627394,-0.3224310114725236,-0.31524165321947056,-0.3092768865458285,-0.30435129642480563,-0.30029019576510607,-0.29694584379929506,-0.2941942590914481,-0.29193197994484066,-0.2900730223657516,-0.28854614459779593,-0.28729245521021474,-0.2862633564099101,-0.2854187987699305,0
-0.41817510789806867,-0.41822906792360354,-0.4182932862957282,-0.41836887727242716,-0.41845651759569674,-0.41855596315057697,-0.41866524226553575,-0.41877933321289607,-0.4188880236581664,-0.41897248130459686,-0.41892854425080395,-0.41907544688102055,-0.41914768839605304,-0.41915562175270793,-0.4191153999044172,-0.4190325297575351,-0.4189332016079092,-0.41878965683437164,-0.417983957220947,-0.4173211269839659,-0.4169815028671493,-0.4163268940808304,-0.41546807487613535,-0.41459652880088765,-0.4141170824966567,-0.4135624404753289,-0.41247395035005086,-0.41299813604123004,-0.41321904534797843,-0.41418830877636664,-0.41481908484144464,-0.4155520854725318,-0.41624468743163134,-0.4166392339064547,-0.4169472071461953,-0.4170261658249344,-0.4171958768883798,-0.4172092055586063,-0.41724360859187865,-0.41753337778187544,-0.417744053706558,-0.4181169440282508,-0.418302383709434,-0.41850262418365664,-0.4185728424510459,-0.4186358610130414,-0.4191183033104299,-0.4194628983581314,-0.419733091716314,-0.4199894369395922,-0.41954239430376755,-0.4187894561792534,-0.418162014724886,-0.41755876804473296,-0.4170012734591187,-0.41643090714445175,-0.41637017862541786,-0.41636426558209233,-0.4162933835460407,-0.41632799616035926,-0.416449818530844,-0.4166437991540585,-0.41678665656381647,-0.4170026472399392,-0.4169567093840107,-0.4169338643840517,-0.4169827548793283,-0.41674261116002864,-0.41625547692801884,-0.41582094185671786,-0.41601992323077913,-0.4158205190552134,-0.4154524631080719,-0.41616619161772106,-0.4165208797742242,-0.41662097404109505,-0.416691159215642,-0.4164081381371244,-0.41565231850638357,-0.41452449132333713,-0.4147666671575152,-0.4147180612883691,-0.41451210189435866,-0.4150873192696757,-0.4154820503067956,-0.41571794539604223,-0.4157785462687982,-0.4157257694836758,-0.41617847230318783,-0.41659109255044535,-0.41689710003487573,-0.4171264733067116,-0.4173001760655276,-0.41743299305100684,-0.41753545182745133,-0.41761512707463005,-0.4176775284853208,-0.4177267082730793,-0.41776567951406396,-0.41779670659081597,0
2.694353860475512,2.697072828215121,2.7003353611810996,2.7042443689675126,2.708919001998725,2.714495262662204,2.7211251901345412,2.7289734452637378,2.7382093280707496,2.7489910454870974,2.761022813602334,2.7680066961139054,2.780287815663767,2.797530115449467,2.8218180219223905,2.8508970764783816,2.885697456741562,2.922637993452548,2.95597708865378,2.9969986463509706,3.052976624726015,3.1185962172240806,3.197959683625998,3.2935866317996463,3.4031827578140503,3.534861577924188,3.6965262838878683,3.5143887593894854,3.3609066889094588,3.2483828013625713,3.152735422774778,3.070413644240225,3.00455469034826,2.9463619891368817,2.901242079006404,2.86301202104391,2.830689932793662,2.8023578861754017,2.7810686716673096,2.7683464013784183,2.7574160631976645,2.7452532625309107,2.7344388213986646,2.7242825743159735,2.7186241310838857,2.7132070877904124,2.710766558818353,2.70848304810814,2.707318047120459,2.7063657872560385,2.7053801205472854,2.698523995560738,2.694127874075577,2.6887751815361476,2.6792258347408557,2.672336567699133,2.6737778936412124,2.673612377237789,2.672118067307426,2.669639843692579,2.6719317371531606,2.6724759802634463,2.6729736511039635,2.672311687557258,2.674815639064335,2.6782290862498668,2.6786263464037985,2.678089459200286,2.675842203900905,2.6705007386909596,2.679499619117613,2.6873384010451233,2.692046159200239,2.6992855597062078,2.7049092515234006,2.7095458302114817,2.709214474101404,2.7082568990273757,2.7014079165196994,2.6891096029833315,2.68693616746716,2.68333161293546,2.6801085685928383,2.6788761281563724,2.6769373161567405,2.674262825442352,2.670794364890616,2.6663796110282063,2.6666301451698464,2.6699111900792976,2.6723876891591045,2.6742735984130914,2.6757214888022967,2.6768412193753264,2.6777127226170196,2.6783947807287256,2.6789310838907388,2.6793544384327337,2.6796897173133214,2.679955944312873,1
-0.42170159825177816,-0.421756754216128,-0.4218223939881429,-0.4218996660438454,-0.4219892821313085,-0.4220910297810542,-0.42220295994092716,-0.4223200534122417,-0.4224320629185306,-0.4225200550169572,-0.4224791120808765,-0.4226214521395714,-0.4226923938028257,-0.42270136809384357,-0.4226661617903365,-0.42258899222413104,-0.42249613963508365,-0.4223548627492038,-0.42153935042411506,-0.4208661610282244,-0.42052153186330576,-0.4198589547279849,-0.4189910632916319,-0.4181091565728078,-0.41761315483579237,-0.4170393998142006,-0.41593158501461447,-0.4164509118806703,-0.4166640269592331,-0.4176397218359188,-0.418272082058713,-0.4190016084426994,-0.41969108500631186,-0.4200757937964371,-0.42037445946871904,-0.42043931180590977,-0.42059012775331595,-0.42057782552072676,-0.4205831590699019,-0.4208417058849749,-0.42101056221054267,-0.4213267106971669,-0.42144078651809624,-0.4215518904017826,-0.4215152461651765,-0.42144517212248417,-0.4217654569863906,-0.42190871626794685,-0.42193049660620235,-0.4218798771042361,-0.4217421513827423,-0.42123565914908895,-0.4208087971599827,-0.42036651574591666,-0.41993446215675423,-0.4194661853264298,-0.4194955928711044,-0.41956166842449016,-0.4195477897543997,-0.41962743424791654,-0.41979055641764856,-0.42001680725318075,-0.42018594285243605,-0.420422223998567,-0.42039590563030743,-0.4203905773527,-0.42045113534620204,-0.4202191932938661,-0.4197363515344256,-0.4193012858369001,-0.4195155051851489,-0.4193286904552167,-0.4189687644317054,-0.4196941179478123,-0.4200577130847233,-0.42016491303487774,-0.4202362143831912,-0.41995293317709625,-0.4191894154887882,-0.4180471045676536,-0.4182876985733493,-0.41823544070542673,-0.4180259898762403,-0.41860078715538795,-0.41899402957026854,-0.41922737017938344,-0.41928427500329457,-0.4192265654637133,-0.4196801819386605,-0.42009709118695604,-0.42040633532197563,-0.4206381731652413,-0.42081376814188415,-0.4209480487377766,-0.42105164708259946,-0.421132214532491,-0.4211953179683227,-0.421245052258413,-0.42128446309362183,-0.4213158396161383,0
-0.3764421785304846,-0.376406245173481,-0.37636299055225725,-0.3763101710846908,-0.37624451203280246,-0.3761611476558466,-0.37605274840672315,-0.37590815847758957,-0.3757102730861491,-0.37543273488015333,-0.37497025853065785,-0.37471757637053993,-0.3742607626917459,-0.3736030502502873,-0.3727168313617253,-0.3716230619989318,-0.3703151943933268,-0.36879733749360144,-0.3665265004065186,-0.3641016022323233,-0.361552560920413,-0.36327555975018966,-0.36442725563563416,-0.36526266606269225,-0.36630436766073826,-0.3670741336780807,-0.36711739783968494,-0.3684216006879348,-0.36932473641474156,-0.3706795145334265,-0.3716569465263848,-0.3727094397164852,-0.3736341317193871,-0.37426525091540314,-0.37472656525680703,-0.37494035722816255,-0.3752223628267942,-0.37534257253777886,-0.37542684461049686,-0.37567730424124873,-0.3758447734052258,-0.37620066249107764,-0.37635949953002545,-0.37652357493751937,-0.3764919026117395,-0.376435281572485,-0.3767297671755592,-0.37685455491982056,-0.37684878816227974,-0.37677228297757165,-0.37663996863883736,-0.3762307666054184,-0.3758661334746673,-0.3755014026219676,-0.37520839074092976,-0.37484218325255764,-0.3748469663037583,-0.37491167247627144,-0.3749172505459513,-0.3750296123360291,-0.37515571737463066,-0.37536954465380434,-0.3755279809154924,-0.3757695236270761,-0.3757067036412304,-0.37565156620443085,-0.37570501771209863,-0.37548376749328033,-0.37504000800683746,-0.3746880715327399,-0.37476903558943153,-0.37447154587959036,-0.3740486859599249,-0.3746589075723959,-0.37493594587010337,-0.37497456257537093,-0.37504954712491106,-0.37478412376946135,-0.37413047600779903,-0.3731821973876783,-0.37345066752839234,-0.37345118445562997,-0.37329127429230724,-0.37387554947260343,-0.37429109392677173,-0.3745596708131877,-0.37466582598483117,-0.37467268734918524,-0.3751161297255176,-0.37547963775776777,-0.37574865330561574,-0.3759499087209428,-0.37610205875193226,-0.3762182298634832,-0.37630774640605563,-0.37637730045602863,-0.37643174748056524,-0.37647464964844385,-0.3765086493412398,-0.37653572789702017,1
-0.41031607697696915,-0.41036733998297426,-0.41042835127661376,-0.4105001464651087,-0.41058332237215284,-0.41067756103454367,-0.4107808369778709,-0.4108881181694422,-0.410989264439869,-0.4110656618845672,-0.41101482439618336,-0.4111716147563901,-0.4112464039227308,-0.4112515831015942,-0.41119964165600825,-0.4111033934335269,-0.4109887960782834,-0.4108391622381819,-0.41005406915433673,-0.4094127668788517,-0.409082356630945,-0.4084431155784306,-0.4076015642790812,-0.40674946931955613,-0.4063024652713448,-0.40578494915360397,-0.40473279003145035,-0.40525932043033486,-0.4054871458940499,-0.40642886523718713,-0.40703981123571703,-0.40776046789754544,-0.4084350986216777,-0.4088209074642733,-0.4091115363465656,-0.4091749226630056,-0.40932869308880115,-0.40932760500380194,-0.4093380942209488,-0.4095869351205294,-0.40975436402322796,-0.41008596550898474,-0.4102235897395226,-0.41036755526955415,-0.41035980716313036,-0.4103296448103789,-0.41069032753176143,-0.4108875808603468,-0.41097491289056604,-0.41100647583822514,-0.41099871207996563,-0.4106673375903767,-0.4104355111946831,-0.4102259967638352,-0.41008148621718177,-0.40994170853962486,-0.410332926749773,-0.4108391182367411,-0.4113574393879706,-0.4120771057384649,-0.4129960804697017,-0.4124602423610192,-0.41199470194139837,-0.411705287820177,-0.41123316358181616,-0.4108521229132995,-0.41060693289335654,-0.41012421076463695,-0.40943970908994665,-0.4088489546536057,-0.40888601569523625,-0.40855115858234914,-0.4080746471392848,-0.4086874229623644,-0.4089592775467531,-0.4089907775789824,-0.4090140348261372,-0.4086944648052004,-0.4079245248296302,-0.4068027092467611,-0.40702699173011897,-0.4069686225190872,-0.40675553703466566,-0.4073193283370156,-0.40770705561306814,-0.40794002909379007,-0.40800167852049524,-0.4079538977408859,-0.40839961347276943,-0.40879856713378937,-0.40909392757840757,-0.40931494008402153,-0.4094820314126784,-0.40960958845796924,-0.40970784087745044,-0.4097841375511694,-0.4098438153131279,-0.40989079275913504,-0.4099279787041284,-0.4099575555846596,0
