binzarization__V5_b'v1',binzarization__V5_b'v2',binzarization__V6_b'v1',binzarization__V6_b'v2',binzarization__V8_b'v1',binzarization__V8_b'v2',binzarization__V8_b'v3',binzarization__V10_b'v1',binzarization__V10_b'v2',binzarization__V10_b'v3',standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V7,standardization__V9,standardization__V11,standardization__V12,Class
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.31668827401427985,0.1993611054238769,-1.397182558912936,-1.1765385906044967,-0.22253263072929055,0.07902950546607491,-0.41457118188072434,-1.2742252900142526,4
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.09606661857923,-1.1097932487965796,0.6745590764858419,1.2694875852884278,-0.79306759551943,-1.2381289189685056,-1.362716291894578,0.1803697899106933,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2328384164840107,-0.9147035803245115,-1.456375177067187,0.046474497341965605,-1.2916191769014678,-1.2381289189685056,1.439579255479701,1.6349648698356394,4
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6994756385830787,1.5701227233723547,-1.397182558912936,0.046474497341965605,-1.1469858972759301,1.3961879299006554,-1.362716291894578,0.1803697899106933,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6548932331503019,-1.0327841691365527,-1.397182558912936,-1.1765385906044967,1.2357973960941033,0.07902950546607491,-1.2573668352263723,0.1803697899106933,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0703801659866206,1.6265960484563744,-1.2196047044501837,-1.1765385906044967,-1.2642921517187624,0.07902950546607491,1.3552996901451366,0.1803697899106933,4
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8563263943815435,-0.9095696416805097,-1.456375177067187,0.046474497341965605,0.043405980195085195,0.07902950546607491,-1.1941571612254487,0.1803697899106933,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.869169620677848,-0.6939442186324346,-0.9236416136789298,1.2694875852884278,1.0758343218538773,1.3961879299006554,-0.07745292054246532,-1.2742252900142526,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5221798947551541,-0.29349700440029497,1.4440631124911023,1.2694875852884278,-0.659765033652575,-1.2381289189685056,0.8917620808050297,0.1803697899106933,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20538031277963975,-1.1046593101525777,0.8521369309485944,0.046474497341965605,0.5146305363944177,0.07902950546607491,1.544928712147907,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0744386254962535,-0.7196139118524435,-1.456375177067187,1.2694875852884278,-0.9097073371529282,-1.2381289189685056,-1.362716291894578,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0746612414187222,-1.0892574942205724,-1.456375177067187,0.046474497341965605,1.0978292445619084,-1.2381289189685056,0.027896536125740775,0.1803697899106933,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.16279217438109309,0.9745858406681471,1.088907403565598,1.2694875852884278,-0.366499397545494,1.3961879299006554,0.4914341454658471,-1.2742252900142526,2
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0615953991999487,-1.0892574942205724,-1.397182558912936,-1.1765385906044967,-0.35583519259614554,0.07902950546607491,0.09110621012666444,1.6349648698356394,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6352595071015559,-0.9455072121885223,0.7337516946400927,-1.1765385906044967,1.3870958038129837,0.07902950546607491,0.5967836021340532,0.1803697899106933,4
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7921102629000202,-0.8479623779524883,0.5561738401773402,-1.1765385906044967,-1.163648717509287,1.3961879299006554,0.7021330588022593,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.712318864879384,0.9181125155841274,1.3848704943368515,1.2694875852884278,1.368433445151624,1.3961879299006554,-1.362716291894578,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.04041263796191,-0.8376945006644847,-0.03575234136516776,0.046474497341965605,-0.3471705260748,0.07902950546607491,1.2499502334769306,0.1803697899106933,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0275694116656053,1.3442294230362761,0.9113295491028454,0.046474497341965605,-1.0876662572451796,-1.2381289189685056,-1.362716291894578,-1.2742252900142526,4
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20966138821174118,-0.7042120959204381,0.9113295491028454,-1.1765385906044967,-0.4144883198175618,0.07902950546607491,0.5967836021340532,1.6349648698356394,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1985898130271984,-1.1200611260845832,-1.397182558912936,1.2694875852884278,0.5939455607051964,0.07902950546607491,0.6810631674686181,0.1803697899106933,3
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9719154310482851,0.9694519020241453,0.9113295491028454,0.046474497341965605,-1.3802653805429264,0.07902950546607491,-1.362716291894578,0.1803697899106933,4
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6249257051255913,0.9027106996521221,-1.397182558912936,1.2694875852884278,-0.373831038448171,0.07902950546607491,0.7232029501359005,0.1803697899106933,3
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.121753071171839,0.9643179633801436,0.6745590764858419,-1.1765385906044967,0.949196888080365,-1.2381289189685056,-1.1941571612254487,0.1803697899106933,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6506121577182005,0.9951215952441543,0.615366458331591,1.2694875852884278,0.9618606314577163,1.3961879299006554,1.1867405594760068,0.1803697899106933,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3955192829038694,-0.7966229915124704,0.7337516946400927,-1.1765385906044967,-1.1336556410892447,1.3961879299006554,1.7345577341506775,0.1803697899106933,3
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2328384164840107,0.9437822088041364,0.49698122202308964,0.046474497341965605,-0.5777839581044591,1.3961879299006554,-0.33029161654615946,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3741139057433618,-0.8017569301564721,0.20101813125183535,0.046474497341965605,1.2971165745528566,0.07902950546607491,-0.11959270320974776,0.1803697899106933,2
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6805796857429114,-0.9609090281205276,0.5561738401773402,1.2694875852884278,0.47064069097835554,0.07902950546607491,0.5967836021340532,1.6349648698356394,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0318504870977068,1.0259252271081651,0.3785959857145879,0.046474497341965605,-0.7344144682980138,0.07902950546607491,-0.07745292054246532,1.6349648698356394,4
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0446937133940115,-0.6426048321924167,0.14182551309758482,-1.1765385906044967,-0.5811165221511305,1.3961879299006554,-0.8781087912208306,-1.2742252900142526,2
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8261362504343639,1.5085154596443333,0.8521369309485944,0.046474497341965605,1.315112420404882,0.07902950546607491,0.23859544946215294,0.1803697899106933,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.048974788826113,0.9899876566001525,0.14182551309758482,-1.1765385906044967,1.4750754946451081,1.3961879299006554,1.692417951483395,0.1803697899106933,2
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9376668275914728,0.2815041237279055,-1.397182558912936,1.2694875852884278,0.5672850483318254,-1.2381289189685056,0.09110621012666444,0.1803697899106933,3
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1345962974681438,-1.094391432864574,0.20101813125183535,-1.1765385906044967,1.1231567313166109,1.3961879299006554,-1.130947487224525,-1.2742252900142526,4
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0875044677150267,1.3904348708322922,0.3785959857145879,0.046474497341965605,0.10672469708184132,1.3961879299006554,-0.20387226854431215,0.1803697899106933,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6309784316694542,-0.7658193596484596,0.9113295491028454,0.046474497341965605,1.4537470847464111,0.07902950546607491,0.1753857754612293,1.6349648698356394,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0275694116656053,-0.3499703294843146,1.2664852580283499,1.2694875852884278,-1.3302769198428557,1.3961879299006554,-1.3837861832282194,0.1803697899106933,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0532558642582144,0.733290724400063,0.8521369309485944,0.046474497341965605,-0.34250493640946006,-1.2381289189685056,-1.362716291894578,-1.2742252900142526,4
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39802870722420935,-0.9660429667645294,-1.456375177067187,1.2694875852884278,-0.8810472863515543,0.07902950546607491,0.2596653407957942,0.1803697899106933,4
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3569896040149556,-0.7966229915124704,1.148100021719848,-1.1765385906044967,-1.3642690731189038,-1.2381289189685056,0.575713710800412,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3295315003105846,-0.7709532982924614,0.615366458331591,-1.1765385906044967,1.392427906287658,-1.2381289189685056,-0.6674098778844187,-1.2742252900142526,2
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.335584226854448,0.5176653013519878,0.14182551309758482,0.046474497341965605,-1.3582704578348952,1.3961879299006554,-0.37243139921344187,0.1803697899106933,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1174719957397377,0.9489161474481382,1.2664852580283499,0.046474497341965605,-0.38049616654151375,1.3961879299006554,-1.3416464005609372,0.1803697899106933,4
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.41537562487508417,0.9335143315161328,0.9113295491028454,0.046474497341965605,0.8258920183535241,0.07902950546607491,0.7021330588022593,0.1803697899106933,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.019007260801402,-0.44238122507634686,0.2602107494060862,1.2694875852884278,-0.3871612946348565,0.07902950546607491,-0.07745292054246532,0.1803697899106933,3
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7790444206812467,-1.0892574942205724,0.3785959857145879,1.2694875852884278,0.8418883257775467,-1.2381289189685056,1.0181814288068771,-1.2742252900142526,4
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6206446296934895,1.6214621098123727,-0.33171543213642174,0.046474497341965605,-1.224301383158706,-1.2381289189685056,1.6292082774824719,0.1803697899106933,4
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.057536939690316,-1.0841235555765707,1.4440631124911023,0.046474497341965605,1.0271788867724752,0.07902950546607491,1.6292082774824719,1.6349648698356394,3
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6352595071015559,0.30717381694791446,-1.397182558912936,1.2694875852884278,-1.098330462194528,0.07902950546607491,0.4914341454658471,0.1803697899106933,4
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3811270214182718,0.6511477060960345,0.49698122202308964,1.2694875852884278,-1.1429868204199245,-1.2381289189685056,-1.362716291894578,0.1803697899106933,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2756491708050262,0.9078446382961239,0.20101813125183535,1.2694875852884278,-0.20453678487726512,1.3961879299006554,-0.41457118188072434,0.1803697899106933,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1303152220360424,-1.027650230492551,0.7337516946400927,-1.1765385906044967,-0.4191539094829017,-1.2381289189685056,-0.9202485738881131,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.012954534257538971,0.46632591491196995,0.7337516946400927,1.2694875852884278,-0.18187534935989977,1.3961879299006554,-0.8148991172199073,-1.2742252900142526,3
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0016603431505273,-0.2524254952482806,0.5561738401773402,0.046474497341965605,0.8092291981201672,-1.2381289189685056,-1.1098775958908838,0.1803697899106933,4
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.121753071171839,-1.0789896169325688,-1.3379899407586855,-1.1765385906044967,-0.4031576020588791,-1.2381289189685056,-1.362716291894578,0.1803697899106933,4
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6078014033971851,1.5701227233723547,-0.8644489955246789,0.046474497341965605,0.503299818635735,0.07902950546607491,1.1656706681423656,0.1803697899106933,3
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6934229120392161,-0.9917126599845384,0.7929443127943436,0.046474497341965605,-0.9163724652462709,0.07902950546607491,0.1543158841275881,0.1803697899106933,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7080377894472825,0.7127549698240558,-0.6276785229076757,0.046474497341965605,1.3017821642181966,-1.2381289189685056,0.9549717548059534,0.1803697899106933,2
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8648885452457465,-0.9095696416805097,1.2664852580283499,-1.1765385906044967,0.6019437144172077,-1.2381289189685056,-0.11959270320974776,0.1803697899106933,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8392020926531373,1.3750330549002867,0.8521369309485944,-1.1765385906044967,-1.1989738964040035,1.3961879299006554,1.2710201248105717,0.1803697899106933,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6420500068539976,0.9848537179561507,-1.0420268499874314,0.046474497341965605,-1.0483420014944573,1.3961879299006554,-1.3837861832282194,0.1803697899106933,4
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6848607611750128,0.9899876566001525,1.5624483487996041,1.2694875852884278,1.1558158589739902,-1.2381289189685056,-1.362716291894578,-1.2742252900142526,2
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9291046767272697,1.0207912884641632,0.5561738401773402,-1.1765385906044967,1.3531036505369356,0.07902950546607491,0.7442728414695418,0.1803697899106933,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8049534891963249,-1.1046593101525777,-1.456375177067187,-1.1765385906044967,-0.6171082138551814,1.3961879299006554,0.3018051234630766,0.1803697899106933,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0744386254962535,1.4315063799843064,1.029714785411347,0.046474497341965605,0.7345797634747284,-1.2381289189685056,-1.362716291894578,1.6349648698356394,4
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7236130559863956,1.2928900365962581,-0.5684859047534249,-1.1765385906044967,-0.4564786268056211,-1.2381289189685056,-1.362716291894578,-1.2742252900142526,4
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5821149508045756,0.9181125155841274,1.5624483487996041,1.2694875852884278,-1.236298613726723,-1.2381289189685056,1.2710201248105717,1.6349648698356394,3
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.057536939690316,0.9335143315161328,-0.5684859047534249,-1.1765385906044967,1.4077577009023463,1.3961879299006554,-1.3837861832282194,0.1803697899106933,4
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.37256487055406873,0.9694519020241453,-1.456375177067187,1.2694875852884278,-0.3978254995842049,0.07902950546607491,0.8496222981377478,-1.2742252900142526,3
