standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V5,standardization__V6,standardization__V7,standardization__V8,standardization__V9,standardization__V10,standardization__V11,standardization__V12,standardization__V13,standardization__V14,standardization__V15,Class
1.364395525999631,0.12521760254119021,-0.36509846080705566,-0.8837927388412242,0.6884071508592053,0.4892790852817331,1.3795150885739904,-0.8250034857060312,-0.49918144391058744,-1.2691685967800366,-1.6998496767494087,-1.189602689067792,-1.0628836498634224,-0.8245212147788574,-1.5622958433118646,0
1.653606547720251,0.36636624337312607,-0.2877639091041965,-0.4090753034641401,0.6783608885285114,0.4892790852817331,1.098544609257268,-0.767056773580734,-0.4939498180415593,-1.0489356903957163,-1.2881145950888189,-1.0438416957021173,-0.966975889525428,-0.5761599361005205,-1.1389175022133242,0
-1.5277146912065693,1.0276500461329505,0.12252921821620419,0.6595637728296523,0.6927750910029858,0.4892790852817331,0.3097279301465467,-0.8258602247293892,-0.4992459843144218,-0.6024273260168347,-0.6690539735047697,-0.7029560958329417,-0.7307060815132874,-0.34404659154132694,-0.4240459558358984,28
-1.2385036694859493,0.9230849955329782,0.022807334904296157,0.45812505092549455,0.6887565860707081,0.4892790852817331,0.5429108693140382,-0.8098937247486284,-0.4979850382156264,-0.903858760030018,-1.0051275922909073,-0.9059439327477775,-0.8396663772818967,-0.7061434090536688,-0.8296672356717819,28
-0.9492926477653292,0.8210198909703388,-0.056839161543043124,0.27092119549041505,0.7264955889129674,0.4892790852817331,0.6124744272769368,-0.8958791685474569,-0.5032041413197315,-0.6146795043970472,-0.6412650901264295,-0.684244519761524,-0.6979801593466739,-0.42992852902822853,-0.49805368850436704,28
-0.6600816260447092,0.710060747621035,-0.16615561554454358,0.004503892473807276,0.7229138779950676,0.4892790852817331,0.789721083899808,-0.8281967857021835,-0.49941841315451685,-0.5847173590854365,-0.6270713241201196,-0.6746339048143366,-0.6949534844642126,-0.4368919293650043,-0.3718877990316049,28
-0.3708706043240892,0.9551035351649696,0.03255603524352059,0.5259710871540174,0.6511923008342002,0.4892790852817331,0.4564052932635513,-0.8384516921938916,-0.5001447335200567,-0.7868226106390332,-0.8208403691640835,-0.7998631298837475,-0.7632428364997472,-0.6086558043388075,-0.7628513696670698,28
-0.08165958260346914,0.8081355537010088,-0.09109447617375642,0.24793035000618352,0.6481347427335545,0.474045431978863,0.5080139951010161,-0.8157351271806141,-0.4984618665723138,-0.5186112875521989,-0.6095753350021378,-0.6626206361303524,-0.7203018866048265,-0.25584352060883336,-0.2647803562177983,28
0.20755143911715088,0.631504750986389,-0.18704018306968037,-0.12576049708495668,0.7168861205966515,0.4892790852817331,0.7892607029735148,-0.8663865767130762,-0.5018468662599891,-0.8656820860316738,-1.0368945924002675,-0.9229809319723368,-0.8892281784822016,-0.5529486016446011,-0.7207104557158664,28
0.4967624608377709,0.8220294845623382,-0.054835476097827095,0.3297040253699205,0.6091727166510366,0.4892790852817331,0.5282707558579155,-0.573070289261638,-0.46372949641328665,-0.6372624968205752,-0.734943945768075,-0.7460582477172971,-0.7651345083012855,-0.33476205775895923,-0.4273336663107585,28
0.785973482558391,1.0132753564182875,0.17612780387573437,0.7400061297466407,0.6784482473313876,0.4892790852817331,0.22220951605821482,-0.8010667166291835,-0.49723078245141195,-0.7724541469022386,-1.0099360926114123,-0.9085650095515557,-0.9090907323983544,-0.30458732296626406,-0.44092971900367023,28
1.075184504279011,0.5830442585704021,-0.22356891003246585,-0.24716649851727976,0.7533147413957769,0.4892790852817331,1.0520921737942865,-0.8481354393366944,-0.500781467951916,0.318880796455238,0.15072774177939577,-0.03327097246756908,-0.27897485530592825,0.6215449218249179,0.8396848814305675,28
-1.5277146912065693,-0.08232599444275482,-0.4740681230968841,-0.77109151186841,0.14800559627074178,0.3823823638193097,0.3421387473575862,-0.3569124374895835,-0.40699462828437,1.056879622843358,1.4743205609256274,1.5374093021966173,1.885476020014257,0.041261560426934206,0.6412236084949928,8
-1.2385036694859493,-0.2729949556747037,-0.47537822511875616,-0.9635182319791944,0.3962793140431982,0.45872472922854834,1.0510793357564416,-0.621956337170211,-0.4731909269574947,-0.8223260820816946,-0.5289701930833113,-0.6058306387151545,-0.35937090687130835,-0.8152366809964897,-1.0762626447783572,8
-0.9492926477653292,-0.5142397482773063,-0.5167620360449499,-0.9349460899297484,0.17377644311904397,0.35182800776612494,0.3930568778056109,-0.30633887332288123,-0.3902044903913191,0.09302302636000175,0.6964635612873106,0.5442396166315978,1.08662301822461,-0.6179403381211752,-0.09423037533442288,8
-0.6600816260447092,-0.06333601973609315,-0.4582313015971955,-0.679230539042772,0.3328568231555119,0.474045431978863,0.7424399627694992,-0.46504328695278396,-0.4384132821868225,-0.5502163386011563,-0.1837430435665738,-0.33593253561497655,-0.11666941473393753,-0.699180008716893,-0.7537074249088649,8
-0.3708706043240892,-0.24501479041071147,-0.4996536449357971,-0.6613601491229573,-0.005309102775937568,0.45872472922854834,0.34287535683965503,-0.2340612538977792,-0.36391631694890036,0.1715205055732271,0.6715520536027669,0.5156261948570173,0.8278423157741632,-0.4693877976032914,-0.044743483290953213,8
-0.08165958260346914,-1.0502858697438306,-0.5524045175223513,-1.1153909440197973,0.10214222476105174,0.474045431978863,0.5020750811518342,-0.4040330837742675,-0.421437229399144,0.09157504164234036,0.68101456427364,0.5263289251391123,0.9795543942575391,-0.522773866851906,-0.1909781054540084,8
0.20755143911715088,-0.5376046285493005,-0.5300557183257104,-0.8661783716996303,0.006222259203641584,0.45872472922854834,0.6626559482428926,-0.14096228002622171,-0.32603976950456526,0.30919043719088785,0.7642460356847908,0.6228719207449487,0.8842141354600062,-0.36493679255165434,0.11655981188187761,8
0.4967624608377709,-0.73971565049058,-0.5384943166430627,-0.822244862956934,-0.11616742362507435,0.474045431978863,0.41179438150574305,-0.11354663127876917,-0.3140275480744824,-0.6961007989055504,-0.3600547219850899,-0.4792180675548605,-0.24151975363546896,-0.7780985458670188,-0.9176819848425198,8
0.785973482558391,-0.1625165711787331,-0.4920627596914208,-0.709082794983322,0.10685960011633404,0.474045431978863,0.36888687917521945,-0.1818780588387076,-0.34323448903359327,0.19644255023297758,0.8505673064986754,0.7253851468482806,1.3162719749313663,-0.5390218009710495,-0.13892268960205445,8
1.075184504279011,-0.5968341192799514,-0.522580430318558,-0.9618284816429369,0.14328822091545948,0.474045431978863,0.5789126577501645,-0.3269006098834707,-0.3971979729560666,-0.25883726003173824,0.43807908623366915,0.257959783507805,0.9369917787229262,-0.7479238110743236,-0.5657942230801335,8
-1.5277146912065693,-1.565034374007694,-0.5090555535633495,-1.7462822741115953,0.5582425345745614,0.4281703731753636,0.9342806947558638,-0.645036367223701,-0.4772261471315618,0.6047185488936052,0.24419417371210278,0.05824829259769232,-0.3533175571063856,1.2134339504508613,1.2443129987271704,17
-1.2385036694859493,-0.47952895906664883,-0.4278677606196902,-1.178526161129057,0.5709969197943993,0.474045431978863,1.1393343593268428,-0.7448075207620154,-0.49147801690366094,-0.11490200992419598,-0.11460878193039771,-0.27652146139600015,-0.41101354705330545,0.1271434979138359,0.06810032936180203,17
-0.9492926477653292,0.06940149966920502,-0.3596268582451195,-0.5401589659132108,0.35836559359518755,0.4892790852817331,0.43435304689410853,-0.5804434372202333,-0.4652360813624967,-0.3684942565346403,-0.6246574183367336,-0.6729593279674781,-0.7851862293975921,0.2014197681727777,0.29515783403183826,17
-0.6600816260447092,-0.37616580560000984,-0.43919628986764264,-1.014876401290295,0.2540591829617201,0.3060399984100701,0.5691986202053783,-0.5031811543865035,-0.4480413618334687,-0.5694299819701258,-0.8173450335897405,-0.797751706902926,-0.8436388880651273,-0.20477858480581085,0.12546402775129095,17
-0.3708706043240892,-0.38121377356000846,-0.4329540390575464,-1.1654177948841498,0.5798201588848345,0.45872472922854834,1.1076601515978726,-0.7316448939486079,-0.48989436878569337,-0.8613659777386444,-1.1385876152427545,-0.9747471988469595,-0.9516533479329673,-0.4252862621370447,-0.5144751173866119,17
-0.08165958260346914,0.10848719444519449,-0.3419019485374387,-0.6437457819813633,0.45227630668645735,0.44349107592567827,0.6935475083971645,-0.6345218428461269,-0.47542094240341626,-0.8539589789906069,-1.1643295065167834,-0.9872701213539008,-0.9709484003086586,-0.2767337216191608,-0.4893207075555195,17
0.20755143911715088,-1.5719092256103586,-0.5053949743845894,-1.7582129355766862,0.523211654621445,0.4892790852817331,1.2100488696054743,-0.6641961672006138,-0.4803626180999941,-0.7222480614033222,-0.8945707074118268,-0.8438389740360289,-0.8319105228955894,-0.5320584006342737,-0.2226565657586514,17
0.4967624608377709,-0.911923471754534,-0.45850102848405144,-1.4399766222481805,0.6046300589015047,0.4892790852817331,1.3617904229117037,-0.797509951592819,-0.496916750038725,-0.07811762892360329,-0.2920791351249392,-0.4253403776994164,-0.5952623805231413,0.23391563641106483,0.6550936370608095,17
-1.5277146912065693,0.7624153867490209,-0.24298924588609863,0.6029315342872024,-0.567200922871799,-0.9310196992304051,-0.7106143167970105,0.16144063343052723,-0.17190379909337355,-0.1636879565654058,0.01941126716319535,-0.15689842837911536,-0.1454228261173204,-0.3695790594428382,-0.04320236900586264,18
-1.2385036694859493,0.773520916261018,-0.27134910141838786,0.3568424398613295,-0.6143746764246238,-0.22853065834949332,-0.5327691649699581,0.08404854165386445,-0.21588760266174434,-0.4332915726499917,-0.46472167675270837,-0.5589424870031192,-0.5994240584865256,-0.2999450560750802,-0.11546350548456195,18
-0.9492926477653292,0.6999648117010376,-0.21574683031364153,0.5459920684108871,-0.6964919511276879,-0.7782479189644823,-0.922895961910792,0.250671300802681,-0.11733344271693447,-0.32937082329782535,-0.17061139610495377,-0.32472015150992467,-0.31907829749854144,-0.43224966247382046,-0.25519120066612244,18
-0.6600816260447092,1.0425535705862798,-0.009675488755649267,1.1062211117137324,-0.7532751729968278,-0.6866719002523736,-0.9062301723789791,1.121403728208751,0.6325489866705809,-0.07307752827174312,-0.0777243015602589,-0.24434046286072136,-0.36504592227592353,-0.03533584327759962,0.24943811024081297,18
-0.3708706043240892,0.9947180646796259,-0.08408157711550023,0.7273073999468873,-0.6974528979593191,-0.4270033985240264,-0.8059131685396971,0.017326744986295276,-0.2512884958097432,0.24043900896192252,0.4726462170517574,0.29509170489466524,0.30214672212665417,-0.23959558648968982,0.32598011973365315,18
-0.08165958260346914,0.9114506312823146,-0.12573511492854986,0.9308455086324561,-0.833645271642381,-0.7935686217147969,-1.0167215946893404,0.25760309835530404,-0.11291194340947014,-0.3313757252145873,-0.37395881929739344,-0.4900664132149432,-0.5744539907062194,-0.21638425203377054,-0.004160807116897272,18
0.20755143911715088,0.8416925216636665,-0.15058852093171096,0.6937684159999568,-0.76297200011602,-0.9462533525332751,-0.8197245963284923,0.32738838607609216,-0.06710752247920225,-0.26560380400081013,-0.08062098850032236,-0.2468159242865121,-0.21314467661239364,-0.5018836658415785,-0.11375115627890538,18
0.4967624608377709,1.0397651692369472,-0.01942418909487353,0.8089786661993352,-0.5225605746023676,-0.33542737981191767,-0.7419662578775754,0.05016840754834783,-0.2341515736572833,-0.08073513975937607,-0.09626309797666371,-0.26057657750634855,-0.40458186292807513,0.0876842293387729,0.1655329991636504,18
0.785973482558391,0.7781842771383497,-0.25670678470334723,0.6450728835823526,-0.4739890802035337,-0.6103295348431339,-0.8641053176231539,0.37466480309229583,-0.03462539684789552,0.26964931605474746,0.5284557187636427,0.3555948944485493,0.40732367429218674,-0.3185141236398156,0.37306972288920376,18
1.075184504279011,0.6845324525090416,-0.2684977029001957,0.5677540045596585,-0.40724695480657513,-0.4423241012743411,-0.9615219216267892,0.34911840312307857,-0.0523306598699423,0.3642695481819342,0.7495694885218034,0.6056893061424019,0.806088090056472,-0.34404659154132694,0.2939591895878789,18
1.364395525999631,0.49434425013042527,-0.29843738734121295,0.4369263648888087,-0.5174064052327074,-0.7630142656616121,-0.9699008544853248,0.29748040562432576,-0.08704761739521792,0.7778919519539275,1.1813689550538975,1.1407530125581578,1.4367714686893596,-0.2604857875000173,0.6422510180183869,18
1.653606547720251,0.4879501573810939,-0.3224045478589899,0.4543871183634702,-0.4747753094294144,-0.5950088320928193,-1.0045215001425716,0.4863783793804474,0.04673404356788631,0.4982359804255761,0.7464796891190694,0.6021217293817035,0.6364051294584816,-0.15371364900278828,0.5239276879075306,18
-1.5277146912065693,-1.232541551042449,-0.5339860243913265,1.0678688995362504,-2.3291406180697845,-4.0769867298916385,-1.5231406136118297,2.8894274927449857,3.368965780290182,-1.125790263871595,-1.371886781395448,-1.078789386419162,-0.9558150258963517,-0.8291634816700413,-1.0798757016022924,19
-1.2385036694859493,-1.019276923703839,-0.5339860243913265,0.5593564574340151,-1.466821874884733,-3.023253168570271,-1.1710412811828117,2.4823466477070544,2.594866250120607,-1.017219255906939,-1.1102193944764016,-0.9606953148711478,-0.8614206029995878,-0.8105944141053059,-1.0984546904836638,19
-0.9492926477653292,-1.1661968292824667,-0.47345160449835605,0.8687855871917239,-1.2275461138084631,-3.282834620851173,-1.3455716903405532,1.8205806566345502,1.5204130197184866,-0.7604804271215764,-0.8479919814156098,-0.816317667596356,-0.7749712016692849,-0.6527573398050542,-0.43769337900497957,19
-0.6600816260447092,-0.9250481884505306,-0.5388025759423267,0.014642394491352505,-1.1544267958015857,-0.8851446404269057,-0.8903470304218649,1.9999766157679753,1.7890744917994903,-0.7224986741429175,-0.8204927667312761,-0.7996447068167659,-0.7812137186143615,-0.6156192046755834,-0.37437070537980677,19
-0.3708706043240892,-1.0106232643438413,-0.4753011602939401,0.9852759512822071,-1.5934921390543533,-3.2981553236014873,-1.478483663761392,1.9548031036272866,1.7199102978395904,-0.8399803572931827,-0.8541136464822767,-0.8199580520460482,-0.736948598458364,-0.7456026776287317,-0.7361215985667738,19
-0.08165958260346914,-0.38558867912534045,-0.46543686271749174,0.4755345998445115,-1.168753639473184,-2.8094597256454232,-1.3345685862021464,2.259594501634003,2.2075274981529787,-0.7214405314646264,-0.5468910296191692,-0.6187175996670649,-0.4741953852246865,-0.7780985458670188,-0.7032444938181711,19
0.20755143911715088,-0.006654550928107838,-0.46666989991454777,0.9177883469431929,-1.2965595680801876,-2.412340146401468,-1.2485233910779527,1.5960890707261959,1.2075365545628398,-0.8389779063348016,-0.991320051209939,-0.8984447407814116,-0.8638797763415876,-0.6086558043388075,-0.6233120328981314,19
0.4967624608377709,-1.1620142272584675,-0.5151822071362218,0.08305168083196154,-0.7654180465965363,-1.0837044300488834,-0.8917742112933736,2.0282749653273724,1.8330968269522399,-1.2387887635691006,-1.5924791475043978,-1.157858536666476,-1.031292730777732,-0.8663016167995122,-1.4628768484314552,19
-1.5277146912065693,0.6202069179330584,-0.2847969133487804,0.10773227665245091,-0.7819288603400253,0.22969763300083149,-0.7295820109602892,-0.04986236387583268,-0.2846183162973829,-0.3480832411876045,-0.10302203417014467,-0.2665468080038436,-0.03513836008763444,-0.6457939394682785,0.1100528849003837,20
-1.2385036694859493,0.5658330916210732,-0.33785604523459856,0.10000038875018144,-1.1984556324508877,0.06169219943203762,-1.164688024399966,0.05834637095312777,-0.22980713751857657,-0.7850961673218215,-0.7086613395985678,-0.7290940561817316,-0.5880740276772956,-0.768814012084651,-0.6074214322696402,20
-0.9492926477653292,0.5927555874077324,-0.24152501421459466,0.1656446290860049,-0.525006621082884,0.19914327694764672,-0.1697127664951627,0.030229753913836963,-0.24462253171221526,0.09207626712153079,0.3780211103430245,0.1947627094611488,0.44213043544049246,-0.520452733406314,0.5691337069368595,20
-0.6600816260447092,0.5104015958317544,-0.299208035589373,-0.10917022105624634,-0.1568766257651041,0.4281703731753636,0.18473450865795046,-0.39442722199722446,-0.41858685544472424,-0.47066071670963977,-0.450624466977734,-0.548385372099012,-0.540403898278529,-0.5158104665151302,-0.09919618803082622,20
-0.3708706043240892,0.6971283344663713,-0.24722781125097887,0.21659316195195244,-0.23331557828125482,0.22969763300083149,-0.020917651117209436,-0.2022321010906042,-0.35147061519455625,-0.6533574038745816,-0.6115643933676478,-0.6640039822212355,-0.5239463536051452,-0.6179403381211752,-0.2851573117651093,20
-0.08165958260346914,0.6046784069703961,-0.2691142214987237,-0.07977880611649361,0.20374051250537434,0.4892790852817331,0.4225212570883737,-0.5876867762358955,-0.46668583222474813,-0.732857334046188,-0.9050760253811228,-0.8499548199115118,-0.723139394307134,-0.2117419851425867,0.04669596429109735,20
0.20755143911715088,0.7296757088370296,-0.14423067288439065,0.20292154559495976,0.38894117460164723,0.4892790852817331,0.32722240534568736,-0.14729695644135282,-0.32876587909936356,-0.04567720207599512,0.19050890908959722,0.005244295010174273,0.14457046105850932,-0.5250950002974979,0.4092002911285532,20
0.4967624608377709,0.701983998885037,-0.1696620650736717,0.06907283714110356,0.5939722849506814,0.44349107592567827,0.6518830345676324,-0.7281919760665897,-0.48946570490947944,-0.8396740528336774,-0.9769331727409584,-0.8905815103700765,-0.8438280552452812,-0.5390218009710495,-0.6517541532040839,20
0.785973482558391,0.4993922180904239,-0.3075310366695013,-0.20062155743673085,-0.40523770234043577,0.35182800776612494,-0.12657507370149254,-0.4490248633948501,-0.43414301934804483,-0.9091216275615184,-0.9456296425420083,-0.8731076650115541,-0.6764151008091367,-0.694537741825709,-0.6795113338277737,20
1.075184504279011,0.5913133108477329,-0.22464781757988994,0.028416419959634193,0.08065195925365388,0.27548564235688533,0.34080364267133595,-0.2235467295202051,-0.3598608676930343,-0.36376046034228554,-0.17254252073166265,-0.3264675360457769,-0.19687629911916377,-0.6063346708932157,-0.07556576899276811,20
-1.5277146912065693,1.2748081726315514,1.3946382814539677,1.6506279473225296,0.630051470538305,0.3823823638193097,-0.9933802817262766,-0.3667000317867327,-0.4100838980619382,-0.40422049485694184,-0.3461506246727864,-0.46829691420578407,-0.4987871186446851,-0.3835058601163898,-0.24680068955840637,21
-1.2385036694859493,1.2740870343515516,1.3804968861002314,1.6514472202128367,0.5334326345578904,0.4892790852817331,-1.0871598764121957,-0.3291333237019185,-0.39793970595535805,-0.5860539603632778,-0.5298971329041314,-0.6065587156050929,-0.5948840461628336,-0.4740300644944753,-0.5349034434100925,21
-0.9492926477653292,1.291682808383547,1.6136565135810488,1.7180131425502554,0.5630472687327189,0.29071929565975546,-1.169660138403932,-0.2158101165213975,-0.3568457712153953,-0.5186112875521989,-0.41914713556238,-0.5247956808650066,-0.48970709399730106,-0.5947290036652559,-0.3643534625267169,21
-0.6600816260447092,1.266346816812887,1.3064761218644603,1.61304380347971,0.5305497940629961,0.4892790852817331,-1.0287835749582217,-0.5886214006250132,-0.46687463698820414,-0.8929710287876017,-0.9929228846501074,-0.8993184330493377,-0.8440172224254349,-0.6713264073697898,-0.8537771124874237,21
-0.3708706043240892,1.2791350023115502,1.3820381825965515,1.6645555864577437,0.4901900271344681,0.21437693025051585,-1.1407482162327212,-0.32038420094823344,-0.3950016726464765,-0.8387272935952064,-0.8432414148339061,-0.8134781677255962,-0.7511361369699016,-0.6852532080433413,-0.8805582540638894,21
-0.08165958260346914,1.2840868185008822,1.4835710892916356,1.676844679812344,0.5826156405768537,0.4892790852817331,-1.097334294883275,-0.36667406999814617,-0.4100771550346719,-0.7097174244235593,-0.6703671382509317,-0.7038297881008678,-0.6499316955875998,-0.6713264073697898,-0.601770679890974,21
0.20755143911715088,1.2851444879782152,1.5710011330453912,1.7076698223101334,0.5617368866895851,0.4892790852817331,-1.1152431129160791,-0.39691955370153836,-0.41932473528557773,-0.25680451225502104,-0.1180848062584736,-0.27965219202273556,-0.2924057250968507,-0.42992852902822853,-0.11066892770872386,21
0.4967624608377709,1.2680294727995531,1.322312943364149,1.6114564622547414,0.4431036323845194,0.35182800776612494,-0.9663098832602381,0.07319651402466446,-0.22180220086388616,-0.33702843478545813,-0.1605695480460677,-0.31620165189764493,-0.2914598891960814,-0.4461764631473721,-0.27745174033965564,21
0.785973482558391,1.2815868724635497,1.420724724654185,1.708233072422219,0.4244088485691416,-0.4117697452211563,-1.065383858598529,-0.4653288666272366,-0.43849130864518954,-0.6226434203441853,-0.5579563737302107,-0.6265080223894061,-0.6005590615674486,-0.5645542688725608,-0.5776436795832758,21
1.075184504279011,1.2795196093942167,1.4396056067341059,1.6675254506851056,0.6483094603393049,0.4281703731753636,-0.9905719580758883,-0.663988472891921,-0.480331792832491,-0.008308058016346811,0.20673035595395153,0.021189178899826036,0.017071781634824187,-0.17228271656752372,0.005770818275909785,21
1.364395525999631,1.2902886077088807,1.8117131133581772,1.776437540540251,0.547497401820862,0.44349107592567827,-1.204925317357989,-0.4062398358041287,-0.4220797435686601,-0.751430522636192,-0.7227585493735421,-0.738195017305962,-0.6851167910962132,-0.6713264073697898,-0.724374883015971,21
-1.5277146912065693,-1.1617257719464675,-0.4756094195932042,-0.8397568209872395,-0.0032998503097982036,0.45872472922854834,-0.08403587611200332,-0.18636944826418997,-0.3450840050837744,0.8677505420288042,0.9449993007447373,0.8404212954585533,0.6388643028004816,0.6772521245191245,0.7413960370258911,23
-1.2385036694859493,-0.8675013537065462,-0.447827550247035,-0.9774970756700524,0.12031285575917638,0.26016493960657067,0.47979264431924434,-0.06388172971259813,-0.2912746474988162,0.26789502687758066,0.5157102962273645,0.3416158181617313,0.3237117806641915,0.12250123102265202,0.15662878329423707,23
-0.9492926477653292,-0.8246176639892241,-0.44963857363021104,-1.0385841105535452,0.26148468120614626,0.474045431978863,0.303098444807925,-0.5031032690207436,-0.4480269124893267,-0.21333712486522158,0.009948756492321735,-0.1654897356803889,-0.15582702102578141,0.08536309589318104,-0.3706549076035324,23
-0.6600816260447092,-0.627266154695943,-0.43041089983861835,-0.5750804728625337,-0.12289405144649503,0.35182800776612494,-0.42108075225123454,0.2742186430507296,-0.10224832743264434,1.769148874633031,1.3049609311632628,1.304861543550281,0.6159750740018672,2.680390288064964,1.6057899160412326,23
-0.3708706043240892,-0.3453010872160181,-0.40390060010191325,-0.5127645286435809,-0.05798646090992446,0.16858892089446198,-0.10272734171950589,-0.2753924213276508,-0.3792904191160313,0.19318458461823929,0.49813706212431375,0.3224673959563505,0.35927521053311273,-0.05390491084233505,0.036593103977724674,23
-0.08165958260346914,-0.8632706757972135,-0.44863673090760303,-0.7365284368085961,-0.13844391835835193,0.29071929565975546,0.05338783038650873,-0.23901995551782035,-0.3658043645834603,0.005781947120897587,0.34808867862903775,0.1636010185717839,0.28795918361511663,-0.4252862621370447,-0.034126918215883685,23
0.20755143911715088,-1.3891727854584073,-0.44609359168867496,-0.6455379414289093,-0.4433261403941978,0.19914327694764672,-0.31855391996574506,0.3909428445360957,-0.023171883391304864,0.455047051635327,0.7231130811358928,0.5748916536980058,0.6008416995895604,0.1016110300123246,0.33728162449098514,23
0.4967624608377709,-1.2209071867917856,-0.4703690115057159,-1.2432999240189297,0.35094009535076137,0.4892790852817331,0.6203929792091791,-0.6236698152169269,-0.4735011062117438,-0.7522380525748878,-0.3955874151165323,-0.5067393739945334,-0.2296022212857772,-0.7920253465405704,-1.024258599402573,23
0.785973482558391,-1.1209093452984784,-0.471524983877956,-0.7007364524133225,-0.022256710533803545,0.44349107592567827,0.04063527872818763,-0.13405644426218533,-0.32305357171521026,1.319048394319951,1.1439051372957463,1.0921174763102701,0.6812377511549405,1.3225272223936821,1.265717363797875,23
1.075184504279011,-1.244560522375779,-0.47021488185608395,-0.9426267732763736,0.0037762127231252347,0.4892790852817331,0.14758176790609137,-0.2669808018255915,-0.37622715815791874,1.136379553014964,1.1191867420738737,1.0600820931529793,0.7847121986990886,1.2134339504508613,0.946877941704657,23
1.364395525999631,0.05291147099987586,-0.35130385716499113,-0.2519797267478316,-0.27297647478677733,0.2449312863037006,-0.2059447453944353,-0.07932899392162673,-0.29848005377764697,-0.6228104955039155,-0.43691348212810127,-0.5380466802618862,-0.44298280049930366,-0.664363007033014,-0.6778674785903437,23
1.653606547720251,-0.981152746634516,-0.4431265959332588,-0.968894710321832,0.14538483218447307,0.44349107592567827,0.4094464387816478,-0.3495912131081615,-0.4046442016372648,-0.10707732327683289,-0.04354339566751274,-0.21390684886129477,-0.3243749785428489,0.4219274455040115,-0.06751772772618324,23
1.9428175694408711,-0.5840459337812882,-0.4185814492293618,-0.8024799044782849,0.2822760762905396,0.474045431978863,0.5213650419635182,-0.4550220365583554,-0.4357546028646871,-0.16764206867901993,0.1319958329003196,-0.05125447164904847,0.01026176314928619,-0.07943737874384632,-0.38666537267641954,23
2.232028591161491,-0.8112044919812273,-0.4462477213383069,-0.5987369775701393,-0.1782795324696258,0.45872472922854834,-0.16718067140055004,-0.17572511494368281,-0.34071067025678353,0.2970774881104505,0.4185747275039103,0.2373552075225474,0.0834694618688204,0.6726098576279406,0.17683450392098243,23
