binzarization__V1_b'1',binzarization__V1_b'2',binzarization__V4_b'1',binzarization__V4_b'2',binzarization__V4_b'3',binzarization__V8_b'1',binzarization__V8_b'2',binzarization__V9_b'1',binzarization__V9_b'2',binzarization__V11_b'1',binzarization__V11_b'2',binzarization__V12_b'1',binzarization__V12_b'2',binzarization__V12_b'3',standardization__V2,standardization__V3,standardization__V5,standardization__V6,standardization__V7,standardization__V10,standardization__V13,standardization__V14,Class
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3587420393048497,-0.1901981638667909,-0.9162822758464895,-0.34796495168394515,-0.32400932636653723,-0.49388662129815225,-1.0696373068996794,0.3212658138083045,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16783119781313657,-0.3724677813089505,0.44219380995943597,-0.34796495168394515,-0.27281580473158995,-0.08231443688302535,0.8485828614948784,-0.1954133390319889,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5183909411220884,-0.38420607509771204,-0.37289184152411925,-0.34796495168394515,-0.27281580473158995,-0.08231443688302535,-0.5581119286611307,-0.08189758463473486,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.723463965593703,-0.3463826840005913,-0.9162822758464895,-0.34796495168394515,-0.2367640289323313,-0.49388662129815225,-0.255846932429261,-0.19464504289393644,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.2930834846236562,1.4600103046032797,0.9855842442818061,-0.34796495168394515,1.536983340391194,0.9466160241547917,-0.3197876047090796,0.4301717913772437,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07706447962376817,-0.1963933744775262,-0.37289184152411925,-0.34796495168394515,-0.32400932636653723,-0.49388662129815225,0.4416876742596692,-0.002571008380816207,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5022975513722003,-0.1963933744775262,-0.37289184152411925,-0.34796495168394515,0.09491230842084826,-0.49388662129815225,-0.1395911646477726,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.913920746617945,0.04815441278834082,-1.4596727101688596,-0.34796495168394515,-0.2079226082929244,-0.49388662129815225,-0.09308885753517726,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9403139058077613,-0.3300794981828668,-0.9162822758464895,-0.34796495168394515,-0.3117517225947893,-0.49388662129815225,-0.1395911646477726,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.6108102373444868,2.738180072712878,-0.37289184152411925,-0.34796495168394515,-0.2699316626676493,-0.49388662129815225,-0.6046142357737261,-0.12818742695239685,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3718953798417166,-0.38224969279958515,1.5289746786041762,1.661205062223354,-0.28723651505129344,0.12347165532453808,-1.0696373068996794,-0.1954133390319889,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5914981696446213,-0.3463826840005913,-0.9162822758464895,-0.34796495168394515,-0.2367640289323313,-0.49388662129815225,0.09292037091520411,-0.1819681566160705,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39893227462152847,-0.2880172787731377,0.1704985927982509,1.661205062223354,-0.17980222316950265,-0.2881005290905888,-0.023335396866284254,3.2671052811360295,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23799837712264832,-0.3832278839486486,0.1704985927982509,-0.34796495168394515,-0.3254513973985076,-0.2881005290905888,0.20917613869669247,-0.19176393237623962,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2505969356839518,-0.37898905563604024,0.1704985927982509,-0.34796495168394515,0.45543006641343475,1.7697603929850454,-0.7208700035552144,0.22407635234466566,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.7189578164637342,-0.36268586981831574,0.1704985927982509,1.661205062223354,-0.020453374136779414,0.12347165532453808,0.7439526704915389,-0.16660223385502088,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4218306026227603,-0.35290395832768107,1.8006698957653613,1.661205062223354,-0.32689346843047795,-0.49388662129815225,-0.17446789498221912,-0.18926696992756906,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.632329665052946,0.061196961442520396,0.1704985927982509,1.661205062223354,0.35520612969149573,-0.49388662129815225,0.09292037091520411,-0.1762059355806769,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2505969356839518,-0.3496433211641362,0.44219380995943597,1.661205062223354,1.2053070030380146,1.7697603929850454,0.6160713259319017,-0.14086431323026277,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0207808545572015,-0.3463826840005913,-0.1011966243629342,-0.34796495168394515,9.677474315863797,-0.2881005290905888,0.9764642060545157,-0.17390104716651944,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.080734742542867,-0.3809454379341672,-1.7313679273300446,-1.8548424621144195,-0.32400932636653723,-0.08231443688302535,-1.0696373068996794,-0.12799535291788372,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.7202452876437253,-0.3463826840005913,-0.37289184152411925,-0.34796495168394515,-0.3247303618825224,-0.49388662129815225,-0.9533815391181911,-0.1954133390319889,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8115667878086572,4.1500359645278175,0.44219380995943597,-0.34796495168394515,5.892037856941639,0.7408299319472283,-0.6627421196644703,-0.1954133390319889,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.3374987648349974,-0.38453213881406656,0.1704985927982509,-0.34796495168394515,5.351261219952759,0.7408299319472283,-1.0696373068996794,0.04659994445454257,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.3162554903651453,-0.386162457395839,1.8006698957653613,-0.34796495168394515,9.677474315863797,-0.08231443688302535,1.9471998670299435,0.13188081577836794,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.24480331537399214,-0.3871406485449025,1.5289746786041762,-0.34796495168394515,-0.2656054495717382,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.28278371518372786,-0.38224969279958515,-0.37289184152411925,-0.34796495168394515,-0.28795755056727856,-0.49388662129815225,-0.3721027002107493,-0.18254437871960985,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.014345974155595761,-0.020318967646101947,1.8006698957653613,1.661205062223354,-0.2367640289323313,-0.49388662129815225,-1.0696373068996794,0.8221948958185221,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.3404388140480186,-0.36953320786176,0.1704985927982509,-0.34796495168394515,0.09491230842084826,0.12347165532453808,-0.023335396866284254,-0.1954133390319889,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.20746665115425195,-0.2518242062577894,0.1704985927982509,-0.34796495168394515,-0.32400932636653723,-0.08231443688302535,-0.325600393098154,-0.19426089482491019,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.40058732815290815,-0.05292533928155088,0.9855842442818061,-0.34796495168394515,-0.27569994679553067,-0.08231443688302535,-0.784810675835033,-0.1954133390319889,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.578623457844711,-0.3300794981828668,0.1704985927982509,-0.34796495168394515,-0.2079226082929244,-0.49388662129815225,-0.30234923954185633,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6954182283708565,-0.3858363936794845,0.1704985927982509,-0.34796495168394515,-0.32400932636653723,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5464366783449348,-0.3864885211121935,0.7138890271206211,1.661205062223354,-0.3254513973985076,-0.49388662129815225,0.4184365207033715,-0.19214808044526588,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.664516444552722,-0.38224969279958515,0.1704985927982509,-0.34796495168394515,-0.28723651505129344,2.387118669607736,-1.0696373068996794,0.2271495368968756,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.34485848506190475,-0.37572841847249533,-0.9162822758464895,-0.34796495168394515,-0.32328829085055205,-0.49388662129815225,0.2789295993655855,-0.1954133390319889,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.37934405368305596,0.9578721814173661,-1.1879774930076745,1.661205062223354,-0.32400932636653723,-0.49388662129815225,-0.255846932429261,-0.1762059355806769,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07706447962376817,-0.3463826840005913,-0.9162822758464895,-0.34796495168394515,-0.2656054495717382,-0.49388662129815225,0.1859249851403948,0.20794213344556356,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7241077011836985,-0.3300794981828668,0.1704985927982509,-0.34796495168394515,1.356724461394901,-0.49388662129815225,-0.41860500732334466,-0.19426089482491019,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.039084079814032446,-0.2811699407296934,0.9855842442818061,1.661205062223354,3.3395721303541266,-0.08231443688302535,1.0752816086687806,-0.1952212649974758,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.055177469563920466,-0.38224969279958515,0.44219380995943597,-0.34796495168394515,-0.3254513973985076,1.7697603929850454,1.453112853958618,-0.1886907478240297,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.7105892537937926,-0.36594650698186065,-0.37289184152411925,0.15432755179287966,-0.3016572253709969,-0.2881005290905888,-1.0696373068996794,-0.09937632177542881,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.666726280059665,-0.37898905563604024,-1.1879774930076745,1.661205062223354,-0.3117517225947893,-0.49388662129815225,0.4416876742596692,-0.14816312654176134,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.462751051645517,1.2154625173374127,0.44219380995943597,-0.34796495168394515,1.9551839396625945,-0.49388662129815225,-0.7673723106678098,0.08155741873593045,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.916860795830966,0.01228740398934699,-0.1011966243629342,-0.34796495168394515,-0.2367640289323313,0.3292577475321015,0.09292037091520411,-0.1954133390319889,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.042667864617049,-0.38551032996313,-1.1879774930076745,0.15432755179287966,-0.164660477333814,-0.49388662129815225,-0.25003414404018653,-0.1954133390319889,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.20746665115425195,-0.3639901246837337,0.44219380995943597,-0.34796495168394515,-0.3088675805308486,-0.2881005290905888,0.3254319064781808,-0.19464504289393644,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.6172475932444421,-0.3864885211121935,-1.1879774930076745,-0.34796495168394515,-0.31607793569070036,-0.08231443688302535,-0.3721027002107493,-0.13779112867805285,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8920337365580973,-0.37572841847249533,-1.1879774930076745,0.15432755179287966,-0.32328829085055205,-0.49388662129815225,5.673197224426645,-0.1954133390319889,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.578623457844711,-0.38551032996313,0.9855842442818061,1.661205062223354,-0.31607793569070036,-0.49388662129815225,0.5579434420411575,-0.03714433459317785,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.7093017826138015,-0.06792427023385739,1.8006698957653613,1.661205062223354,0.24705080229371976,1.1524021163623552,-1.0696373068996794,-0.1954133390319889,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6108102373444868,-0.3333401353464117,0.9855842442818061,-0.34796495168394515,-0.32400932636653723,-0.49388662129815225,1.1392222809485992,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5979355255445764,-0.3496433211641362,-1.1879774930076745,-0.34796495168394515,-0.32328829085055205,-0.49388662129815225,-0.4883584679922377,-0.18235230468509675,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2753350413423885,0.5372499873200749,-1.7313679273300446,-1.8548424621144195,-0.32689346843047795,0.535043839739665,-0.046586550422581925,-0.16737052999307336,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.01784080534418027,0.12967034187696316,1.5289746786041762,1.661205062223354,0.9962067034023144,1.975546485192609,2.319218323930706,-0.058464552424134196,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4018723238345496,8.199747321650575,-1.7313679273300446,-1.8548424621144195,-0.32689346843047795,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2219049873727603,0.061196961442520396,0.44219380995943597,1.661205062223354,-0.32400932636653723,0.12347165532453808,-1.0696373068996794,-0.18907489589305596,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15753142837320824,-0.3463826840005913,0.44219380995943597,-0.34796495168394515,-0.20071225313307267,-0.49388662129815225,0.09292037091520411,-0.1954133390319889,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08221436434373233,-0.22280453550223983,0.1704985927982509,0.15432755179287966,-0.31607793569070036,1.1524021163623552,-0.2325957788729633,-0.19406882079039708,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.854697072338357,-0.3170369495286873,0.7138890271206211,2.1634975657001787,-0.31247275811077446,1.7697603929850454,-1.0696373068996794,0.035075502383755355,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5013751870452483,-0.24856356909424449,0.9855842442818061,-0.34796495168394515,-0.3016572253709969,-0.49388662129815225,1.5693686217401062,-0.1858096373063329,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.08966303818507167,-0.2779093035661485,-0.9162822758464895,1.661205062223354,-0.3016572253709969,-0.49388662129815225,0.9067107453856226,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18392458756302457,-0.37572841847249533,0.1704985927982509,-0.34796495168394515,-0.2079226082929244,-0.49388662129815225,0.1859249851403948,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.2505969356839518,-0.3871406485449025,-0.9162822758464895,-0.34796495168394515,-0.32617243291449277,1.7697603929850454,-1.0696373068996794,-0.1954133390319889,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3345587156219764,-0.339535345957147,0.44219380995943597,-0.34796495168394515,0.45543006641343475,2.7986908540228628,-0.3721027002107493,0.20390857872078805,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.11605619737488802,-0.37572841847249533,1.5289746786041762,-0.34796495168394515,0.12375372906025518,0.9466160241547917,-1.0696373068996794,1.1604372705961268,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5276793926206326,-0.264866754911969,-1.7313679273300446,-1.8548424621144195,-0.32689346843047795,0.7408299319472283,-1.0696373068996794,-0.15699853212936488,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5402779511819361,-0.3838800113813576,-1.4596727101688596,-0.34796495168394515,-0.02766372929663114,-0.49388662129815225,-0.6046142357737261,-0.18734622958243788,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8334537978685049,-0.38551032996313,-1.1879774930076745,0.15432755179287966,-0.3117517225947893,-0.49388662129815225,2.1273963070912503,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.2287099256241041,-0.38681458482854797,0.1704985927982509,-0.34796495168394515,-0.32328829085055205,-0.49388662129815225,0.5579434420411575,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6828196698095531,-0.3871406485449025,0.1704985927982509,-0.34796495168394515,-0.32689346843047795,-0.49388662129815225,-8.424330998658097e-05,-0.1954133390319889,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.14309309215469987,4.068520035439195,0.9855842442818061,1.661205062223354,-0.31607793569070036,-0.49388662129815225,0.5579434420411575,-0.1952212649974758,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.7060831046638238,-0.38290182023229413,-1.1879774930076745,0.15432755179287966,3.3972549716329405,1.3581882085699186,-1.0696373068996794,-0.1954133390319889,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4633058336210805,-0.21595719745879555,0.44219380995943597,-0.34796495168394515,-0.2656054495717382,-0.49388662129815225,0.6160713259319017,-0.19426089482491019,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3091768743735442,-0.1963933744775262,-1.7313679273300446,-1.8548424621144195,-0.32689346843047795,-0.49388662129815225,-0.4883584679922377,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0500275848439563,-0.34507842913517334,-0.9162822758464895,1.661205062223354,-0.3088675805308486,-0.49388662129815225,-0.255846932429261,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0156309698372372,0.9448296327631864,-0.37289184152411925,-0.34796495168394515,-0.32400932636653723,-0.49388662129815225,-0.44185616087964236,-0.1762059355806769,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10925125912354419,-0.33986140967350154,-1.4596727101688596,-0.34796495168394515,-0.2367640289323313,-0.49388662129815225,-1.0696373068996794,-0.14048016516123654,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5972028363401488,-0.38551032996313,0.1704985927982509,0.15432755179287966,-0.3088675805308486,0.7408299319472283,-1.0696373068996794,-0.1249221683656738,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5666711103717524,-0.3838800113813576,0.9855842442818061,1.661205062223354,-0.2079226082929244,-0.49388662129815225,0.9067107453856226,-0.1954133390319889,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3684005486531321,-0.38224969279958515,0.44219380995943597,-0.34796495168394515,-0.31607793569070036,-0.49388662129815225,-0.1977190485385168,-0.19387674675588396,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7690802388689528,0.1557554391853223,-0.37289184152411925,-0.34796495168394515,-0.3088675805308486,-0.49388662129815225,-1.0696373068996794,-0.12050446557187203,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3126717055621287,-0.3858363936794845,-0.1011966243629342,-0.34796495168394515,-0.32400932636653723,-0.49388662129815225,-1.0696373068996794,-0.1954133390319889,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.6207448999313762,-0.356164595491226,-0.37289184152411925,-0.34796495168394515,-0.20071225313307267,1.563974300777482,-1.0696373068996794,-0.19349259868685773,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.4218306026227603,-0.11487744538890386,0.9855842442818061,-0.34796495168394515,0.8159478244060212,-0.2881005290905888,-1.0696373068996794,-0.1954133390319889,1
