binzarization__V5_b'v1',binzarization__V5_b'v2',binzarization__V6_b'v1',binzarization__V6_b'v2',binzarization__V8_b'v1',binzarization__V8_b'v2',binzarization__V8_b'v3',binzarization__V10_b'v1',binzarization__V10_b'v2',binzarization__V10_b'v3',standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V7,standardization__V9,standardization__V11,standardization__V12,Class
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6662581073542897,-0.7015671104073087,1.5323260148685223,1.2373663987669317,-0.4207403066475528,0.11720298377631128,-1.3016823084729048,1.4704069321013793,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5198028055143447,-0.7711877908940818,0.4601634912132555,1.2373663987669317,-0.4590192293796228,1.3811567303835892,-0.3281448226396626,0.05531714617704223,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5071690042210091,1.022883590880457,-0.4928698631469819,1.2373663987669317,0.6470401695628214,0.11720298377631128,-1.3219643394277638,0.05531714617704223,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.649520358572582,-0.7604769169730399,0.6984218298033147,0.012251152463038938,1.4327654256421534,1.3811567303835892,-0.38899091550424025,-1.359772639747295,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.47369350665759297,-1.1032248824463846,0.579292660508285,0.012251152463038938,1.1567542459424907,-1.1467507628309666,-1.3016823084729048,1.4704069321013793,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6561045361076986,0.556960575315129,0.10277598332816656,-1.212864093840854,0.1245664522724622,0.11720298377631128,0.9293410965616081,1.4704069321013793,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1289459391909504,-0.846163908341376,-0.8502573710320709,0.012251152463038938,-1.070810433044812,-1.1467507628309666,0.03693173454780303,1.4704069321013793,1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5783044365432681,-0.7176334212888718,0.8771155837458593,1.2373663987669317,-0.3737311032923791,1.3811567303835892,1.5378020252073845,1.4704069321013793,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.645335921377155,-0.7658323539335609,0.10277598332816656,0.012251152463038938,-0.5422926753230733,0.11720298377631128,0.01664970359294381,-1.359772639747295,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02595872674690355,0.7390454319728433,1.5918905995160373,-1.212864093840854,-0.9633608253758436,-1.1467507628309666,1.010469220381045,0.05531714617704223,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1306501463396332,1.526294665169432,1.4131968455734927,-1.212864093840854,-0.5167733935016934,1.3811567303835892,-0.023914358316774645,-1.359772639747295,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0536260696732642,-0.3266865231708379,0.8175509990983445,-1.212864093840854,-1.4529281003175811,-1.1467507628309666,1.3755457775685107,1.4704069321013793,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3691630664789727,-0.81403128657825,0.221905152623196,0.012251152463038938,-0.46506326981100227,0.11720298377631128,1.4363918704330882,-1.359772639747295,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4778779438530203,-0.7069225473678298,-0.43330527849946704,1.2373663987669317,-1.460986820892754,0.11720298377631128,1.0307512513359043,0.05531714617704223,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.172494518293903,0.8836422299069107,0.5197280758607701,0.012251152463038938,1.4414957062652571,-1.1467507628309666,0.9496231275164673,-1.359772639747295,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2227077646390272,0.9800400951962889,0.8175509990983445,1.2373663987669317,0.717553974595582,1.3811567303835892,-0.3484268535945218,0.05531714617704223,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9297971609591367,-0.6319464299205356,0.10277598332816656,-1.212864093840854,-0.44558802842100176,-1.1467507628309666,1.1524434370650596,0.05531714617704223,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6578087432563814,-1.0282487649990903,0.9366801683933742,1.2373663987669317,-1.3716693345179238,1.3811567303835892,-0.7743495036465653,1.4704069321013793,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1875280599269284,-0.7283442952099137,0.34103432191822575,1.2373663987669317,-0.4805091509134165,0.11720298377631128,-1.240836215608327,0.05531714617704223,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.026039216453958,-0.369530018855006,0.8771155837458593,0.012251152463038938,-1.2400435651234374,-1.1467507628309666,1.2538535918393556,0.05531714617704223,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6997336049177059,-0.8568747822624181,0.10277598332816656,0.012251152463038938,1.199734089010078,-1.1467507628309666,-1.3016823084729048,-1.359772639747295,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.030223653649385,1.7458675805507935,-1.5054678021547339,-1.212864093840854,-1.4159922976813732,1.3811567303835892,-1.240836215608327,-1.359772639747295,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0093014676722498,0.6640693145255492,0.6984218298033147,1.2373663987669317,-0.42879902722272545,1.3811567303835892,1.1727254680199188,0.05531714617704223,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7456819243603485,-0.9479172105912752,0.5197280758607701,1.2373663987669317,-1.349507852936199,-1.1467507628309666,0.28031610600611373,1.4704069321013793,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2352610762253082,-0.840808471380855,0.1623405679756811,1.2373663987669317,0.6329374085562693,-1.1467507628309666,0.7265207870130163,1.4704069321013793,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9172438493728559,0.22492348376282625,-0.6715636170895262,-1.212864093840854,-0.48856787148858916,1.3811567303835892,-0.5715291940979731,0.05531714617704223,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.882064144660757,1.6976686479061043,0.34103432191822575,1.2373663987669317,-0.05406852047719788,0.11720298377631128,0.11805985836723994,0.05531714617704223,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5322756273935714,1.4566739846826589,-0.07591777061437807,0.012251152463038938,0.8364201030793783,0.11720298377631128,-1.3016823084729048,1.4704069321013793,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4343293647500674,-0.8836519670650231,-1.5054678021547339,0.012251152463038938,0.47512079729247186,1.3811567303835892,1.2538535918393556,0.05531714617704223,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4026385640423886,-0.872941093143981,0.8771155837458593,1.2373663987669317,-0.30456041835548064,0.11720298377631128,-1.2611182465631863,1.4704069321013793,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5197223158072902,-0.7444106060914768,0.40059890656574065,0.012251152463038938,-0.436186187749967,-1.1467507628309666,0.8887770346518896,0.05531714617704223,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6034110597158304,-0.8943628409860651,1.5918905995160373,1.2373663987669317,-1.0681241928530878,0.11720298377631128,1.0510332822907635,-1.359772639747295,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.036888320891556,1.4513185477221378,0.221905152623196,1.2373663987669317,-0.4334999475582428,0.11720298377631128,0.8076489108324532,0.05531714617704223,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1373148135818043,1.2853000019459866,-1.5054678021547339,-1.212864093840854,-0.43820086789376017,1.3811567303835892,1.1727254680199188,0.05531714617704223,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6034110597158304,1.1942575736171293,0.10277598332816656,-1.212864093840854,0.6020456463514409,-1.1467507628309666,1.3552637466136515,0.05531714617704223,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4026385640423886,-0.6105246820784516,-1.5054678021547339,0.012251152463038938,-0.8209900952144603,0.11720298377631128,-1.342246370382623,0.05531714617704223,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8712150402231587,-0.840808471380855,1.651455184163552,1.2373663987669317,-0.43148526741444965,0.11720298377631128,-1.0785799679694532,0.05531714617704223,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7624196731420566,-0.803320412657208,-1.5054678021547339,1.2373663987669317,1.4341085457380154,1.3811567303835892,0.9699051584713265,-1.359772639747295,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1833436227315015,1.7726447653533985,0.8175509990983445,0.012251152463038938,-0.4664063899068644,-1.1467507628309666,1.3146996847039334,-1.359772639747295,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1498681251680856,0.9853955321568099,1.4131968455734927,-1.212864093840854,-0.4563329891878986,0.11720298377631128,-0.7946315346014245,0.05531714617704223,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0888057743853632,-0.803320412657208,-1.2076448789171599,0.012251152463038938,-0.7538340904213551,1.3811567303835892,0.5845465703290017,0.05531714617704223,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6578892329634358,-0.7979649756966869,0.5197280758607701,1.2373663987669317,-1.072153553140674,1.3811567303835892,0.300598136960973,-1.359772639747295,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1833436227315015,1.097859708327751,1.4727614302210075,1.2373663987669317,-0.46976419014651966,1.3811567303835892,-0.30786279168480335,-1.359772639747295,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5364600645889982,-0.2142223469998967,-1.445903217507219,-1.212864093840854,-0.39320634468237964,-1.1467507628309666,-0.47011903932367716,0.05531714617704223,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5699355621524144,0.7658226167754484,-1.445903217507219,-1.212864093840854,-0.8196469751185982,-1.1467507628309666,1.4769559323428068,1.4704069321013793,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9741217629601512,-0.7229888582493927,0.8175509990983445,1.2373663987669317,-1.3589096936072338,1.3811567303835892,1.3349817156587926,1.4704069321013793,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6410709944746734,0.573026886196692,0.40059890656574065,0.012251152463038938,-1.4159922976813732,0.11720298377631128,-1.3016823084729048,1.4704069321013793,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.046961402431093,0.7551117428544064,0.34103432191822575,0.012251152463038938,-1.4811336223306855,1.3811567303835892,-1.2814002775180455,1.4704069321013793,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5950421853249762,0.19279086199970016,0.579292660508285,-1.212864093840854,1.4334369856900844,1.3811567303835892,-1.2814002775180455,-1.359772639747295,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4737739963646477,1.087148834406709,1.651455184163552,1.2373663987669317,-0.4899109915844512,0.11720298377631128,1.5580840561622435,0.05531714617704223,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6369670469863014,-0.1767342882762496,-0.2546115245569224,-1.212864093840854,-1.349507852936199,-1.1467507628309666,0.8482129727421712,-1.359772639747295,2
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0888057743853632,-0.31597564924979593,1.2940676762784629,-1.212864093840854,-0.4449164683730707,1.3811567303835892,1.5378020252073845,0.05531714617704223,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2227077646390272,0.7979552385385744,-0.13548235526189295,-1.212864093840854,-1.1446820383172278,-1.1467507628309666,-1.3016823084729048,0.05531714617704223,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1917124971223554,-0.808675849617729,0.579292660508285,1.2373663987669317,0.6396530090355799,-1.1467507628309666,-1.240836215608327,-1.359772639747295,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.890433019051611,1.547716413011516,-0.6119990324420114,1.2373663987669317,-0.803529533968253,-1.1467507628309666,-0.08476045118135232,-1.359772639747295,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8628461658323049,1.4298967998800538,0.7579864144508296,-1.212864093840854,-0.44558802842100176,-1.1467507628309666,0.9699051584713265,-1.359772639747295,2
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5072494939280638,1.3334989345906756,-0.6119990324420114,-1.212864093840854,1.0466183980817978,0.11720298377631128,1.0510332822907635,1.4704069321013793,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5406445017844251,1.022883590880457,-1.5054678021547339,1.2373663987669317,-0.4274559071268633,0.11720298377631128,-0.2672987297750849,0.05531714617704223,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1934167042710384,-0.7604769169730399,0.10277598332816656,1.2373663987669317,1.389114022526635,1.3811567303835892,1.5580840561622435,0.05531714617704223,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1958969343177825,-0.7497660430519978,0.9962447530408891,1.2373663987669317,-1.2373573249317131,1.3811567303835892,-0.6120932560076915,1.4704069321013793,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0829171300412532,0.8997085407884737,0.6388572451557998,-1.212864093840854,0.0030140835969416223,0.11720298377631128,0.19918798218667685,1.4704069321013793,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5155378786118633,1.1085705822487932,0.8175509990983445,1.2373663987669317,1.390457142622497,1.3811567303835892,0.8887770346518896,1.4704069321013793,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6829153664289433,1.055016212643583,1.055809337688404,-1.212864093840854,1.4132901842521528,-1.1467507628309666,-1.342246370382623,0.05531714617704223,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5029845670255821,-0.7283442952099137,-1.5054678021547339,0.012251152463038938,0.21925641903074067,-1.1467507628309666,1.5175199942525253,-1.359772639747295,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9490151397875892,1.4245413629195327,0.8175509990983445,0.012251152463038938,-0.6007183994930749,1.3811567303835892,-0.023914358316774645,0.05531714617704223,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6619931804518083,-0.10175817082895545,-1.5054678021547339,-1.212864093840854,-1.2360142048358511,1.3811567303835892,-0.6932213798271284,1.4704069321013793,2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.691364730526852,-0.8782965301045021,0.6388572451557998,1.2373663987669317,-0.4476027085647949,1.3811567303835892,-1.0785799679694532,1.4704069321013793,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1247615019955233,-0.8247421604992919,0.40059890656574065,1.2373663987669317,0.060096687671081124,1.3811567303835892,-0.6729393488722692,0.05531714617704223,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4110074384332425,0.7551117428544064,-1.3863386328597043,-1.212864093840854,-1.2648912868968865,0.11720298377631128,-0.7135034107819876,-1.359772639747295,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2519988250070164,0.6533584406045072,-1.2076448789171599,-1.212864093840854,1.3944865029100832,0.11720298377631128,-1.2814002775180455,-1.359772639747295,2
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4779584335600746,-0.7979649756966869,-1.2076448789171599,1.2373663987669317,-1.4039042168186142,0.11720298377631128,1.3552637466136515,0.05531714617704223,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0888057743853632,-0.7765432278546028,0.579292660508285,1.2373663987669317,-1.1540838789882626,0.11720298377631128,0.5034184465095648,1.4704069321013793,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5824888737386954,-0.819386723538771,-1.5054678021547339,1.2373663987669317,-1.20982336296654,1.3811567303835892,0.9901871894261858,1.4704069321013793,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1917124971223554,-0.8675856561834601,0.579292660508285,0.012251152463038938,-1.2494454057944722,-1.1467507628309666,-0.6729393488722692,-1.359772639747295,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5490133761752793,-0.7604769169730399,0.4601634912132555,0.012251152463038938,0.06278292786280533,-1.1467507628309666,1.497237963297666,1.4704069321013793,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8126329194871807,-0.808675849617729,0.579292660508285,0.012251152463038938,-0.6248945612185929,1.3811567303835892,0.11805985836723994,0.05531714617704223,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4678048623134833,-0.8836519670650231,0.4601634912132555,0.012251152463038938,-0.3750742233882412,-1.1467507628309666,-0.0644784202264931,-1.359772639747295,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8569575214881949,1.1032151452882721,0.8175509990983445,1.2373663987669317,1.3615800605614616,1.3811567303835892,1.5175199942525253,-1.359772639747295,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1306501463396332,0.037483190144590846,1.4727614302210075,-1.212864093840854,-1.2951114890537838,-1.1467507628309666,-1.2205541846534678,0.05531714617704223,2
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4778779438530203,-0.7711877908940818,1.055809337688404,0.012251152463038938,0.7162108544997199,1.3811567303835892,1.1321614061102003,1.4704069321013793,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9908595117418593,-0.872941093143981,1.5323260148685223,1.2373663987669317,1.4240351450190496,1.3811567303835892,0.300598136960973,0.05531714617704223,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5992266225204035,-0.8836519670650231,0.8175509990983445,0.012251152463038938,-0.4113384659765181,0.11720298377631128,-1.2611182465631863,0.05531714617704223,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8000796079008996,0.9961064060778518,1.2940676762784629,-1.212864093840854,-0.435514627702036,-1.1467507628309666,-0.08476045118135232,0.05531714617704223,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0034128233281403,0.42307465130210364,1.3536322609259777,-1.212864093840854,-0.7498047301337687,-1.1467507628309666,0.8887770346518896,-1.359772639747295,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5156183683189177,-0.8675856561834601,-1.445903217507219,1.2373663987669317,1.315242417254219,1.3811567303835892,-0.9974518441500166,0.05531714617704223,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7122064267969325,-0.9586280845123173,0.579292660508285,-1.212864093840854,-0.4207403066475528,1.3811567303835892,0.48313641555470555,1.4704069321013793,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.005117030476823,0.8622204820648266,0.2814697372707109,0.012251152463038938,1.1204900033542138,-1.1467507628309666,1.6392121799816806,1.4704069321013793,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5322756273935714,0.6051595079598181,0.8175509990983445,-1.212864093840854,-1.082898513907571,-1.1467507628309666,0.341162198870691,0.05531714617704223,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9490151397875892,-0.8836519670650231,-1.445903217507219,1.2373663987669317,0.7759796987655836,0.11720298377631128,1.7406223347559762,1.4704069321013793,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6159643713021111,-0.6158801190389726,1.1153739223359183,-1.212864093840854,-1.3394344522172332,0.11720298377631128,1.193007498974778,-1.359772639747295,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.953199576983016,1.1460586409724403,0.579292660508285,0.012251152463038938,-0.5543807561858324,1.3811567303835892,-1.139426060834031,0.05531714617704223,2
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1749747483406474,-0.7283442952099137,0.8771155837458593,1.2373663987669317,-0.5073715528306586,1.3811567303835892,0.8684950036970304,0.05531714617704223,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25191833529996194,-0.7336997321704348,0.6388572451557998,1.2373663987669317,-1.2534747660820584,1.3811567303835892,1.6189301490268209,-1.359772639747295,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8628461658323049,1.2156793214592134,0.8771155837458593,0.012251152463038938,-0.48722475139272703,0.11720298377631128,0.6251106322387201,0.05531714617704223,2
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1473878951213412,1.006817279998894,1.4727614302210075,1.2373663987669317,0.4932529185866103,0.11720298377631128,1.3552637466136515,1.4704069321013793,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6536243060609546,0.6587138775650282,-1.445903217507219,-1.212864093840854,-0.4207403066475528,0.11720298377631128,1.1524434370650596,0.05531714617704223,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.34227174645067315,-0.7497660430519978,-1.445903217507219,1.2373663987669317,-0.33813842075203326,1.3811567303835892,-1.017733875104876,0.05531714617704223,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6435512245214177,-0.20351147307885467,-1.2076448789171599,-1.212864093840854,1.3588938203697376,0.11720298377631128,-1.2205541846534678,-1.359772639747295,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.113912397557925,-0.7604769169730399,0.6388572451557998,1.2373663987669317,-0.9660470655675678,0.11720298377631128,0.2397520440963953,0.05531714617704223,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1707903111452205,-1.1032248824463846,0.043211398680651686,1.2373663987669317,-0.048696040093749456,1.3811567303835892,-1.139426060834031,0.05531714617704223,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7666041103374835,0.42307465130210364,1.651455184163552,-1.212864093840854,1.4193342246835323,-1.1467507628309666,1.0510332822907635,-1.359772639747295,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1038393160183884,-0.3266865231708379,1.2345030916309478,-1.212864093840854,1.3790406218076692,0.11720298377631128,-0.7743495036465653,-1.359772639747295,2
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4444829359966587,-0.7658323539335609,0.8771155837458593,0.012251152463038938,1.3703103411845654,-1.1467507628309666,1.1524434370650596,1.4704069321013793,1
